ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
54484087,60882826,2026-03-16 15:23:35,1773674615294,0,1,99999,60881121,3,0.01,159.077,0.0,0.0,0.09,0.0,USDJPY,Emergency Closur,754103086
54484089,60882828,2026-03-16 15:23:35,1773674615404,1,1,99999,60881149,3,0.01,159.07,0.0,0.0,-0.26,0.0,USDJPY,Emergency Closur,754103088
54484090,60882829,2026-03-16 15:23:35,1773674615521,0,1,99999,60881424,3,0.01,1.32836,0.0,0.0,-0.34,0.0,GBPUSD,Emergency Closur,754103091
54484092,60882831,2026-03-16 15:23:35,1773674615645,1,1,99999,60881559,3,0.01,159.071,0.0,0.0,-0.22,0.0,USDJPY,Emergency Closur,754103094
54484093,60882832,2026-03-16 15:23:35,1773674615770,0,1,99999,60881574,3,0.01,159.078,0.0,0.0,0.03,0.0,USDJPY,Emergency Closur,754103096
54484094,60882834,2026-03-16 15:23:35,1773674615885,1,1,99999,60881588,3,0.01,159.071,0.0,0.0,-0.23,0.0,USDJPY,Emergency Closur,754103097
54484095,60882835,2026-03-16 15:23:35,1773674615996,0,1,99999,60881739,3,0.01,1.36785,0.0,0.0,-0.01,0.0,USDCAD,Emergency Closur,754103100
54484097,60882837,2026-03-16 15:23:36,1773674616103,0,1,99999,60882625,3,0.01,159.078,0.0,0.0,0.03,0.0,USDJPY,Emergency Closur,754103105
54484390,60880139,2026-03-16 15:24:15,1773674655652,1,0,0,60880139,3,0.01,159.057,0.0,0.0,0.0,0.0,USDJPY,CHAM_ALFA_LIVE,754103954
54484721,60882714,2026-03-16 15:25:05,1773674705234,0,0,0,60882714,3,0.01,1.36809,0.0,0.0,0.0,0.0,USDCAD,HYBRID_NEME_SHIE,754105024
54485392,60882696,2026-03-16 15:26:58,1773674818371,1,0,0,60882696,3,0.01,1.36761,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,754107610
54486970,60872715,2026-03-16 15:30:00,1773675000735,0,0,0,60872715,3,0.01,1.36851,0.0,0.0,0.0,0.0,USDCAD,CHAM_ALFA_LIVE,754112440
54489116,60888008,2026-03-16 15:33:56,1773675236176,0,1,0,60882696,4,0.01,1.36898,0.0,0.0,-1.0,0.0,USDCAD,[sl 1.36898],754120022
54489293,60888179,2026-03-16 15:34:32,1773675272386,0,1,0,60880320,4,0.01,1.36914,0.0,0.0,-1.0,0.0,USDCAD,[sl 1.36914],754120908
54495342,60894368,2026-03-16 15:51:14,1773676274360,1,0,0,60894368,3,0.01,159.033,0.0,0.0,0.0,0.0,USDJPY,CHAM_ALFA_LIVE,754140755
54495531,60894574,2026-03-16 15:51:32,1773676292882,1,1,99999,60872715,3,0.01,1.36899,0.0,0.0,0.35,0.0,USDCAD,Emergency Closur,754141265
54495534,60894579,2026-03-16 15:51:33,1773676293066,0,1,99999,60880139,3,0.01,159.039,0.0,0.0,0.11,0.0,USDJPY,Emergency Closur,754141278
54495535,60894580,2026-03-16 15:51:33,1773676293182,1,1,99999,60882714,3,0.01,1.36899,0.0,0.0,0.66,0.0,USDCAD,Emergency Closur,754141280
54495536,60894581,2026-03-16 15:51:33,1773676293281,0,1,99999,60894368,3,0.01,159.038,0.0,0.0,-0.03,0.0,USDJPY,Emergency Closur,754141283
54495834,60894466,2026-03-16 15:51:50,1773676310432,0,0,0,60894466,3,0.01,159.046,0.0,0.0,0.0,0.0,USDJPY,HYBRID_NEME_SHIE,754142158
54496086,60894198,2026-03-16 15:52:25,1773676345388,0,0,0,60894198,3,0.01,1.32831,0.0,0.0,0.0,0.0,GBPUSD,HYBRID_NEME_SHIE,754143012
54497471,60894140,2026-03-16 15:55:35,1773676535215,1,0,0,60894140,3,0.01,1.32778,0.0,0.0,0.0,0.0,GBPUSD,CHAM_ALFA_LIVE,754147102
54523190,60922973,2026-03-16 16:46:05,1773679565611,0,1,0,60894140,4,0.01,1.33017,0.0,0.0,-2.39,0.0,GBPUSD,[sl 1.33017],754225085
54639093,61040607,2026-03-16 20:26:14,1773692774922,1,1,0,60894198,0,0.01,1.33105,0.0,0.0,2.74,0.0,GBPUSD,,754549754
54639099,61040613,2026-03-16 20:26:16,1773692776601,1,1,0,60894466,0,0.01,159.2,0.0,0.0,0.97,0.0,USDJPY,,754549769
54738547,61138197,2026-03-17 02:38:10,1773715090802,0,0,0,61138197,3,0.01,1.14987,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,754789571
54738548,61138182,2026-03-17 02:38:10,1773715090804,0,0,0,61138182,3,0.01,1.14987,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,754789570
54763682,61168944,2026-03-17 03:56:15,1773719775633,1,0,0,61168944,3,0.01,211.926,0.0,0.0,0.0,0.0,GBPJPY,CHAM_NEME_LIVE,754847130
54763708,61168953,2026-03-17 03:56:27,1773719787288,1,0,0,61168953,3,0.01,211.93,0.0,0.0,0.0,0.0,GBPJPY,HYBRID_NEME_SHIE,754847198
54769894,61171180,2026-03-17 04:09:37,1773720577423,0,0,0,61171180,3,0.01,1.14935,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,754862512
54769899,61170722,2026-03-17 04:09:37,1773720577863,0,0,0,61170722,3,0.01,1.14937,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,754862522
54770522,61171299,2026-03-17 04:11:15,1773720675124,1,0,0,61171299,3,0.01,0.78821,0.0,0.0,0.0,0.0,USDCHF,HYBRID_NEME_SHIE,754864147
54770523,61171262,2026-03-17 04:11:15,1773720675127,1,0,0,61171262,3,0.01,0.78821,0.0,0.0,0.0,0.0,USDCHF,CHAM_NEME_LIVE,754864146
54773044,61178597,2026-03-17 04:17:34,1773721054187,1,1,99999,61138182,3,0.01,1.14897,0.0,0.0,-0.9,0.0,EURUSD,Emergency Closur,754870401
54773045,61178598,2026-03-17 04:17:34,1773721054298,1,1,99999,61138197,3,0.01,1.14897,0.0,0.0,-0.9,0.0,EURUSD,Emergency Closur,754870402
54773046,61178599,2026-03-17 04:17:34,1773721054402,0,1,99999,61168944,3,0.01,211.979,0.0,0.0,-0.33,0.0,GBPJPY,Emergency Closur,754870403
54773047,61178600,2026-03-17 04:17:34,1773721054504,0,1,99999,61168953,3,0.01,211.979,0.0,0.0,-0.31,0.0,GBPJPY,Emergency Closur,754870404
54773049,61178602,2026-03-17 04:17:34,1773721054610,1,1,99999,61170722,3,0.01,1.14897,0.0,0.0,-0.4,0.0,EURUSD,Emergency Closur,754870406
54773050,61178605,2026-03-17 04:17:34,1773721054726,1,1,99999,61171180,3,0.01,1.14898,0.0,0.0,-0.37,0.0,EURUSD,Emergency Closur,754870409
54773052,61178607,2026-03-17 04:17:34,1773721054894,0,1,99999,61171262,3,0.01,0.78871,0.0,0.0,-0.63,0.0,USDCHF,Emergency Closur,754870414
54773053,61178608,2026-03-17 04:17:35,1773721055005,0,1,99999,61171299,3,0.01,0.78871,0.0,0.0,-0.63,0.0,USDCHF,Emergency Closur,754870417
54781610,61187439,2026-03-17 04:49:54,1773722994126,1,0,0,61187439,3,0.01,212.045,0.0,0.0,0.0,0.0,GBPJPY,CHAM_NEME_LIVE,754891042
54835666,61243335,2026-03-17 08:51:09,1773737469689,0,1,99999,61187439,3,0.01,211.903,0.0,0.0,0.89,0.0,GBPJPY,Emergency Closur,755078126
54835762,61243424,2026-03-17 08:51:38,1773737498289,1,0,0,61243424,3,0.01,159.387,0.0,0.0,0.0,0.0,USDJPY,CHAM_NEME_LIVE,755078515
54851457,61243433,2026-03-17 09:31:19,1773739879206,1,0,0,61243433,3,0.01,159.386,0.0,0.0,0.0,0.0,USDJPY,HYBRID_NEME_SHIE,755138256
54854806,61262928,2026-03-17 09:46:48,1773740808505,0,1,99999,61243424,3,0.01,159.385,0.0,0.0,0.01,0.0,USDJPY,Emergency Closur,755149281
54854807,61262929,2026-03-17 09:46:48,1773740808617,0,1,99999,61243433,3,0.01,159.386,0.0,0.0,0.0,0.0,USDJPY,Emergency Closur,755149282
54857841,61243369,2026-03-17 10:03:08,1773741788700,0,0,0,61243369,3,0.01,1.14848,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,755160889
54857842,61243349,2026-03-17 10:03:08,1773741788704,0,0,0,61243349,3,0.01,1.14848,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,755160888
54859215,61243413,2026-03-17 10:11:48,1773742308577,0,0,0,61243413,3,0.01,1.32962,0.0,0.0,0.0,0.0,GBPUSD,HYBRID_NEME_SHIE,755166932
54859359,61243406,2026-03-17 10:13:02,1773742382144,0,0,0,61243406,3,0.01,1.32966,0.0,0.0,0.0,0.0,GBPUSD,CHAM_NEME_LIVE,755167619
54884316,61293700,2026-03-17 11:48:34,1773748114983,1,1,0,61243369,5,0.01,1.15129,0.0,0.0,2.81,0.0,EURUSD,[tp 1.15129],755264586
54884317,61293699,2026-03-17 11:48:34,1773748114984,1,1,0,61243349,5,0.01,1.15129,0.0,0.0,2.81,0.0,EURUSD,[tp 1.15129],755264585
54894765,61304520,2026-03-17 12:25:59,1773750359299,1,1,0,61243406,0,0.01,1.33336,0.0,0.0,3.7,0.0,GBPUSD,,755301589
54894790,61304544,2026-03-17 12:26:01,1773750361150,1,1,0,61243413,0,0.01,1.33342,0.0,0.0,3.8,0.0,GBPUSD,,755301650
54900799,61310537,2026-03-17 12:45:58,1773751558329,1,0,0,61310537,3,0.01,212.171,0.0,0.0,0.0,0.0,GBPJPY,CHAM_NEME_LIVE,755324571
54900800,61310545,2026-03-17 12:45:58,1773751558336,1,0,0,61310545,3,0.01,212.171,0.0,0.0,0.0,0.0,GBPJPY,HYBRID_NEME_SHIE,755324572
54912174,61310494,2026-03-17 13:17:11,1773753431459,1,0,0,61310494,3,0.01,0.58372,0.0,0.0,0.0,0.0,NZDUSD,HYBRID_NEME_SHIE,755365864
54912196,61310485,2026-03-17 13:17:18,1773753438173,1,0,0,61310485,3,0.01,0.5837,0.0,0.0,0.0,0.0,NZDUSD,CHAM_NEME_LIVE,755366030
54947258,61358319,2026-03-17 15:04:37,1773759877777,0,1,0,61310545,0,0.01,211.891,0.0,0.0,1.76,0.0,GBPJPY,,755480153
54947266,61358329,2026-03-17 15:04:39,1773759879226,0,1,0,61310537,0,0.01,211.898,0.0,0.0,1.72,0.0,GBPJPY,,755480188
54947275,61358338,2026-03-17 15:04:40,1773759880062,0,1,0,61310494,0,0.01,0.5843,0.0,0.0,-0.58,0.0,NZDUSD,,755480237
54947287,61358349,2026-03-17 15:04:40,1773759880788,0,1,0,61310485,0,0.01,0.5843,0.0,0.0,-0.6,0.0,NZDUSD,,755480261
54947470,61358375,2026-03-17 15:05:09,1773759909754,1,0,0,61358375,3,0.01,1.37036,0.0,0.0,0.0,0.0,USDCAD,CHAM_ALFA_LIVE,755481182
54947472,61358430,2026-03-17 15:05:09,1773759909826,1,0,0,61358430,3,0.01,1.37033,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,755481184
54947481,61358384,2026-03-17 15:05:11,1773759911316,1,0,0,61358384,3,0.01,1.3703,0.0,0.0,0.0,0.0,USDCAD,CHAM_ALFA_LIVE,755481229
54947482,61358416,2026-03-17 15:05:11,1773759911316,1,0,0,61358416,3,0.01,1.37031,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,755481230
54955997,61358441,2026-03-17 15:27:54,1773761274784,0,0,0,61358441,3,0.01,1.37076,0.0,0.0,0.0,0.0,USDCAD,HYBRID_NEME_SHIE,755510520
54955998,61358449,2026-03-17 15:27:54,1773761274785,0,0,0,61358449,3,0.01,1.37076,0.0,0.0,0.0,0.0,USDCAD,HYBRID_NEME_SHIE,755510521
54978527,61390399,2026-03-17 16:20:34,1773764434342,1,1,0,61358449,4,0.01,1.36948,0.0,0.0,-0.93,0.0,USDCAD,[sl 1.36948],755588983
54978528,61390398,2026-03-17 16:20:34,1773764434343,1,1,0,61358441,4,0.01,1.36948,0.0,0.0,-0.93,0.0,USDCAD,[sl 1.36948],755588982
55005453,61417799,2026-03-17 17:06:17,1773767177380,0,1,0,61358375,5,0.01,1.36843,0.0,0.0,1.41,0.0,USDCAD,[tp 1.36843],755671833
55005454,61417800,2026-03-17 17:06:17,1773767177380,0,1,0,61358430,5,0.01,1.3684,0.0,0.0,1.41,0.0,USDCAD,[tp 1.36840],755671834
55005456,61417803,2026-03-17 17:06:17,1773767177545,0,1,0,61358416,5,0.01,1.36838,0.0,0.0,1.41,0.0,USDCAD,[tp 1.36838],755671847
55005457,61417802,2026-03-17 17:06:17,1773767177545,0,1,0,61358384,5,0.01,1.36837,0.0,0.0,1.41,0.0,USDCAD,[tp 1.36837],755671846
55006537,61417939,2026-03-17 17:08:25,1773767305901,1,0,0,61417939,3,0.01,1.36813,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,755674740
55006571,61417917,2026-03-17 17:08:27,1773767307276,1,0,0,61417917,3,0.01,1.36809,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,755674885
55008585,61417899,2026-03-17 17:11:30,1773767490397,0,0,0,61417899,3,0.01,1.36856,0.0,0.0,0.0,0.0,USDCAD,LHN_NEME_POLIMAT,755679381
55008587,61417908,2026-03-17 17:11:30,1773767490481,0,0,0,61417908,3,0.01,1.36857,0.0,0.0,0.0,0.0,USDCAD,LHN_NEME_POLIMAT,755679387
55011430,61417942,2026-03-17 17:17:48,1773767868206,0,0,0,61417942,3,0.01,1.36861,0.0,0.0,0.0,0.0,USDCAD,HYBRID_NEME_SHIE,755686560
55011460,61417984,2026-03-17 17:17:49,1773767869597,0,0,0,61417984,3,0.01,1.36862,0.0,0.0,0.0,0.0,USDCAD,HYBRID_NEME_SHIE,755686641
55029079,61441836,2026-03-17 17:52:19,1773769939574,0,1,0,61417917,4,0.01,1.36972,0.0,0.0,-1.19,0.0,USDCAD,[sl 1.36972],755734917
55030309,61443073,2026-03-17 17:54:49,1773770089195,0,1,0,61417939,4,0.01,1.36977,0.0,0.0,-1.2,0.0,USDCAD,[sl 1.36977],755740248
55037728,61450823,2026-03-17 18:10:24,1773771024551,1,1,0,61417908,5,0.01,1.37102,0.0,0.0,1.79,0.0,USDCAD,[tp 1.37102],755760630
55037729,61450822,2026-03-17 18:10:24,1773771024555,1,1,0,61417899,5,0.01,1.37101,0.0,0.0,1.79,0.0,USDCAD,[tp 1.37101],755760629
55037734,61450828,2026-03-17 18:10:25,1773771025047,1,1,0,61417984,5,0.01,1.37107,0.0,0.0,1.79,0.0,USDCAD,[tp 1.37107],755760650
55037735,61450827,2026-03-17 18:10:25,1773771025052,1,1,0,61417942,5,0.01,1.37106,0.0,0.0,1.79,0.0,USDCAD,[tp 1.37106],755760649
55037861,61450844,2026-03-17 18:10:52,1773771052823,0,0,0,61450844,3,0.01,1.3714,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,755761121
55037862,61450857,2026-03-17 18:10:52,1773771052828,0,0,0,61450857,3,0.01,1.37142,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,755761122
55040037,61450887,2026-03-17 18:16:58,1773771418326,1,0,0,61450887,3,0.01,1.37093,0.0,0.0,0.0,0.0,USDCAD,HYBRID_NEME_SHIE,755768024
55040573,61450889,2026-03-17 18:18:35,1773771515963,1,0,0,61450889,3,0.01,1.37089,0.0,0.0,0.0,0.0,USDCAD,HYBRID_NEME_SHIE,755769719
55091008,61504631,2026-03-17 20:05:07,1773777907663,1,1,0,61450857,4,0.01,1.36959,0.0,0.0,-1.34,0.0,USDCAD,[sl 1.36959],755925048
55091009,61504632,2026-03-17 20:05:07,1773777907736,1,1,0,61450844,4,0.01,1.36957,0.0,0.0,-1.34,0.0,USDCAD,[sl 1.36957],755925050
55169996,61586069,2026-03-18 02:29:20,1773800960099,0,1,0,61450889,0,0.01,1.36939,0.0,-0.05,1.1,0.0,USDCAD,,756111184
55169998,61586071,2026-03-18 02:29:21,1773800961353,0,1,0,61450887,0,0.01,1.36941,0.0,-0.05,1.11,0.0,USDCAD,,756111190
55170055,61586128,2026-03-18 02:29:38,1773800978586,0,0,0,61586128,3,0.01,1.97017,0.0,0.0,0.0,0.0,EURNZD,CHAM2_ALFA_TREND,756111266
55170059,61586134,2026-03-18 02:29:39,1773800979999,1,0,0,61586134,3,0.01,1.96999,0.0,0.0,0.0,0.0,EURNZD,HYBRID_NEME_SHIE,756111273
55170106,61586107,2026-03-18 02:30:00,1773801000451,1,0,0,61586107,3,0.01,1.96997,0.0,0.0,0.0,0.0,EURNZD,CHAM_NEME_LIVE,756111355
55170107,61586115,2026-03-18 02:30:00,1773801000456,1,0,0,61586115,3,0.01,1.96997,0.0,0.0,0.0,0.0,EURNZD,CHAM_NEME_LIVE,756111356
55170108,61586133,2026-03-18 02:30:00,1773801000460,1,0,0,61586133,3,0.01,1.96997,0.0,0.0,0.0,0.0,EURNZD,HYBRID_NEME_SHIE,756111357
55170730,61586127,2026-03-18 02:31:29,1773801089522,0,0,0,61586127,3,0.01,1.97019,0.0,0.0,0.0,0.0,EURNZD,CHAM2_ALFA_TREND,756112493
55193846,61611020,2026-03-18 04:01:31,1773806491982,1,1,0,61586127,4,0.01,1.96733,0.0,0.0,-1.6800000000000002,0.0,EURNZD,[sl 1.96733],756164407
55193847,61611021,2026-03-18 04:01:32,1773806492278,1,1,0,61586128,4,0.01,1.96731,0.0,0.0,-1.6800000000000002,0.0,EURNZD,[sl 1.96731],756164410
55197170,61614321,2026-03-18 04:05:21,1773806721516,0,1,0,61586134,5,0.01,1.96713,0.0,0.0,1.6800000000000002,0.0,EURNZD,[tp 1.96713],756171856
55197177,61614329,2026-03-18 04:05:21,1773806721804,0,1,0,61586115,5,0.01,1.96711,0.0,0.0,1.6800000000000002,0.0,EURNZD,[tp 1.96711],756171871
55197178,61614328,2026-03-18 04:05:21,1773806721804,0,1,0,61586107,5,0.01,1.96711,0.0,0.0,1.6800000000000002,0.0,EURNZD,[tp 1.96711],756171870
55197179,61614330,2026-03-18 04:05:21,1773806721811,0,1,0,61586133,5,0.01,1.96711,0.0,0.0,1.6800000000000002,0.0,EURNZD,[tp 1.96711],756171872
55197358,61614494,2026-03-18 04:05:39,1773806739155,1,0,0,61614494,3,0.01,113.144,0.0,0.0,0.0,0.0,AUDJPY,CHAM_NEME_LIVE,756172251
55197398,61614542,2026-03-18 04:05:51,1773806751615,1,0,0,61614542,3,0.01,113.144,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,756172357
55197399,61614510,2026-03-18 04:05:51,1773806751615,1,0,0,61614510,3,0.01,113.141,0.0,0.0,0.0,0.0,AUDJPY,CHAM_NEME_LIVE,756172354
55197400,61614519,2026-03-18 04:05:51,1773806751619,1,0,0,61614519,3,0.01,113.143,0.0,0.0,0.0,0.0,AUDJPY,CHAM2_NEME_KILLE,756172355
55197401,61614545,2026-03-18 04:05:51,1773806751621,1,0,0,61614545,3,0.01,113.144,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,756172358
55197402,61614528,2026-03-18 04:05:51,1773806751621,1,0,0,61614528,3,0.01,113.143,0.0,0.0,0.0,0.0,AUDJPY,CHAM2_NEME_KILLE,756172356
55198008,61614473,2026-03-18 04:07:12,1773806832540,1,0,0,61614473,3,0.01,0.71147,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,756173691
55198009,61614464,2026-03-18 04:07:12,1773806832546,1,0,0,61614464,3,0.01,0.71149,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,756173690
55198014,61614447,2026-03-18 04:07:14,1773806834197,1,0,0,61614447,3,0.01,0.71145,0.0,0.0,0.0,0.0,AUDUSD,CHAM_NEME_LIVE,756173715
55198015,61614423,2026-03-18 04:07:14,1773806834199,1,0,0,61614423,3,0.01,0.71144,0.0,0.0,0.0,0.0,AUDUSD,CHAM_NEME_LIVE,756173714
55337640,61759448,2026-03-18 13:10:36,1773839436317,0,1,0,61614494,0,0.01,113.056,0.0,0.0,0.55,0.0,AUDJPY,,756635501
55337641,61759449,2026-03-18 13:10:36,1773839436774,0,1,0,61614510,0,0.01,113.056,0.0,0.0,0.53,0.0,AUDJPY,,756635505
55337665,61759477,2026-03-18 13:10:46,1773839446154,0,1,0,61614464,0,0.01,0.71122,0.0,0.0,0.27,0.0,AUDUSD,,756635573
55337667,61759479,2026-03-18 13:10:46,1773839446716,0,1,0,61614473,0,0.01,0.71122,0.0,0.0,0.25,0.0,AUDUSD,,756635578
55337671,61759481,2026-03-18 13:10:47,1773839447383,0,1,0,61614545,0,0.01,113.052,0.0,0.0,0.58,0.0,AUDJPY,,756635583
55337675,61759485,2026-03-18 13:10:48,1773839448429,0,1,0,61614528,0,0.01,113.052,0.0,0.0,0.57,0.0,AUDJPY,,756635590
55337676,61759486,2026-03-18 13:10:48,1773839448848,0,1,0,61614519,0,0.01,113.052,0.0,0.0,0.57,0.0,AUDJPY,,756635593
55337677,61759487,2026-03-18 13:10:50,1773839450013,0,1,0,61614542,0,0.01,113.052,0.0,0.0,0.58,0.0,AUDJPY,,756635598
55337679,61759489,2026-03-18 13:10:50,1773839450791,0,1,0,61614447,0,0.01,0.71122,0.0,0.0,0.23,0.0,AUDUSD,,756635603
55337681,61759491,2026-03-18 13:10:52,1773839452245,0,1,0,61614423,0,0.01,0.71122,0.0,0.0,0.22,0.0,AUDUSD,,756635612
55337726,61759532,2026-03-18 13:11:17,1773839477956,1,0,0,61759532,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,CHAM_NEME_LIVE,756635761
55337727,61759539,2026-03-18 13:11:17,1773839477956,1,0,0,61759539,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,HYBRID_NEME_SHIE,756635763
55337728,61759534,2026-03-18 13:11:17,1773839477957,1,0,0,61759534,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,HYBRID_NEME_SHIE,756635762
55338100,61759566,2026-03-18 13:13:02,1773839582062,1,0,0,61759566,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,HYBRID_NEME_SHIE,756637661
55338116,61759527,2026-03-18 13:13:06,1773839586977,1,0,0,61759527,3,0.01,183.506,0.0,0.0,0.0,0.0,EURJPY,CHAM_NEME_LIVE,756637743
55338117,61759552,2026-03-18 13:13:06,1773839586978,1,0,0,61759552,3,0.01,183.506,0.0,0.0,0.0,0.0,EURJPY,CHAM_NEME_LIVE,756637744
55339534,61759506,2026-03-18 13:18:18,1773839898450,1,0,0,61759506,3,0.01,1.15407,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,756644515
55339535,61759504,2026-03-18 13:18:18,1773839898451,1,0,0,61759504,3,0.01,1.15407,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,756644514
55339536,61759498,2026-03-18 13:18:18,1773839898453,1,0,0,61759498,3,0.01,1.15407,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,756644513
55339680,61759510,2026-03-18 13:18:57,1773839937652,1,0,0,61759510,3,0.01,1.15403,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,756645416
55377307,61799089,2026-03-18 14:19:54,1773843594802,0,1,0,61759506,4,0.01,1.15549,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15549],756758403
55377310,61799090,2026-03-18 14:19:54,1773843594809,0,1,0,61759510,4,0.01,1.15545,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15545],756758404
55377313,61799087,2026-03-18 14:19:54,1773843594811,0,1,0,61759498,4,0.01,1.15549,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15549],756758401
55377314,61799088,2026-03-18 14:19:54,1773843594814,0,1,0,61759504,4,0.01,1.15549,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15549],756758402
55504034,61926410,2026-03-18 17:05:11,1773853511734,0,1,0,61759552,4,0.01,183.787,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.787],757133947
55504035,61926409,2026-03-18 17:05:11,1773853511737,0,1,0,61759527,4,0.01,183.787,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.787],757133946
55504039,61926417,2026-03-18 17:05:12,1773853512169,0,1,0,61759566,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133970
55504040,61926416,2026-03-18 17:05:12,1773853512173,0,1,0,61759539,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133969
55504041,61926414,2026-03-18 17:05:12,1773853512176,0,1,0,61759532,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133967
55504042,61926415,2026-03-18 17:05:12,1773853512178,0,1,0,61759534,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133968
55505046,61927424,2026-03-18 17:05:28,1773853528837,1,0,0,61927424,3,0.01,4887.68,0.0,0.0,0.0,0.0,XAUUSD,HYBRID_NEME_SHIE,757138108
55505047,61927350,2026-03-18 17:05:28,1773853528985,0,0,0,61927350,3,0.01,112.787,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,757138115
55505048,61927351,2026-03-18 17:05:28,1773853528989,0,0,0,61927351,3,0.01,112.787,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,757138117
55505269,61927209,2026-03-18 17:05:45,1773853545401,0,0,0,61927209,3,0.01,112.793,0.0,0.0,0.0,0.0,AUDJPY,CHAM2_NEME_KILLE,757138967
55506642,61927406,2026-03-18 17:07:32,1773853652294,1,0,0,61927406,3,0.01,4887.28,0.0,0.0,0.0,0.0,XAUUSD,HYBRID_NEME_SHIE,757144654
55614833,62039029,2026-03-18 21:19:04,1773868744128,0,1,0,61927406,0,0.01,4885.44,0.0,0.0,1.8399999999999999,0.0,XAUUSD,,757457301
55614840,62039036,2026-03-18 21:19:06,1773868746087,1,1,0,61927209,0,0.01,112.809,0.0,0.0,0.1,0.0,AUDJPY,,757457319
55614889,62039087,2026-03-18 21:19:15,1773868755735,1,1,0,61927351,0,0.01,112.805,0.0,0.0,0.11,0.0,AUDJPY,,757457435
55614938,62039137,2026-03-18 21:19:24,1773868764718,1,1,0,61927350,0,0.01,112.797,0.0,0.0,0.06,0.0,AUDJPY,,757457528
55615099,62039295,2026-03-18 21:20:00,1773868800258,0,1,0,61927424,0,0.01,4884.9,0.0,0.0,2.7800000000000002,0.0,XAUUSD,,757457908
55615115,62039319,2026-03-18 21:20:05,1773868805842,0,0,0,62039319,3,0.01,112.814,0.0,0.0,0.0,0.0,AUDJPY,LHN_NEME_POLIMAT,757458016
55615205,62039386,2026-03-18 21:20:16,1773868816941,0,0,0,62039386,3,0.01,112.816,0.0,0.0,0.0,0.0,AUDJPY,CHAM2_NEME_KILLE,757458193
55615206,62039403,2026-03-18 21:20:16,1773868816943,0,0,0,62039403,3,0.01,112.815,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,757458194
55650576,62074911,2026-03-18 22:23:14,1773872594083,1,1,0,62039386,4,0.01,112.566,0.0,0.0,-1.56,0.0,AUDJPY,[sl 112.566],757543187
55650577,62074912,2026-03-18 22:23:14,1773872594084,1,1,0,62039403,4,0.01,112.565,0.0,0.0,-1.56,0.0,AUDJPY,[sl 112.565],757543188
55650578,62074913,2026-03-18 22:23:14,1773872594286,1,1,0,62039319,4,0.01,112.564,0.0,0.0,-1.56,0.0,AUDJPY,[sl 112.564],757543193
55650788,62075083,2026-03-18 22:23:26,1773872606572,0,0,0,62075083,3,0.01,201.689,0.0,0.0,0.0,0.0,CHFJPY,HYBRID_NEME_SHIE,757543790
