time,symbol,deal_type,volume,price,profit,comment
1773099278,USDCAD,0,1.73,1.35957,0.0,LHN_BETA_SNIPER
1773099722,USDCAD,1,0.05,1.35945,0.0,LHN_NEME_A20R15_
1773099722,USDCAD,1,0.05,1.35945,0.0,LHN_NEME_A15R15_
1773099722,USDCAD,1,0.05,1.35945,0.0,LHN_NEME_A25R15_
1773099722,USDCAD,1,0.05,1.35945,0.0,LHN_NEME_A15R25_
1773099723,USDCAD,1,0.05,1.35943,0.0,LHN_NEME_A25R25_
1773099723,USDCAD,1,0.05,1.35943,0.0,LHN_NEME_A20R25_
1773099780,EURUSD,0,0.05,1.16217,0.0,LHN_NEME_A15R15_
1773099780,EURUSD,0,0.05,1.16217,0.0,LHN_NEME_A15R25_
1773099853,USDJPY,1,0.05,157.697,0.0,LHN_NEME_A15R25_
1773099853,USDJPY,1,0.05,157.697,0.0,LHN_NEME_A15R15_
1773099869,USDJPY,0,0.05,157.717,0.0,LHN_EXPL_A15R30_
1773099869,USDJPY,0,0.05,157.717,0.0,LHN_ALFA_A15R15_
1773099869,USDJPY,0,0.05,157.717,0.0,LHN_EXPL_A15R20_
1773099960,GBPUSD,1,0.05,1.34374,0.0,LHN_ALFA_A15R15_
1773099960,GBPUSD,1,0.05,1.34374,0.0,LHN_ALFA_A20R15_
1773099960,GBPUSD,1,0.05,1.34374,0.0,LHN_ALFA_A25R15_
1773099960,GBPUSD,1,0.05,1.34374,0.0,LHN_ALFA_A15R15_
1773099960,GBPUSD,1,0.05,1.34371,0.0,LHN_ALFA_A20R15_
1773099960,GBPUSD,1,0.05,1.34371,0.0,LHN_ALFA_A20R15_
1773099960,GBPUSD,1,0.05,1.34371,0.0,LHN_ALFA_A25R15_
1773099960,GBPUSD,1,0.05,1.34371,0.0,LHN_ALFA_A25R15_
1773099960,GBPUSD,1,0.05,1.34371,0.0,LHN_ALFA_A25R15_
1773099960,GBPUSD,1,0.05,1.34371,0.0,LHN_ALFA_A15R15_
1773099960,GBPUSD,1,0.05,1.34371,0.0,LHN_ALFA_A20R15_
1773099989,GBPUSD,1,0.05,1.34365,0.0,LHN_ALFA_A15R15_
1773099989,GBPUSD,1,0.05,1.34365,0.0,LHN_EXPL_A15R30_
1773099989,GBPUSD,1,0.05,1.34365,0.0,LHN_EXPL_A20R20_
1773099989,GBPUSD,1,0.05,1.34365,0.0,LHN_EXPL_A25R20_
1773099989,GBPUSD,1,0.05,1.34365,0.0,LHN_EXPL_A25R30_
1773099989,GBPUSD,1,0.05,1.34365,0.0,LHN_EXPL_A15R20_
1773099989,GBPUSD,1,0.05,1.34365,0.0,LHN_EXPL_A20R30_
1773100005,USDJPY,0,0.05,157.718,0.0,LHN_ALFA_A15R15_
1773100065,USDJPY,0,0.05,157.724,0.0,LHN_ALFA_A15R15_
1773100067,USDJPY,0,0.05,157.725,0.0,LHN_ALFA_A15R15_
1773101117,EURGBP,0,0.05,0.86593,0.0,LHN_ALFA_A15R15_
1773101117,EURGBP,0,0.05,0.86593,0.0,LHN_ALFA_A20R15_
1773106436,EURAUD,0,0.05,1.64468,0.0,LHN_ALFA_A15R15_
1773106436,EURAUD,0,0.05,1.64468,0.0,LHN_ALFA_A20R15_
1773106436,EURAUD,0,0.05,1.64469,0.0,LHN_ALFA_A28R15_
1773106439,EURAUD,0,0.05,1.64467,0.0,LHN_ALFA_A20R15_
1773106439,EURAUD,0,0.05,1.6447,0.0,LHN_ALFA_A32R15_
1773106441,EURAUD,0,0.05,1.64471,0.0,LHN_ALFA_A25R15_
1773106443,EURAUD,0,0.05,1.64459,0.0,LHN_ALFA_A15R15_
1773106443,EURAUD,0,0.05,1.64459,0.0,LHN_ALFA_A20R15_
1773106449,EURAUD,0,0.05,1.6446,0.0,LHN_ALFA_A20R15_
1773106449,EURAUD,0,0.05,1.64463,0.0,LHN_ALFA_A28R15_
1773106449,EURAUD,0,0.05,1.64463,0.0,LHN_ALFA_A25R15_
1773106449,EURAUD,0,0.05,1.64463,0.0,LHN_ALFA_A32R15_
1773106449,EURAUD,0,0.05,1.64463,0.0,LHN_ALFA_A15R15_
1773106449,EURAUD,0,0.05,1.64463,0.0,LHN_ALFA_A25R15_
1773106451,EURAUD,0,0.05,1.64466,0.0,LHN_ALFA_A32R15_
1773106451,EURAUD,0,0.05,1.64466,0.0,LHN_ALFA_A28R15_
1773106452,EURAUD,0,0.05,1.64464,0.0,LHN_EXPL_A15R20_
1773106457,EURAUD,0,0.05,1.6446,0.0,LHN_EXPL_A15R30_
1773106457,EURAUD,0,0.05,1.6446,0.0,LHN_EXPL_A28R20_
1773106457,EURAUD,0,0.05,1.6446,0.0,LHN_EXPL_A32R20_
1773106462,EURAUD,0,0.05,1.64457,0.0,LHN_EXPL_A32R30_
1773106465,EURAUD,0,0.05,1.64463,0.0,LHN_EXPL_A25R30_
1773106465,EURAUD,0,0.05,1.64463,0.0,LHN_EXPL_A20R30_
1773106465,EURAUD,0,0.05,1.64465,0.0,LHN_EXPL_A25R20_
1773106467,EURAUD,0,0.05,1.6447,0.0,LHN_EXPL_A20R20_
1773106467,EURAUD,0,0.05,1.6447,0.0,LHN_ALFA_A32R15_
1773106474,EURAUD,1,0.05,1.64439,0.0,LHN_NEME_A15R25_
1773106474,EURAUD,1,0.05,1.64439,0.0,LHN_NEME_A32R25_
1773106474,EURAUD,1,0.05,1.64439,0.0,LHN_NEME_A20R25_
1773106474,EURAUD,1,0.05,1.64439,0.0,LHN_NEME_A28R25_
1773106474,EURAUD,1,0.05,1.64439,0.0,LHN_NEME_A25R25_
1773106474,EURAUD,1,0.05,1.64434,0.0,LHN_NEME_A25R15_
1773106474,EURAUD,1,0.05,1.64434,0.0,LHN_NEME_A15R15_
1773106474,EURAUD,1,0.05,1.64434,0.0,LHN_NEME_A32R15_
1773106474,EURAUD,1,0.05,1.64434,0.0,LHN_NEME_A20R15_
1773106474,EURAUD,1,0.05,1.64434,0.0,LHN_NEME_A28R15_
1773106621,ETHUSD,0,0.05,2013.22,0.0,LHN_NEME_A20R15_
1773106713,ETHUSD,1,0.05,2007.25,0.0,LHN_ALFA_A20R15_
1773106713,ETHUSD,1,0.05,2007.25,0.0,LHN_ALFA_A15R15_
1773106713,ETHUSD,1,0.05,2007.25,0.0,LHN_ALFA_A28R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A28R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A20R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A20R30_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A25R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A20R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A25R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A25R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A15R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A15R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A28R30_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A28R20_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A28R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A25R30_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A28R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A20R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A15R30_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_ALFA_A25R15_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A20R20_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A15R20_
1773106713,ETHUSD,1,0.05,2007.53,0.0,LHN_EXPL_A25R20_
1773106716,ETHUSD,1,0.05,2007.12,0.0,LHN_ALFA_A15R15_
