symbol,time,pnl_r,is_winner,dollar_pnl,balance
AUDNZD,2026-02-05 14:35:00,-1.0,False,-2500.0,847500.0
AUDJPY,2026-02-05 14:35:00,-1.0,False,-2500.0,845000.0
AUDJPY,2026-02-05 14:40:00,-1.0,False,-2500.0,842500.0
CADCHF,2026-02-05 14:40:00,-1.0,False,-2500.0,840000.0
AUDNZD,2026-02-05 14:40:00,-1.0,False,-2500.0,837500.0
CADCHF,2026-02-05 14:45:00,-1.0,False,-2500.0,835000.0
USDCAD,2026-02-05 15:25:00,-1.0,False,-2500.0,832500.0
USDCAD,2026-02-05 15:30:00,-1.0,False,-2500.0,830000.0
SOLUSD,2026-02-05 16:35:00,2.5,True,6250.0,836250.0
BTCUSD,2026-02-05 16:35:00,2.5,True,6250.0,842500.0
ETHUSD,2026-02-05 17:10:00,-1.0,False,-2500.0,840000.0
BTCUSD,2026-02-05 17:10:00,-1.0,False,-2500.0,837500.0
ETHUSD,2026-02-05 17:20:00,-1.0,False,-2500.0,835000.0
ETHUSD,2026-02-05 17:25:00,-1.0,False,-2500.0,832500.0
EURJPY,2026-02-05 17:30:00,2.5,True,6250.0,838750.0
GBPJPY,2026-02-05 17:30:00,2.5,True,6250.0,845000.0
BTCUSD,2026-02-05 22:15:00,-1.0,False,-2500.0,842500.0
SOLUSD,2026-02-05 22:20:00,-1.0,False,-2500.0,840000.0
ETHUSD,2026-02-05 22:20:00,-1.0,False,-2500.0,837500.0
SOLUSD,2026-02-05 22:25:00,-1.0,False,-2500.0,835000.0
CADCHF,2026-02-06 00:10:00,-1.0,False,-2500.0,832500.0
NZDUSD,2026-02-06 01:15:00,-1.0,False,-2500.0,830000.0
AUDUSD,2026-02-06 01:20:00,-1.0,False,-2500.0,827500.0
NZDUSD,2026-02-06 01:20:00,-1.0,False,-2500.0,825000.0
EURJPY,2026-02-06 01:20:00,-1.0,False,-2500.0,822500.0
AUDJPY,2026-02-06 01:20:00,-1.0,False,-2500.0,820000.0
USDJPY,2026-02-06 01:50:00,-1.0,False,-2500.0,817500.0
GBPJPY,2026-02-06 02:00:00,2.5,True,6250.0,823750.0
USDJPY,2026-02-06 02:00:00,-1.0,False,-2500.0,821250.0
BTCUSD,2026-02-06 02:05:00,-1.0,False,-2500.0,818750.0
ETHUSD,2026-02-06 02:10:00,2.5,True,6250.0,825000.0
SOLUSD,2026-02-06 02:10:00,-1.0,False,-2500.0,822500.0
BTCUSD,2026-02-06 02:10:00,2.5,True,6250.0,828750.0
SOLUSD,2026-02-06 02:15:00,2.5,True,6250.0,835000.0
GBPUSD,2026-02-06 06:40:00,-1.0,False,-2500.0,832500.0
USDCAD,2026-02-06 06:45:00,-1.0,False,-2500.0,830000.0
GBPJPY,2026-02-06 07:35:00,-1.0,False,-2500.0,827500.0
EURJPY,2026-02-06 07:35:00,-1.0,False,-2500.0,825000.0
AUDJPY,2026-02-06 07:35:00,-1.0,False,-2500.0,822500.0
EURGBP,2026-02-06 07:45:00,-1.0,False,-2500.0,820000.0
BTCUSD,2026-02-06 07:50:00,2.5,True,6250.0,826250.0
ETHUSD,2026-02-06 07:50:00,2.5,True,6250.0,832500.0
SOLUSD,2026-02-06 07:50:00,2.5,True,6250.0,838750.0
CADCHF,2026-02-06 09:45:00,-1.0,False,-2500.0,836250.0
BTCUSD,2026-02-06 13:55:00,-1.0,False,-2500.0,833750.0
SOLUSD,2026-02-06 15:10:00,-1.0,False,-2500.0,831250.0
AUDJPY,2026-02-06 15:20:00,-1.0,False,-2500.0,828750.0
AUDUSD,2026-02-06 15:20:00,-1.0,False,-2500.0,826250.0
EURUSD,2026-02-06 15:25:00,-1.0,False,-2500.0,823750.0
EURUSD,2026-02-06 15:30:00,-1.0,False,-2500.0,821250.0
USDJPY,2026-02-06 15:50:00,-1.0,False,-2500.0,818750.0
USDCAD,2026-02-06 16:30:00,-1.0,False,-2500.0,816250.0
USDCAD,2026-02-06 16:35:00,2.5,True,6250.0,822500.0
USDCAD,2026-02-06 16:40:00,2.5,True,6250.0,828750.0
ETHUSD,2026-02-06 18:25:00,-1.0,False,-2500.0,826250.0
EURGBP,2026-02-06 23:40:00,2.5,True,6250.0,832500.0
EURUSD,2026-02-06 23:45:00,2.5,True,6250.0,838750.0
BTCUSD,2026-02-07 00:35:00,-1.0,False,-2500.0,836250.0
BTCUSD,2026-02-07 16:00:00,-1.0,False,-2500.0,833750.0
SOLUSD,2026-02-08 01:05:00,-1.0,False,-2500.0,831250.0
SOLUSD,2026-02-08 01:10:00,-1.0,False,-2500.0,828750.0
BTCUSD,2026-02-08 10:00:00,-1.0,False,-2500.0,826250.0
ETHUSD,2026-02-08 10:20:00,-1.0,False,-2500.0,823750.0
ETHUSD,2026-02-08 10:25:00,-1.0,False,-2500.0,821250.0
BTCUSD,2026-02-08 10:25:00,-1.0,False,-2500.0,818750.0
SOLUSD,2026-02-08 10:30:00,2.5,True,6250.0,825000.0
BTCUSD,2026-02-08 10:30:00,2.5,True,6250.0,831250.0
ETHUSD,2026-02-08 10:30:00,2.5,True,6250.0,837500.0
SOLUSD,2026-02-08 12:20:00,2.5,True,6250.0,843750.0
ETHUSD,2026-02-08 13:30:00,-1.0,False,-2500.0,841250.0
SOLUSD,2026-02-08 18:45:00,2.5,True,6250.0,847500.0
ETHUSD,2026-02-08 18:50:00,2.5,True,6250.0,853750.0
ETHUSD,2026-02-08 20:30:00,-1.0,False,-2500.0,851250.0
SOLUSD,2026-02-08 20:30:00,-1.0,False,-2500.0,848750.0
ETHUSD,2026-02-08 20:35:00,-1.0,False,-2500.0,846250.0
GBPUSD,2026-02-09 00:05:00,-1.0,False,-2500.0,843750.0
AUDNZD,2026-02-09 00:05:00,2.5,True,6250.0,850000.0
AUDNZD,2026-02-09 00:10:00,2.5,True,6250.0,856250.0
