symbol,time,pnl_r,dollar_pnl,balance
BTCUSD,2026-01-30 16:40:00,1.4,70.0,3584.999999999999
SOLUSD,2026-01-30 16:40:00,1.4,70.0,3654.999999999999
USDJPY,2026-01-30 17:00:00,1.4,70.0,3724.999999999999
GBPJPY,2026-01-30 17:55:00,1.4,70.0,3794.999999999999
EURJPY,2026-01-30 17:55:00,1.4,70.0,3864.999999999999
BTCUSD,2026-01-31 08:25:00,-1.1,-55.00000000000001,3809.999999999999
SOLUSD,2026-01-31 10:15:00,-1.1,-55.00000000000001,3754.999999999999
ETHUSD,2026-01-31 10:35:00,-1.1,-55.00000000000001,3699.999999999999
ETHUSD,2026-01-31 10:40:00,-1.1,-55.00000000000001,3644.999999999999
SOLUSD,2026-01-31 17:00:00,-1.1,-55.00000000000001,3589.999999999999
ETHUSD,2026-01-31 17:00:00,-1.1,-55.00000000000001,3534.999999999999
BTCUSD,2026-01-31 17:00:00,-1.1,-55.00000000000001,3479.999999999999
ETHUSD,2026-01-31 17:05:00,-1.1,-55.00000000000001,3424.999999999999
SOLUSD,2026-01-31 17:05:00,-1.1,-55.00000000000001,3369.999999999999
BTCUSD,2026-01-31 17:05:00,-1.1,-55.00000000000001,3314.999999999999
ETHUSD,2026-02-01 07:40:00,-1.1,-55.00000000000001,3259.999999999999
ETHUSD,2026-02-01 08:35:00,-1.1,-55.00000000000001,3204.999999999999
SOLUSD,2026-02-01 09:15:00,1.4,70.0,3274.999999999999
BTCUSD,2026-02-01 12:10:00,1.4,70.0,3344.999999999999
SOLUSD,2026-02-01 15:10:00,1.4,70.0,3414.999999999999
ETHUSD,2026-02-01 16:30:00,1.4,70.0,3484.999999999999
BTCUSD,2026-02-01 16:30:00,1.4,70.0,3554.999999999999
EURJPY,2026-02-02 06:00:00,-1.1,-55.00000000000001,3499.999999999999
GBPJPY,2026-02-02 06:00:00,-1.1,-55.00000000000001,3444.999999999999
AUDJPY,2026-02-02 06:00:00,-1.1,-55.00000000000001,3389.999999999999
EURJPY,2026-02-02 06:10:00,-1.1,-55.00000000000001,3334.999999999999
NZDUSD,2026-02-02 07:25:00,-1.1,-55.00000000000001,3279.999999999999
GBPUSD,2026-02-02 07:25:00,-1.1,-55.00000000000001,3224.999999999999
AUDUSD,2026-02-02 07:25:00,-1.1,-55.00000000000001,3169.999999999999
USDCAD,2026-02-02 07:25:00,-1.1,-55.00000000000001,3114.999999999999
EURJPY,2026-02-02 07:45:00,-1.1,-55.00000000000001,3059.999999999999
EURUSD,2026-02-02 07:45:00,1.4,70.0,3129.999999999999
EURJPY,2026-02-02 08:10:00,1.4,70.0,3199.999999999999
GBPJPY,2026-02-02 08:35:00,1.4,70.0,3269.999999999999
BTCUSD,2026-02-02 08:40:00,-1.1,-55.00000000000001,3214.999999999999
EURGBP,2026-02-02 09:50:00,-1.1,-55.00000000000001,3159.999999999999
ETHUSD,2026-02-02 11:35:00,-1.1,-55.00000000000001,3104.999999999999
BTCUSD,2026-02-02 11:45:00,-1.1,-55.00000000000001,3049.999999999999
ETHUSD,2026-02-02 11:45:00,-1.1,-55.00000000000001,2994.999999999999
GBPJPY,2026-02-02 12:15:00,1.4,70.0,3064.999999999999
EURGBP,2026-02-02 13:00:00,1.4,70.0,3134.999999999999
AUDNZD,2026-02-02 13:35:00,1.4,70.0,3204.999999999999
EURUSD,2026-02-02 14:15:00,-1.1,-55.00000000000001,3149.999999999999
GBPUSD,2026-02-02 15:00:00,-1.1,-55.00000000000001,3094.999999999999
USDCAD,2026-02-02 15:15:00,-1.1,-55.00000000000001,3039.999999999999
EURJPY,2026-02-02 16:00:00,1.4,70.0,3109.999999999999
GBPCAD,2026-02-02 16:05:00,-1.1,-55.00000000000001,3054.999999999999
GBPCAD,2026-02-02 16:10:00,-1.1,-55.00000000000001,2999.999999999999
GBPCAD,2026-02-02 16:30:00,1.4,70.0,3069.999999999999
AUDJPY,2026-02-02 16:30:00,-1.1,-55.00000000000001,3014.999999999999
SOLUSD,2026-02-02 16:35:00,-1.1,-55.00000000000001,2959.999999999999
AUDUSD,2026-02-02 16:35:00,1.4,70.0,3029.999999999999
USDJPY,2026-02-02 17:10:00,-1.1,-55.00000000000001,2974.999999999999
USDJPY,2026-02-02 17:15:00,1.4,70.0,3044.999999999999
EURGBP,2026-02-03 08:05:00,1.4,70.0,3114.999999999999
EURGBP,2026-02-03 09:10:00,1.4,70.0,3184.999999999999
EURGBP,2026-02-03 09:15:00,1.4,70.0,3254.999999999999
CADCHF,2026-02-03 09:30:00,-1.1,-55.00000000000001,3199.999999999999
AUDUSD,2026-02-03 09:40:00,1.4,70.0,3269.999999999999
NZDUSD,2026-02-03 09:40:00,1.4,70.0,3339.999999999999
AUDJPY,2026-02-03 09:40:00,1.4,70.0,3409.999999999999
AUDNZD,2026-02-03 09:40:00,1.4,70.0,3479.999999999999
ETHUSD,2026-02-03 11:10:00,-1.1,-55.00000000000001,3424.999999999999
SOLUSD,2026-02-03 11:10:00,-1.1,-55.00000000000001,3369.999999999999
ETHUSD,2026-02-03 11:15:00,-1.1,-55.00000000000001,3314.999999999999
EURGBP,2026-02-03 13:30:00,1.4,70.0,3384.999999999999
USDCAD,2026-02-03 14:05:00,-1.1,-55.00000000000001,3329.999999999999
EURGBP,2026-02-03 14:45:00,1.4,70.0,3399.999999999999
AUDUSD,2026-02-03 16:05:00,-1.1,-55.00000000000001,3344.999999999999
USDJPY,2026-02-03 16:05:00,1.4,70.0,3414.999999999999
BTCUSD,2026-02-03 16:35:00,-1.1,-55.00000000000001,3359.999999999999
ETHUSD,2026-02-03 16:35:00,-1.1,-55.00000000000001,3304.999999999999
SOLUSD,2026-02-03 16:50:00,1.4,70.0,3374.999999999999
ETHUSD,2026-02-03 16:50:00,1.4,70.0,3444.999999999999
BTCUSD,2026-02-03 16:55:00,1.4,70.0,3514.999999999999
AUDJPY,2026-02-03 16:55:00,1.4,70.0,3584.999999999999
ETHUSD,2026-02-03 16:55:00,1.4,70.0,3654.999999999999
SOLUSD,2026-02-03 16:55:00,1.4,70.0,3724.999999999999
AUDJPY,2026-02-03 17:00:00,1.4,70.0,3794.999999999999
AUDUSD,2026-02-04 07:25:00,1.4,70.0,3864.999999999999
AUDJPY,2026-02-04 07:25:00,-1.1,-55.00000000000001,3809.999999999999
SOLUSD,2026-02-04 07:50:00,1.4,70.0,3879.999999999999
ETHUSD,2026-02-04 07:50:00,1.4,70.0,3949.999999999999
USDJPY,2026-02-04 08:45:00,-1.1,-55.00000000000001,3894.999999999999
EURUSD,2026-02-04 09:10:00,1.4,70.0,3964.999999999999
GBPCAD,2026-02-04 09:15:00,1.4,70.0,4034.999999999999
GBPJPY,2026-02-04 10:05:00,-1.1,-55.00000000000001,3979.999999999999
AUDJPY,2026-02-04 10:05:00,1.4,70.0,4049.999999999999
EURGBP,2026-02-04 10:05:00,-1.1,-55.00000000000001,3994.999999999999
GBPJPY,2026-02-04 10:10:00,-1.1,-55.00000000000001,3939.999999999999
NZDUSD,2026-02-04 11:20:00,-1.1,-55.00000000000001,3884.999999999999
NZDUSD,2026-02-04 11:25:00,-1.1,-55.00000000000001,3829.999999999999
GBPUSD,2026-02-04 11:35:00,-1.1,-55.00000000000001,3774.999999999999
USDJPY,2026-02-04 11:45:00,-1.1,-55.00000000000001,3719.999999999999
EURUSD,2026-02-04 11:45:00,1.4,70.0,3789.999999999999
SOLUSD,2026-02-04 13:00:00,-1.1,-55.00000000000001,3734.999999999999
ETHUSD,2026-02-04 13:00:00,-1.1,-55.00000000000001,3679.999999999999
SOLUSD,2026-02-04 13:05:00,1.4,70.0,3749.999999999999
ETHUSD,2026-02-04 13:05:00,1.4,70.0,3819.999999999999
SOLUSD,2026-02-04 13:10:00,1.4,70.0,3889.999999999999
CADCHF,2026-02-04 15:10:00,1.4,70.0,3959.999999999999
BTCUSD,2026-02-04 15:40:00,-1.1,-55.00000000000001,3904.999999999999
ETHUSD,2026-02-04 15:45:00,-1.1,-55.00000000000001,3849.999999999999
BTCUSD,2026-02-04 15:45:00,-1.1,-55.00000000000001,3794.999999999999
EURJPY,2026-02-04 15:55:00,-1.1,-55.00000000000001,3739.999999999999
GBPJPY,2026-02-04 15:55:00,-1.1,-55.00000000000001,3684.999999999999
EURJPY,2026-02-04 16:00:00,-1.1,-55.00000000000001,3629.999999999999
GBPJPY,2026-02-04 16:00:00,-1.1,-55.00000000000001,3574.999999999999
GBPUSD,2026-02-04 16:05:00,-1.1,-55.00000000000001,3519.999999999999
EURJPY,2026-02-04 16:05:00,1.4,70.0,3589.999999999999
GBPJPY,2026-02-04 16:05:00,-1.1,-55.00000000000001,3534.999999999999
NZDUSD,2026-02-04 17:30:00,-1.1,-55.00000000000001,3479.999999999999
GBPUSD,2026-02-04 17:30:00,-1.1,-55.00000000000001,3424.999999999999
USDCAD,2026-02-04 17:30:00,-1.1,-55.00000000000001,3369.999999999999
AUDUSD,2026-02-04 17:30:00,-1.1,-55.00000000000001,3314.999999999999
EURGBP,2026-02-05 07:45:00,-1.1,-55.00000000000001,3259.999999999999
USDJPY,2026-02-05 07:45:00,-1.1,-55.00000000000001,3204.999999999999
USDJPY,2026-02-05 07:50:00,-1.1,-55.00000000000001,3149.999999999999
EURGBP,2026-02-05 07:50:00,-1.1,-55.00000000000001,3094.999999999999
USDJPY,2026-02-05 07:55:00,-1.1,-55.00000000000001,3039.999999999999
EURJPY,2026-02-05 07:55:00,1.4,70.0,3109.999999999999
USDJPY,2026-02-05 08:00:00,1.4,70.0,3179.999999999999
EURJPY,2026-02-05 08:00:00,1.4,70.0,3249.999999999999
CADCHF,2026-02-05 08:10:00,1.4,70.0,3319.999999999999
AUDUSD,2026-02-05 09:00:00,1.4,70.0,3389.999999999999
BTCUSD,2026-02-05 09:00:00,1.4,70.0,3459.999999999999
EURUSD,2026-02-05 09:00:00,-1.1,-55.00000000000001,3404.999999999999
EURUSD,2026-02-05 09:05:00,-1.1,-55.00000000000001,3349.999999999999
USDJPY,2026-02-05 09:20:00,-1.1,-55.00000000000001,3294.999999999999
EURGBP,2026-02-05 10:50:00,-1.1,-55.00000000000001,3239.999999999999
BTCUSD,2026-02-05 11:05:00,1.4,70.0,3309.999999999999
ETHUSD,2026-02-05 11:05:00,1.4,70.0,3379.999999999999
SOLUSD,2026-02-05 12:45:00,-1.1,-55.00000000000001,3324.999999999999
ETHUSD,2026-02-05 12:50:00,-1.1,-55.00000000000001,3269.999999999999
SOLUSD,2026-02-05 12:50:00,-1.1,-55.00000000000001,3214.999999999999
BTCUSD,2026-02-05 13:20:00,-1.1,-55.00000000000001,3159.999999999999
AUDJPY,2026-02-05 14:30:00,-1.1,-55.00000000000001,3104.999999999999
AUDNZD,2026-02-05 14:30:00,-1.1,-55.00000000000001,3049.999999999999
CADCHF,2026-02-05 14:30:00,-1.1,-55.00000000000001,2994.999999999999
AUDNZD,2026-02-05 14:35:00,-1.1,-55.00000000000001,2939.999999999999
CADCHF,2026-02-05 14:35:00,-1.1,-55.00000000000001,2884.999999999999
AUDJPY,2026-02-05 14:35:00,-1.1,-55.00000000000001,2829.999999999999
AUDJPY,2026-02-05 14:40:00,-1.1,-55.00000000000001,2774.999999999999
AUDNZD,2026-02-05 14:40:00,-1.1,-55.00000000000001,2719.999999999999
CADCHF,2026-02-05 14:40:00,-1.1,-55.00000000000001,2664.999999999999
USDJPY,2026-02-05 14:45:00,-1.1,-55.00000000000001,2609.999999999999
CADCHF,2026-02-05 14:45:00,-1.1,-55.00000000000001,2554.999999999999
USDCAD,2026-02-05 15:25:00,-1.1,-55.00000000000001,2499.999999999999
USDCAD,2026-02-05 15:30:00,-1.1,-55.00000000000001,2444.999999999999
EURUSD,2026-02-05 15:50:00,1.4,70.0,2514.999999999999
GBPCAD,2026-02-05 16:05:00,-1.1,-55.00000000000001,2459.999999999999
BTCUSD,2026-02-05 16:35:00,1.4,70.0,2529.999999999999
SOLUSD,2026-02-05 16:35:00,1.4,70.0,2599.999999999999
ETHUSD,2026-02-05 16:35:00,1.4,70.0,2669.999999999999
GBPCAD,2026-02-05 16:45:00,1.4,70.0,2739.999999999999
ETHUSD,2026-02-05 17:10:00,-1.1,-55.00000000000001,2684.999999999999
BTCUSD,2026-02-05 17:10:00,-1.1,-55.00000000000001,2629.999999999999
ETHUSD,2026-02-05 17:20:00,-1.1,-55.00000000000001,2574.999999999999
ETHUSD,2026-02-05 17:25:00,1.4,70.0,2644.999999999999
AUDUSD,2026-02-05 17:30:00,1.4,70.0,2714.999999999999
GBPJPY,2026-02-05 17:30:00,1.4,70.0,2784.999999999999
AUDJPY,2026-02-05 17:30:00,1.4,70.0,2854.999999999999
EURJPY,2026-02-05 17:30:00,1.4,70.0,2924.999999999999
AUDNZD,2026-02-06 06:20:00,1.4,70.0,2994.999999999999
AUDNZD,2026-02-06 06:25:00,1.4,70.0,3064.999999999999
GBPUSD,2026-02-06 06:40:00,-1.1,-55.00000000000001,3009.999999999999
EURUSD,2026-02-06 06:40:00,-1.1,-55.00000000000001,2954.999999999999
GBPCAD,2026-02-06 06:40:00,-1.1,-55.00000000000001,2899.999999999999
USDCAD,2026-02-06 06:45:00,-1.1,-55.00000000000001,2844.999999999999
AUDJPY,2026-02-06 07:35:00,-1.1,-55.00000000000001,2789.999999999999
EURJPY,2026-02-06 07:35:00,-1.1,-55.00000000000001,2734.999999999999
GBPJPY,2026-02-06 07:35:00,-1.1,-55.00000000000001,2679.999999999999
EURGBP,2026-02-06 07:45:00,-1.1,-55.00000000000001,2624.999999999999
SOLUSD,2026-02-06 07:50:00,1.4,70.0,2694.999999999999
BTCUSD,2026-02-06 07:50:00,1.4,70.0,2764.999999999999
ETHUSD,2026-02-06 07:50:00,1.4,70.0,2834.999999999999
USDJPY,2026-02-06 08:00:00,1.4,70.0,2904.999999999999
CADCHF,2026-02-06 09:45:00,-1.1,-55.00000000000001,2849.999999999999
BTCUSD,2026-02-06 11:30:00,-1.1,-55.00000000000001,2794.999999999999
BTCUSD,2026-02-06 13:55:00,-1.1,-55.00000000000001,2739.999999999999
SOLUSD,2026-02-06 15:00:00,-1.1,-55.00000000000001,2684.999999999999
SOLUSD,2026-02-06 15:10:00,-1.1,-55.00000000000001,2629.999999999999
AUDJPY,2026-02-06 15:20:00,1.4,70.0,2699.999999999999
EURUSD,2026-02-06 15:20:00,-1.1,-55.00000000000001,2644.999999999999
BTCUSD,2026-02-06 15:20:00,1.4,70.0,2714.999999999999
AUDUSD,2026-02-06 15:20:00,-1.1,-55.00000000000001,2659.999999999999
NZDUSD,2026-02-06 15:20:00,-1.1,-55.00000000000001,2604.999999999999
EURUSD,2026-02-06 15:25:00,-1.1,-55.00000000000001,2549.999999999999
EURUSD,2026-02-06 15:30:00,-1.1,-55.00000000000001,2494.999999999999
EURGBP,2026-02-06 15:35:00,1.4,70.0,2564.999999999999
USDJPY,2026-02-06 15:50:00,-1.1,-55.00000000000001,2509.999999999999
GBPJPY,2026-02-06 15:50:00,1.4,70.0,2579.999999999999
USDCAD,2026-02-06 16:30:00,-1.1,-55.00000000000001,2524.999999999999
USDCAD,2026-02-06 16:35:00,1.4,70.0,2594.999999999999
AUDUSD,2026-02-06 16:35:00,-1.1,-55.00000000000001,2539.999999999999
USDCAD,2026-02-06 16:40:00,1.4,70.0,2609.999999999999
BTCUSD,2026-02-07 16:00:00,-1.1,-55.00000000000001,2554.999999999999
ETHUSD,2026-02-07 16:00:00,-1.1,-55.00000000000001,2499.999999999999
ETHUSD,2026-02-07 16:05:00,-1.1,-55.00000000000001,2444.999999999999
BTCUSD,2026-02-08 10:00:00,-1.1,-55.00000000000001,2389.999999999999
ETHUSD,2026-02-08 10:20:00,-1.1,-55.00000000000001,2334.999999999999
BTCUSD,2026-02-08 10:20:00,-1.1,-55.00000000000001,2279.999999999999
ETHUSD,2026-02-08 10:25:00,-1.1,-55.00000000000001,2224.999999999999
BTCUSD,2026-02-08 10:25:00,-1.1,-55.00000000000001,2169.999999999999
ETHUSD,2026-02-08 10:30:00,1.4,70.0,2239.999999999999
SOLUSD,2026-02-08 10:30:00,1.4,70.0,2309.999999999999
BTCUSD,2026-02-08 10:30:00,1.4,70.0,2379.999999999999
ETHUSD,2026-02-08 12:20:00,1.4,70.0,2449.999999999999
SOLUSD,2026-02-08 12:20:00,1.4,70.0,2519.999999999999
ETHUSD,2026-02-08 13:30:00,-1.1,-55.00000000000001,2464.999999999999
GBPJPY,2026-02-09 06:20:00,-1.1,-55.00000000000001,2409.999999999999
AUDJPY,2026-02-09 06:20:00,-1.1,-55.00000000000001,2354.999999999999
EURJPY,2026-02-09 06:25:00,1.4,70.0,2424.999999999999
GBPJPY,2026-02-09 06:25:00,-1.1,-55.00000000000001,2369.999999999999
CADCHF,2026-02-09 07:10:00,-1.1,-55.00000000000001,2314.999999999999
USDJPY,2026-02-09 08:00:00,1.4,70.0,2384.999999999999
EURUSD,2026-02-09 08:00:00,1.4,70.0,2454.999999999999
USDCAD,2026-02-09 08:00:00,1.4,70.0,2524.999999999999
NZDUSD,2026-02-09 08:00:00,1.4,70.0,2594.999999999999
GBPUSD,2026-02-09 08:00:00,1.4,70.0,2664.999999999999
CADCHF,2026-02-09 08:00:00,-1.1,-55.00000000000001,2609.999999999999
AUDUSD,2026-02-09 08:00:00,1.4,70.0,2679.999999999999
SOLUSD,2026-02-09 08:15:00,-1.1,-55.00000000000001,2624.999999999999
EURGBP,2026-02-09 08:20:00,-1.1,-55.00000000000001,2569.999999999999
SOLUSD,2026-02-09 08:20:00,-1.1,-55.00000000000001,2514.999999999999
EURGBP,2026-02-09 08:25:00,-1.1,-55.00000000000001,2459.999999999999
GBPJPY,2026-02-09 08:25:00,-1.1,-55.00000000000001,2404.999999999999
EURJPY,2026-02-09 08:55:00,-1.1,-55.00000000000001,2349.999999999999
AUDNZD,2026-02-09 09:00:00,-1.1,-55.00000000000001,2294.999999999999
GBPCAD,2026-02-09 09:10:00,-1.1,-55.00000000000001,2239.999999999999
GBPJPY,2026-02-09 09:20:00,1.4,70.0,2309.999999999999
SOLUSD,2026-02-09 09:45:00,-1.1,-55.00000000000001,2254.999999999999
BTCUSD,2026-02-09 10:30:00,-1.1,-55.00000000000001,2199.999999999999
ETHUSD,2026-02-09 10:30:00,-1.1,-55.00000000000001,2144.999999999999
AUDNZD,2026-02-09 10:50:00,1.4,70.0,2214.999999999999
AUDNZD,2026-02-09 10:55:00,1.4,70.0,2284.999999999999
USDCAD,2026-02-09 11:00:00,1.4,70.0,2354.999999999999
BTCUSD,2026-02-09 12:15:00,-1.1,-55.00000000000001,2299.999999999999
BTCUSD,2026-02-09 12:20:00,-1.1,-55.00000000000001,2244.999999999999
SOLUSD,2026-02-09 12:30:00,1.4,70.0,2314.999999999999
BTCUSD,2026-02-09 12:30:00,1.4,70.0,2384.999999999999
EURUSD,2026-02-09 12:30:00,1.4,70.0,2454.999999999999
EURGBP,2026-02-09 12:50:00,1.4,70.0,2524.999999999999
EURGBP,2026-02-09 13:10:00,-1.1,-55.00000000000001,2469.999999999999
USDCAD,2026-02-09 13:40:00,-1.1,-55.00000000000001,2414.999999999999
GBPUSD,2026-02-09 13:40:00,-1.1,-55.00000000000001,2359.999999999999
USDCAD,2026-02-09 13:45:00,-1.1,-55.00000000000001,2304.999999999999
AUDJPY,2026-02-09 14:20:00,1.4,70.0,2374.999999999999
USDJPY,2026-02-09 15:05:00,-1.1,-55.00000000000001,2319.999999999999
ETHUSD,2026-02-09 15:10:00,1.4,70.0,2389.999999999999
USDJPY,2026-02-09 15:10:00,-1.1,-55.00000000000001,2334.999999999999
CADCHF,2026-02-09 15:30:00,-1.1,-55.00000000000001,2279.999999999999
AUDJPY,2026-02-09 15:50:00,-1.1,-55.00000000000001,2224.999999999999
AUDJPY,2026-02-09 16:00:00,1.4,70.0,2294.999999999999
GBPCAD,2026-02-09 16:00:00,-1.1,-55.00000000000001,2239.999999999999
GBPCAD,2026-02-09 16:05:00,-1.1,-55.00000000000001,2184.999999999999
GBPCAD,2026-02-09 16:10:00,1.4,70.0,2254.999999999999
USDCAD,2026-02-09 16:10:00,-1.1,-55.00000000000001,2199.999999999999
USDCAD,2026-02-09 16:15:00,-1.1,-55.00000000000001,2144.999999999999
USDCAD,2026-02-09 16:20:00,-1.1,-55.00000000000001,2089.999999999999
USDCAD,2026-02-09 16:25:00,-1.1,-55.00000000000001,2034.999999999999
AUDNZD,2026-02-09 16:30:00,-1.1,-55.00000000000001,1979.999999999999
AUDNZD,2026-02-09 16:35:00,-1.1,-55.00000000000001,1924.999999999999
AUDUSD,2026-02-09 16:35:00,-1.1,-55.00000000000001,1869.999999999999
SOLUSD,2026-02-09 17:00:00,1.4,70.0,1939.999999999999
ETHUSD,2026-02-10 07:40:00,-1.1,-55.00000000000001,1884.999999999999
ETHUSD,2026-02-10 07:45:00,-1.1,-55.00000000000001,1829.999999999999
BTCUSD,2026-02-10 07:45:00,-1.1,-55.00000000000001,1774.9999999999982
GBPUSD,2026-02-10 07:45:00,-1.1,-55.00000000000001,1719.9999999999982
ETHUSD,2026-02-10 07:50:00,-1.1,-55.00000000000001,1664.9999999999982
EURGBP,2026-02-10 08:00:00,-1.1,-55.00000000000001,1609.9999999999982
EURGBP,2026-02-10 08:05:00,-1.1,-55.00000000000001,1554.9999999999982
EURGBP,2026-02-10 08:10:00,1.4,70.0,1624.9999999999982
AUDUSD,2026-02-10 08:15:00,1.4,70.0,1694.9999999999982
GBPUSD,2026-02-10 08:15:00,1.4,70.0,1764.9999999999982
ETHUSD,2026-02-10 08:45:00,1.4,70.0,1834.9999999999982
SOLUSD,2026-02-10 08:45:00,-1.1,-55.00000000000001,1779.9999999999982
ETHUSD,2026-02-10 08:50:00,1.4,70.0,1849.9999999999982
SOLUSD,2026-02-10 08:50:00,-1.1,-55.00000000000001,1794.9999999999982
EURJPY,2026-02-10 09:45:00,1.4,70.0,1864.9999999999982
EURGBP,2026-02-10 10:05:00,-1.1,-55.00000000000001,1809.9999999999982
EURGBP,2026-02-10 11:30:00,1.4,70.0,1879.9999999999982
AUDJPY,2026-02-10 11:50:00,-1.1,-55.00000000000001,1824.9999999999982
AUDJPY,2026-02-10 12:00:00,-1.1,-55.00000000000001,1769.9999999999982
BTCUSD,2026-02-10 13:50:00,1.4,70.0,1839.9999999999982
GBPUSD,2026-02-10 14:10:00,-1.1,-55.00000000000001,1784.9999999999982
EURGBP,2026-02-10 14:10:00,-1.1,-55.00000000000001,1729.9999999999982
GBPCAD,2026-02-10 14:10:00,-1.1,-55.00000000000001,1674.9999999999982
GBPJPY,2026-02-10 14:10:00,-1.1,-55.00000000000001,1619.9999999999982
GBPUSD,2026-02-10 14:15:00,-1.1,-55.00000000000001,1564.9999999999982
GBPCAD,2026-02-10 14:15:00,-1.1,-55.00000000000001,1509.9999999999982
GBPCAD,2026-02-10 14:20:00,-1.1,-55.00000000000001,1454.9999999999982
GBPUSD,2026-02-10 14:20:00,-1.1,-55.00000000000001,1399.9999999999982
EURGBP,2026-02-10 14:20:00,-1.1,-55.00000000000001,1344.9999999999982
USDCAD,2026-02-10 14:45:00,1.4,70.0,1414.9999999999982
EURUSD,2026-02-10 14:50:00,1.4,70.0,1484.9999999999982
USDJPY,2026-02-10 15:30:00,-1.1,-55.00000000000001,1429.9999999999982
GBPJPY,2026-02-10 15:30:00,-1.1,-55.00000000000001,1374.9999999999982
USDCAD,2026-02-10 15:45:00,-1.1,-55.00000000000001,1319.9999999999982
AUDUSD,2026-02-10 16:10:00,1.4,70.0,1389.9999999999982
AUDUSD,2026-02-10 16:15:00,1.4,70.0,1459.9999999999982
BTCUSD,2026-02-10 16:15:00,1.4,70.0,1529.9999999999982
AUDJPY,2026-02-10 16:45:00,1.4,70.0,1599.9999999999982
CADCHF,2026-02-10 17:30:00,-1.1,-55.00000000000001,1544.9999999999982
GBPJPY,2026-02-11 06:25:00,-1.1,-55.00000000000001,1489.9999999999982
EURJPY,2026-02-11 06:25:00,-1.1,-55.00000000000001,1434.9999999999982
AUDUSD,2026-02-11 07:00:00,1.4,70.0,1504.9999999999982
AUDNZD,2026-02-11 07:00:00,-1.1,-55.00000000000001,1449.9999999999982
SOLUSD,2026-02-11 08:10:00,-1.1,-55.00000000000001,1394.9999999999982
BTCUSD,2026-02-11 08:10:00,-1.1,-55.00000000000001,1339.9999999999982
ETHUSD,2026-02-11 08:10:00,-1.1,-55.00000000000001,1284.9999999999982
ETHUSD,2026-02-11 08:15:00,1.4,70.0,1354.9999999999982
SOLUSD,2026-02-11 08:15:00,1.4,70.0,1424.9999999999982
EURGBP,2026-02-11 10:40:00,-1.1,-55.00000000000001,1369.9999999999982
AUDJPY,2026-02-11 11:10:00,-1.1,-55.00000000000001,1314.9999999999982
USDJPY,2026-02-11 13:00:00,-1.1,-55.00000000000001,1259.9999999999982
CADCHF,2026-02-11 13:40:00,-1.1,-55.00000000000001,1204.9999999999982
GBPCAD,2026-02-11 13:40:00,-1.1,-55.00000000000001,1149.9999999999982
USDCAD,2026-02-11 13:40:00,-1.1,-55.00000000000001,1094.9999999999982
USDCAD,2026-02-11 13:45:00,-1.1,-55.00000000000001,1039.9999999999982
GBPCAD,2026-02-11 13:45:00,-1.1,-55.00000000000001,984.9999999999982
CADCHF,2026-02-11 13:45:00,1.4,70.0,1054.9999999999982
EURGBP,2026-02-11 15:25:00,-1.1,-55.00000000000001,999.9999999999982
USDCAD,2026-02-11 15:30:00,1.4,70.0,1069.9999999999982
NZDUSD,2026-02-11 15:30:00,1.4,70.0,1139.9999999999982
USDJPY,2026-02-11 15:30:00,1.4,70.0,1209.9999999999982
GBPUSD,2026-02-11 15:30:00,1.4,70.0,1279.9999999999982
AUDUSD,2026-02-11 15:30:00,1.4,70.0,1349.9999999999982
EURUSD,2026-02-11 15:30:00,1.4,70.0,1419.9999999999982
GBPJPY,2026-02-11 15:35:00,1.4,70.0,1489.9999999999982
EURJPY,2026-02-11 15:35:00,1.4,70.0,1559.9999999999982
BTCUSD,2026-02-11 16:10:00,1.4,70.0,1629.9999999999982
ETHUSD,2026-02-11 16:10:00,1.4,70.0,1699.9999999999982
SOLUSD,2026-02-11 16:10:00,1.4,70.0,1769.9999999999982
USDCAD,2026-02-11 17:15:00,1.4,70.0,1839.9999999999982
GBPCAD,2026-02-11 17:15:00,1.4,70.0,1909.9999999999982
SOLUSD,2026-02-12 06:05:00,1.4,70.0,1979.9999999999982
NZDUSD,2026-02-12 06:40:00,-1.1,-55.00000000000001,1924.9999999999982
AUDUSD,2026-02-12 06:40:00,-1.1,-55.00000000000001,1869.9999999999982
NZDUSD,2026-02-12 06:45:00,-1.1,-55.00000000000001,1814.9999999999982
AUDUSD,2026-02-12 06:45:00,1.4,70.0,1884.9999999999982
SOLUSD,2026-02-12 07:10:00,1.4,70.0,1954.9999999999982
SOLUSD,2026-02-12 07:15:00,1.4,70.0,2024.9999999999982
ETHUSD,2026-02-12 07:15:00,1.4,70.0,2094.999999999998
EURGBP,2026-02-12 08:00:00,-1.1,-55.00000000000001,2039.9999999999982
AUDUSD,2026-02-12 10:35:00,1.4,70.0,2109.999999999998
EURUSD,2026-02-12 11:00:00,1.4,70.0,2179.999999999998
SOLUSD,2026-02-12 11:25:00,-1.1,-55.00000000000001,2124.999999999998
CADCHF,2026-02-12 13:55:00,1.4,70.0,2194.999999999998
CADCHF,2026-02-12 14:40:00,1.4,70.0,2264.999999999998
NZDUSD,2026-02-12 14:50:00,1.4,70.0,2334.999999999998
USDCAD,2026-02-12 14:50:00,1.4,70.0,2404.999999999998
AUDJPY,2026-02-12 16:20:00,-1.1,-55.00000000000001,2349.999999999998
AUDJPY,2026-02-12 16:35:00,-1.1,-55.00000000000001,2294.999999999998
