time,pnl_r,type,symbol,regime,dollar_pnl,balance,dd
2026-03-05 16:30:00,2.0,SNIPER,EURUSD,TRENDING,97.0,14998.625,-12.94862772695285
2026-03-05 16:55:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,15095.625,-12.385643912737509
2026-03-05 16:55:00,2.0,SNIPER,AUDUSD,TRENDING,97.0,15192.625,-11.822660098522167
2026-03-05 17:00:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,15289.625,-11.259676284306826
2026-03-05 17:00:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,15241.125,-11.541168191414497
2026-03-05 17:10:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,15338.125,-10.978184377199156
2026-03-05 17:55:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,15289.625,-11.259676284306826
2026-03-06 06:00:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,15241.125,-11.541168191414497
2026-03-06 06:20:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,15192.625,-11.822660098522167
2026-03-06 06:50:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,15144.125,-12.104152005629839
2026-03-06 07:45:00,2.0,SNIPER,AUDUSD,TRENDING,97.0,15241.125,-11.541168191414497
2026-03-06 07:55:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,15192.625,-11.822660098522167
2026-03-06 08:00:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15144.125,-12.104152005629839
2026-03-06 08:00:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,15095.625,-12.385643912737509
2026-03-06 08:10:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,15047.125,-12.66713581984518
2026-03-06 08:10:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,14998.625,-12.94862772695285
2026-03-06 08:20:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,14950.125,-13.230119634060522
2026-03-06 09:00:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,14901.625,-13.511611541168191
2026-03-06 09:15:00,2.0,SNIPER,EURGBP,TRENDING,97.0,14998.625,-12.94862772695285
2026-03-06 09:50:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,14950.125,-13.230119634060522
2026-03-06 10:00:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,14901.625,-13.511611541168191
2026-03-06 10:00:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,14853.125,-13.793103448275861
2026-03-06 10:15:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,14950.125,-13.230119634060522
2026-03-06 10:50:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,14901.625,-13.511611541168191
2026-03-06 11:00:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,14853.125,-13.793103448275861
2026-03-06 11:50:00,2.0,SNIPER,AUDNZD,TRENDING,97.0,14950.125,-13.230119634060522
2026-03-06 12:00:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,15047.125,-12.66713581984518
2026-03-06 12:05:00,2.0,SNIPER,USDJPY,TRENDING,97.0,15144.125,-12.104152005629839
2026-03-06 12:05:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,15241.125,-11.541168191414497
2026-03-06 12:10:00,2.0,SNIPER,CADCHF,TRENDING,97.0,15338.125,-10.978184377199156
2026-03-06 12:10:00,2.0,SNIPER,GBPCAD,TRENDING,97.0,15435.125,-10.415200562983815
2026-03-06 12:25:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,15532.125,-9.852216748768473
2026-03-06 12:30:00,2.0,SNIPER,EURJPY,TRENDING,97.0,15629.125,-9.289232934553132
2026-03-06 12:30:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,15580.625,-9.570724841660802
2026-03-06 12:35:00,2.0,SNIPER,EURUSD,TRENDING,97.0,15677.625,-9.00774102744546
2026-03-06 12:35:00,2.0,SNIPER,AUDUSD,TRENDING,97.0,15774.625,-8.444757213230119
2026-03-06 12:40:00,2.0,SNIPER,EURGBP,TRENDING,97.0,15871.625,-7.8817733990147785
2026-03-06 12:50:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,15968.625,-7.318789584799437
2026-03-06 13:15:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,16065.625,-6.755805770584096
2026-03-06 14:30:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,16017.125,-7.0372976776917655
2026-03-06 14:30:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,15968.625,-7.318789584799437
2026-03-06 14:35:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,15920.125,-7.600281491907107
2026-03-06 15:05:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,15871.625,-7.8817733990147785
2026-03-06 15:05:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,15823.125,-8.16326530612245
2026-03-06 15:05:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,15774.625,-8.444757213230119
2026-03-06 15:10:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-06 15:15:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15677.625,-9.00774102744546
2026-03-06 15:20:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,15629.125,-9.289232934553132
2026-03-06 15:25:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,15580.625,-9.570724841660802
2026-03-06 15:45:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,15532.125,-9.852216748768473
2026-03-06 15:55:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,15483.625,-10.133708655876143
2026-03-06 15:55:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,15435.125,-10.415200562983815
2026-03-06 16:10:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,15386.625,-10.696692470091484
2026-03-06 16:25:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,15338.125,-10.978184377199156
2026-03-06 16:40:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,15289.625,-11.259676284306826
2026-03-06 17:15:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,15386.625,-10.696692470091484
2026-03-06 17:15:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,15483.625,-10.133708655876143
2026-03-06 17:20:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,15580.625,-9.570724841660802
2026-03-06 17:45:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,15532.125,-9.852216748768473
2026-03-07 06:35:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,15629.125,-9.289232934553132
2026-03-07 06:35:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,15580.625,-9.570724841660802
2026-03-07 06:40:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,15677.625,-9.00774102744546
2026-03-08 06:00:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,15774.625,-8.444757213230119
2026-03-08 06:00:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,15871.625,-7.8817733990147785
2026-03-08 11:00:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15823.125,-8.16326530612245
2026-03-08 13:00:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,15774.625,-8.444757213230119
2026-03-08 13:50:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-08 15:35:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,15823.125,-8.16326530612245
2026-03-08 16:50:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15774.625,-8.444757213230119
2026-03-09 06:40:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,15871.625,-7.8817733990147785
2026-03-09 06:45:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,15968.625,-7.318789584799437
2026-03-09 06:55:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,15920.125,-7.600281491907107
2026-03-09 07:05:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,15871.625,-7.8817733990147785
2026-03-09 07:10:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,15823.125,-8.16326530612245
2026-03-09 07:25:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,15774.625,-8.444757213230119
2026-03-09 07:30:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-09 07:30:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,15677.625,-9.00774102744546
2026-03-09 07:30:00,2.0,SNIPER,EURJPY,TRENDING,97.0,15774.625,-8.444757213230119
2026-03-09 07:35:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-09 07:40:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,15823.125,-8.16326530612245
2026-03-09 07:55:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,15920.125,-7.600281491907107
2026-03-09 08:50:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,15871.625,-7.8817733990147785
2026-03-09 09:15:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15823.125,-8.16326530612245
2026-03-09 09:15:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,15774.625,-8.444757213230119
2026-03-09 09:20:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-09 09:25:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,15677.625,-9.00774102744546
2026-03-09 09:30:00,2.0,SNIPER,GBPCAD,TRENDING,97.0,15774.625,-8.444757213230119
2026-03-09 09:45:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-09 09:50:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,15677.625,-9.00774102744546
2026-03-09 09:55:00,2.0,SNIPER,GBPJPY,TRENDING,97.0,15774.625,-8.444757213230119
2026-03-09 10:25:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-09 10:55:00,2.0,SNIPER,AUDNZD,TRENDING,97.0,15823.125,-8.16326530612245
2026-03-09 11:55:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,15774.625,-8.444757213230119
2026-03-09 12:00:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,15726.125,-8.72624912033779
2026-03-09 12:00:00,2.0,SNIPER,GBPJPY,TRENDING,97.0,15823.125,-8.16326530612245
2026-03-09 12:05:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,15920.125,-7.600281491907107
2026-03-09 12:05:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,15871.625,-7.8817733990147785
2026-03-09 12:05:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,15968.625,-7.318789584799437
2026-03-09 12:05:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,15920.125,-7.600281491907107
2026-03-09 12:15:00,2.0,SNIPER,CADCHF,TRENDING,97.0,16017.125,-7.0372976776917655
2026-03-09 13:00:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,15968.625,-7.318789584799437
2026-03-09 13:20:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,16065.625,-6.755805770584096
2026-03-09 13:30:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,16017.125,-7.0372976776917655
2026-03-09 14:00:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,15968.625,-7.318789584799437
2026-03-09 14:10:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15920.125,-7.600281491907107
2026-03-09 14:25:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,16017.125,-7.0372976776917655
2026-03-09 14:40:00,2.0,SNIPER,EURJPY,TRENDING,97.0,16114.125,-6.474313863476425
2026-03-09 14:45:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,16211.125,-5.911330049261084
