symbol,time,pnl_r,dollar_pnl,balance
EURGBP,2026-02-05 07:50:00,-1.1,-55.00000000000001,4519.999999999999
USDJPY,2026-02-05 07:55:00,-1.1,-55.00000000000001,4464.999999999999
EURJPY,2026-02-05 07:55:00,-1.1,-55.00000000000001,4409.999999999999
EURJPY,2026-02-05 08:00:00,2.4,120.0,4529.999999999999
USDJPY,2026-02-05 08:00:00,2.4,120.0,4649.999999999999
CADCHF,2026-02-05 08:10:00,2.4,120.0,4769.999999999999
AUDUSD,2026-02-05 09:00:00,-1.1,-55.00000000000001,4714.999999999999
EURUSD,2026-02-05 09:00:00,-1.1,-55.00000000000001,4659.999999999999
BTCUSD,2026-02-05 09:00:00,-1.1,-55.00000000000001,4604.999999999999
EURUSD,2026-02-05 09:05:00,-1.1,-55.00000000000001,4549.999999999999
USDJPY,2026-02-05 09:20:00,-1.1,-55.00000000000001,4494.999999999999
EURGBP,2026-02-05 10:50:00,-1.1,-55.00000000000001,4439.999999999999
BTCUSD,2026-02-05 11:05:00,2.4,120.0,4559.999999999999
ETHUSD,2026-02-05 11:05:00,2.4,120.0,4679.999999999999
SOLUSD,2026-02-05 12:45:00,-1.1,-55.00000000000001,4624.999999999999
ETHUSD,2026-02-05 12:50:00,-1.1,-55.00000000000001,4569.999999999999
SOLUSD,2026-02-05 12:50:00,-1.1,-55.00000000000001,4514.999999999999
BTCUSD,2026-02-05 13:20:00,-1.1,-55.00000000000001,4459.999999999999
CADCHF,2026-02-05 14:30:00,-1.1,-55.00000000000001,4404.999999999999
AUDNZD,2026-02-05 14:30:00,-1.1,-55.00000000000001,4349.999999999999
AUDJPY,2026-02-05 14:30:00,-1.1,-55.00000000000001,4294.999999999999
CADCHF,2026-02-05 14:35:00,-1.1,-55.00000000000001,4239.999999999999
AUDNZD,2026-02-05 14:35:00,-1.1,-55.00000000000001,4184.999999999999
AUDJPY,2026-02-05 14:35:00,-1.1,-55.00000000000001,4129.999999999999
AUDJPY,2026-02-05 14:40:00,-1.1,-55.00000000000001,4074.999999999999
AUDNZD,2026-02-05 14:40:00,-1.1,-55.00000000000001,4019.999999999999
CADCHF,2026-02-05 14:40:00,-1.1,-55.00000000000001,3964.999999999999
USDJPY,2026-02-05 14:45:00,-1.1,-55.00000000000001,3909.999999999999
CADCHF,2026-02-05 14:45:00,-1.1,-55.00000000000001,3854.999999999999
USDCAD,2026-02-05 15:25:00,-1.1,-55.00000000000001,3799.999999999999
USDCAD,2026-02-05 15:30:00,-1.1,-55.00000000000001,3744.999999999999
EURUSD,2026-02-05 15:50:00,2.4,120.0,3864.999999999999
GBPCAD,2026-02-05 16:05:00,-1.1,-55.00000000000001,3809.999999999999
BTCUSD,2026-02-05 16:35:00,2.4,120.0,3929.999999999999
SOLUSD,2026-02-05 16:35:00,2.4,120.0,4049.999999999999
ETHUSD,2026-02-05 16:35:00,2.4,120.0,4169.999999999999
GBPCAD,2026-02-05 16:45:00,-1.1,-55.00000000000001,4114.999999999999
BTCUSD,2026-02-05 17:10:00,-1.1,-55.00000000000001,4059.999999999999
ETHUSD,2026-02-05 17:10:00,-1.1,-55.00000000000001,4004.999999999999
ETHUSD,2026-02-05 17:20:00,-1.1,-55.00000000000001,3949.999999999999
ETHUSD,2026-02-05 17:25:00,-1.1,-55.00000000000001,3894.999999999999
AUDJPY,2026-02-05 17:30:00,2.4,120.0,4014.999999999999
EURJPY,2026-02-05 17:30:00,2.4,120.0,4134.999999999999
AUDUSD,2026-02-05 17:30:00,2.4,120.0,4254.999999999999
GBPJPY,2026-02-05 17:30:00,2.4,120.0,4374.999999999999
AUDNZD,2026-02-06 06:20:00,2.4,120.0,4494.999999999999
AUDNZD,2026-02-06 06:25:00,2.4,120.0,4614.999999999999
GBPUSD,2026-02-06 06:40:00,-1.1,-55.00000000000001,4559.999999999999
EURUSD,2026-02-06 06:40:00,-1.1,-55.00000000000001,4504.999999999999
GBPCAD,2026-02-06 06:40:00,-1.1,-55.00000000000001,4449.999999999999
USDCAD,2026-02-06 06:45:00,-1.1,-55.00000000000001,4394.999999999999
GBPJPY,2026-02-06 07:35:00,-1.1,-55.00000000000001,4339.999999999999
AUDJPY,2026-02-06 07:35:00,-1.1,-55.00000000000001,4284.999999999999
EURJPY,2026-02-06 07:35:00,-1.1,-55.00000000000001,4229.999999999999
EURGBP,2026-02-06 07:45:00,-1.1,-55.00000000000001,4174.999999999999
BTCUSD,2026-02-06 07:50:00,2.4,120.0,4294.999999999999
SOLUSD,2026-02-06 07:50:00,2.4,120.0,4414.999999999999
ETHUSD,2026-02-06 07:50:00,2.4,120.0,4534.999999999999
USDJPY,2026-02-06 08:00:00,-1.1,-55.00000000000001,4479.999999999999
CADCHF,2026-02-06 09:45:00,-1.1,-55.00000000000001,4424.999999999999
BTCUSD,2026-02-06 11:30:00,-1.1,-55.00000000000001,4369.999999999999
BTCUSD,2026-02-06 13:55:00,-1.1,-55.00000000000001,4314.999999999999
SOLUSD,2026-02-06 15:00:00,-1.1,-55.00000000000001,4259.999999999999
SOLUSD,2026-02-06 15:10:00,-1.1,-55.00000000000001,4204.999999999999
AUDUSD,2026-02-06 15:20:00,-1.1,-55.00000000000001,4149.999999999999
EURUSD,2026-02-06 15:20:00,-1.1,-55.00000000000001,4094.999999999999
AUDJPY,2026-02-06 15:20:00,-1.1,-55.00000000000001,4039.999999999999
BTCUSD,2026-02-06 15:20:00,-1.1,-55.00000000000001,3984.999999999999
NZDUSD,2026-02-06 15:20:00,-1.1,-55.00000000000001,3929.999999999999
EURUSD,2026-02-06 15:25:00,-1.1,-55.00000000000001,3874.999999999999
EURUSD,2026-02-06 15:30:00,-1.1,-55.00000000000001,3819.999999999999
EURGBP,2026-02-06 15:35:00,-1.1,-55.00000000000001,3764.999999999999
GBPJPY,2026-02-06 15:50:00,2.4,120.0,3884.999999999999
USDJPY,2026-02-06 15:50:00,-1.1,-55.00000000000001,3829.999999999999
USDCAD,2026-02-06 16:30:00,-1.1,-55.00000000000001,3774.999999999999
USDCAD,2026-02-06 16:35:00,2.4,120.0,3894.999999999999
AUDUSD,2026-02-06 16:35:00,-1.1,-55.00000000000001,3839.999999999999
USDCAD,2026-02-06 16:40:00,2.4,120.0,3959.999999999999
ETHUSD,2026-02-07 16:00:00,-1.1,-55.00000000000001,3904.999999999999
BTCUSD,2026-02-07 16:00:00,-1.1,-55.00000000000001,3849.999999999999
ETHUSD,2026-02-07 16:05:00,-1.1,-55.00000000000001,3794.999999999999
BTCUSD,2026-02-08 10:00:00,-1.1,-55.00000000000001,3739.999999999999
BTCUSD,2026-02-08 10:20:00,-1.1,-55.00000000000001,3684.999999999999
ETHUSD,2026-02-08 10:20:00,-1.1,-55.00000000000001,3629.999999999999
BTCUSD,2026-02-08 10:25:00,-1.1,-55.00000000000001,3574.999999999999
ETHUSD,2026-02-08 10:25:00,-1.1,-55.00000000000001,3519.999999999999
BTCUSD,2026-02-08 10:30:00,2.4,120.0,3639.999999999999
SOLUSD,2026-02-08 10:30:00,2.4,120.0,3759.999999999999
ETHUSD,2026-02-08 10:30:00,2.4,120.0,3879.999999999999
ETHUSD,2026-02-08 12:20:00,2.4,120.0,3999.999999999999
SOLUSD,2026-02-08 12:20:00,2.4,120.0,4119.999999999999
ETHUSD,2026-02-08 13:30:00,-1.1,-55.00000000000001,4064.999999999999
GBPJPY,2026-02-09 06:20:00,-1.1,-55.00000000000001,4009.999999999999
AUDJPY,2026-02-09 06:20:00,-1.1,-55.00000000000001,3954.999999999999
GBPJPY,2026-02-09 06:25:00,-1.1,-55.00000000000001,3899.999999999999
EURJPY,2026-02-09 06:25:00,2.4,120.0,4019.999999999999
CADCHF,2026-02-09 07:10:00,-1.1,-55.00000000000001,3964.999999999999
EURUSD,2026-02-09 08:00:00,2.4,120.0,4084.999999999999
AUDUSD,2026-02-09 08:00:00,2.4,120.0,4204.999999999999
USDJPY,2026-02-09 08:00:00,2.4,120.0,4324.999999999999
GBPUSD,2026-02-09 08:00:00,2.4,120.0,4444.999999999999
NZDUSD,2026-02-09 08:00:00,2.4,120.0,4564.999999999999
CADCHF,2026-02-09 08:00:00,-1.1,-55.00000000000001,4509.999999999999
USDCAD,2026-02-09 08:00:00,2.4,120.0,4629.999999999999
SOLUSD,2026-02-09 08:15:00,-1.1,-55.00000000000001,4574.999999999999
SOLUSD,2026-02-09 08:20:00,-1.1,-55.00000000000001,4519.999999999999
EURGBP,2026-02-09 08:20:00,-1.1,-55.00000000000001,4464.999999999999
GBPJPY,2026-02-09 08:25:00,-1.1,-55.00000000000001,4409.999999999999
EURGBP,2026-02-09 08:25:00,-1.1,-55.00000000000001,4354.999999999999
EURJPY,2026-02-09 08:55:00,-1.1,-55.00000000000001,4299.999999999999
AUDNZD,2026-02-09 09:00:00,-1.1,-55.00000000000001,4244.999999999999
GBPCAD,2026-02-09 09:10:00,-1.1,-55.00000000000001,4189.999999999999
GBPJPY,2026-02-09 09:20:00,2.4,120.0,4309.999999999999
SOLUSD,2026-02-09 09:45:00,-1.1,-55.00000000000001,4254.999999999999
ETHUSD,2026-02-09 10:30:00,-1.1,-55.00000000000001,4199.999999999999
BTCUSD,2026-02-09 10:30:00,-1.1,-55.00000000000001,4144.999999999999
AUDNZD,2026-02-09 10:50:00,2.4,120.0,4264.999999999999
AUDNZD,2026-02-09 10:55:00,2.4,120.0,4384.999999999999
USDCAD,2026-02-09 11:00:00,2.4,120.0,4504.999999999999
BTCUSD,2026-02-09 12:15:00,-1.1,-55.00000000000001,4449.999999999999
BTCUSD,2026-02-09 12:20:00,-1.1,-55.00000000000001,4394.999999999999
BTCUSD,2026-02-09 12:30:00,-1.1,-55.00000000000001,4339.999999999999
EURUSD,2026-02-09 12:30:00,2.4,120.0,4459.999999999999
SOLUSD,2026-02-09 12:30:00,2.4,120.0,4579.999999999999
EURGBP,2026-02-09 12:50:00,-1.1,-55.00000000000001,4524.999999999999
EURGBP,2026-02-09 13:10:00,-1.1,-55.00000000000001,4469.999999999999
USDCAD,2026-02-09 13:40:00,-1.1,-55.00000000000001,4414.999999999999
GBPUSD,2026-02-09 13:40:00,-1.1,-55.00000000000001,4359.999999999999
USDCAD,2026-02-09 13:45:00,-1.1,-55.00000000000001,4304.999999999999
AUDJPY,2026-02-09 14:20:00,2.4,120.0,4424.999999999999
USDJPY,2026-02-09 15:05:00,-1.1,-55.00000000000001,4369.999999999999
ETHUSD,2026-02-09 15:10:00,2.4,120.0,4489.999999999999
USDJPY,2026-02-09 15:10:00,-1.1,-55.00000000000001,4434.999999999999
CADCHF,2026-02-09 15:30:00,-1.1,-55.00000000000001,4379.999999999999
AUDJPY,2026-02-09 15:50:00,-1.1,-55.00000000000001,4324.999999999999
GBPCAD,2026-02-09 16:00:00,-1.1,-55.00000000000001,4269.999999999999
AUDJPY,2026-02-09 16:00:00,2.4,120.0,4389.999999999999
GBPCAD,2026-02-09 16:05:00,-1.1,-55.00000000000001,4334.999999999999
GBPCAD,2026-02-09 16:10:00,2.4,120.0,4454.999999999999
USDCAD,2026-02-09 16:10:00,-1.1,-55.00000000000001,4399.999999999999
USDCAD,2026-02-09 16:15:00,-1.1,-55.00000000000001,4344.999999999999
USDCAD,2026-02-09 16:20:00,-1.1,-55.00000000000001,4289.999999999999
USDCAD,2026-02-09 16:25:00,-1.1,-55.00000000000001,4234.999999999999
AUDNZD,2026-02-09 16:30:00,-1.1,-55.00000000000001,4179.999999999999
AUDUSD,2026-02-09 16:35:00,-1.1,-55.00000000000001,4124.999999999999
AUDNZD,2026-02-09 16:35:00,-1.1,-55.00000000000001,4069.999999999999
SOLUSD,2026-02-09 17:00:00,-1.1,-55.00000000000001,4014.999999999999
ETHUSD,2026-02-10 07:40:00,-1.1,-55.00000000000001,3959.999999999999
ETHUSD,2026-02-10 07:45:00,-1.1,-55.00000000000001,3904.999999999999
GBPUSD,2026-02-10 07:45:00,-1.1,-55.00000000000001,3849.999999999999
BTCUSD,2026-02-10 07:45:00,-1.1,-55.00000000000001,3794.999999999999
ETHUSD,2026-02-10 07:50:00,-1.1,-55.00000000000001,3739.999999999999
EURGBP,2026-02-10 08:00:00,-1.1,-55.00000000000001,3684.999999999999
EURGBP,2026-02-10 08:05:00,-1.1,-55.00000000000001,3629.999999999999
EURGBP,2026-02-10 08:10:00,2.4,120.0,3749.999999999999
AUDUSD,2026-02-10 08:15:00,2.4,120.0,3869.999999999999
GBPUSD,2026-02-10 08:15:00,-1.1,-55.00000000000001,3814.999999999999
ETHUSD,2026-02-10 08:45:00,-1.1,-55.00000000000001,3759.999999999999
SOLUSD,2026-02-10 08:45:00,-1.1,-55.00000000000001,3704.999999999999
ETHUSD,2026-02-10 08:50:00,2.4,120.0,3824.999999999999
SOLUSD,2026-02-10 08:50:00,-1.1,-55.00000000000001,3769.999999999999
EURJPY,2026-02-10 09:45:00,2.4,120.0,3889.999999999999
EURGBP,2026-02-10 10:05:00,-1.1,-55.00000000000001,3834.999999999999
EURGBP,2026-02-10 11:30:00,2.4,120.0,3954.999999999999
AUDJPY,2026-02-10 11:50:00,-1.1,-55.00000000000001,3899.999999999999
AUDJPY,2026-02-10 12:00:00,-1.1,-55.00000000000001,3844.999999999999
BTCUSD,2026-02-10 13:50:00,2.4,120.0,3964.999999999999
GBPJPY,2026-02-10 14:10:00,-1.1,-55.00000000000001,3909.999999999999
GBPCAD,2026-02-10 14:10:00,-1.1,-55.00000000000001,3854.999999999999
GBPUSD,2026-02-10 14:10:00,-1.1,-55.00000000000001,3799.999999999999
EURGBP,2026-02-10 14:10:00,-1.1,-55.00000000000001,3744.999999999999
GBPUSD,2026-02-10 14:15:00,-1.1,-55.00000000000001,3689.999999999999
GBPCAD,2026-02-10 14:15:00,-1.1,-55.00000000000001,3634.999999999999
GBPUSD,2026-02-10 14:20:00,-1.1,-55.00000000000001,3579.999999999999
EURGBP,2026-02-10 14:20:00,-1.1,-55.00000000000001,3524.999999999999
GBPCAD,2026-02-10 14:20:00,-1.1,-55.00000000000001,3469.999999999999
USDCAD,2026-02-10 14:45:00,2.4,120.0,3589.999999999999
EURUSD,2026-02-10 14:50:00,-1.1,-55.00000000000001,3534.999999999999
USDJPY,2026-02-10 15:30:00,-1.1,-55.00000000000001,3479.999999999999
GBPJPY,2026-02-10 15:30:00,-1.1,-55.00000000000001,3424.999999999999
USDCAD,2026-02-10 15:45:00,-1.1,-55.00000000000001,3369.999999999999
AUDUSD,2026-02-10 16:10:00,2.4,120.0,3489.999999999999
AUDUSD,2026-02-10 16:15:00,2.4,120.0,3609.999999999999
BTCUSD,2026-02-10 16:15:00,2.4,120.0,3729.999999999999
AUDJPY,2026-02-10 16:45:00,2.4,120.0,3849.999999999999
CADCHF,2026-02-10 17:30:00,-1.1,-55.00000000000001,3794.999999999999
GBPJPY,2026-02-11 06:25:00,-1.1,-55.00000000000001,3739.999999999999
EURJPY,2026-02-11 06:25:00,-1.1,-55.00000000000001,3684.999999999999
AUDUSD,2026-02-11 07:00:00,2.4,120.0,3804.999999999999
AUDNZD,2026-02-11 07:00:00,-1.1,-55.00000000000001,3749.999999999999
SOLUSD,2026-02-11 08:10:00,-1.1,-55.00000000000001,3694.999999999999
ETHUSD,2026-02-11 08:10:00,-1.1,-55.00000000000001,3639.999999999999
BTCUSD,2026-02-11 08:10:00,-1.1,-55.00000000000001,3584.999999999999
SOLUSD,2026-02-11 08:15:00,-1.1,-55.00000000000001,3529.999999999999
ETHUSD,2026-02-11 08:15:00,-1.1,-55.00000000000001,3474.999999999999
EURGBP,2026-02-11 10:40:00,-1.1,-55.00000000000001,3419.999999999999
AUDJPY,2026-02-11 11:10:00,-1.1,-55.00000000000001,3364.999999999999
USDJPY,2026-02-11 13:00:00,-1.1,-55.00000000000001,3309.999999999999
CADCHF,2026-02-11 13:40:00,-1.1,-55.00000000000001,3254.999999999999
GBPCAD,2026-02-11 13:40:00,-1.1,-55.00000000000001,3199.999999999999
USDCAD,2026-02-11 13:40:00,-1.1,-55.00000000000001,3144.999999999999
GBPCAD,2026-02-11 13:45:00,-1.1,-55.00000000000001,3089.999999999999
USDCAD,2026-02-11 13:45:00,-1.1,-55.00000000000001,3034.999999999999
CADCHF,2026-02-11 13:45:00,2.4,120.0,3154.999999999999
EURGBP,2026-02-11 15:25:00,-1.1,-55.00000000000001,3099.999999999999
EURUSD,2026-02-11 15:30:00,2.4,120.0,3219.999999999999
NZDUSD,2026-02-11 15:30:00,2.4,120.0,3339.999999999999
USDJPY,2026-02-11 15:30:00,2.4,120.0,3459.999999999999
USDCAD,2026-02-11 15:30:00,-1.1,-55.00000000000001,3404.999999999999
AUDUSD,2026-02-11 15:30:00,2.4,120.0,3524.999999999999
GBPUSD,2026-02-11 15:30:00,2.4,120.0,3644.999999999999
EURJPY,2026-02-11 15:35:00,2.4,120.0,3764.999999999999
GBPJPY,2026-02-11 15:35:00,2.4,120.0,3884.999999999999
ETHUSD,2026-02-11 16:10:00,2.4,120.0,4004.999999999999
