symbol,time,type,pnl_r,regime,dollar_pnl,balance
EURJPY,2026-01-02 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
EURJPY,2026-01-05 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2992.5
EURJPY,2026-01-06 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2957.5
EURJPY,2026-01-07 08:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2922.5
EURJPY,2026-01-08 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2975.0
EURJPY,2026-01-09 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
EURJPY,2026-01-12 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2992.5
EURJPY,2026-01-13 06:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3045.0
EURJPY,2026-01-14 07:00:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3097.5
EURJPY,2026-01-15 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3062.5
EURJPY,2026-01-16 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
EURJPY,2026-01-19 07:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3080.0
EURJPY,2026-01-20 10:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3045.0
EURJPY,2026-01-21 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
EURJPY,2026-01-22 07:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2975.0
EURJPY,2026-01-23 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
EURJPY,2026-01-26 07:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2905.0
EURJPY,2026-01-27 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2957.5
EURJPY,2026-01-28 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3010.0
EURJPY,2026-01-29 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2975.0
EURJPY,2026-01-30 06:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3027.5
EURJPY,2026-02-02 09:05:00,ANTITESIS,-0.7,TRENDING,-35.0,2992.5
EURJPY,2026-02-03 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3045.0
EURJPY,2026-02-04 06:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3097.5
EURJPY,2026-02-05 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3062.5
EURJPY,2026-02-06 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
EURJPY,2026-02-09 07:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3080.0
EURJPY,2026-02-10 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3132.5
EURJPY,2026-02-11 08:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3097.5
EURJPY,2026-02-12 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3150.0
EURJPY,2026-02-13 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3115.0
EURJPY,2026-02-16 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3167.5
EURJPY,2026-02-17 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3132.5
EURJPY,2026-02-18 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3097.5
EURJPY,2026-02-19 06:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3150.0
EURJPY,2026-02-20 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3115.0
EURJPY,2026-02-23 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3080.0
EURJPY,2026-02-24 07:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3132.5
EURJPY,2026-02-25 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3097.5
EURJPY,2026-02-26 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3062.5
EURJPY,2026-02-27 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
EURJPY,2026-03-02 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3080.0
EURJPY,2026-03-03 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3132.5
EURJPY,2026-03-04 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3097.5
EURJPY,2026-03-05 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3062.5
EURJPY,2026-03-06 08:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
EURJPY,2026-03-09 07:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3080.0
EURJPY,2026-03-10 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3045.0
EURJPY,2026-03-11 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
EURJPY,2026-03-12 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3062.5
EURJPY,2026-03-13 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
EURJPY,2026-03-16 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2992.5
EURJPY,2026-03-17 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2957.5
EURJPY,2026-03-18 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3010.0
EURJPY,2026-03-19 08:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2975.0
EURJPY,2026-03-20 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3027.5
EURJPY,2026-03-23 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3080.0
EURJPY,2026-03-24 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3045.0
EURJPY,2026-03-25 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
EURJPY,2026-03-26 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3062.5
EURJPY,2026-03-27 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
EURJPY,2026-03-30 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2992.5
EURJPY,2026-03-31 06:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3045.0
EURJPY,2026-04-01 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
EURJPY,2026-04-02 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2975.0
EURJPY,2026-04-03 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
AUDNZD,2025-11-18 06:40:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2992.5
AUDNZD,2025-11-19 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2957.5
AUDNZD,2025-11-20 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2922.5
AUDNZD,2025-11-21 07:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2975.0
AUDNZD,2025-11-24 07:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3027.5
AUDNZD,2025-11-25 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2992.5
AUDNZD,2025-11-26 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2957.5
AUDNZD,2025-11-27 06:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3010.0
AUDNZD,2025-11-28 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2975.0
AUDNZD,2025-12-01 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
AUDNZD,2025-12-02 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2992.5
AUDNZD,2025-12-03 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2957.5
AUDNZD,2025-12-04 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2922.5
AUDNZD,2025-12-05 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2975.0
AUDNZD,2025-12-08 07:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
AUDNZD,2025-12-09 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2905.0
AUDNZD,2025-12-10 08:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2957.5
AUDNZD,2025-12-11 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2922.5
AUDNZD,2025-12-12 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2887.5
AUDNZD,2025-12-15 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2852.5
AUDNZD,2025-12-16 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2905.0
AUDNZD,2025-12-17 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2870.0
AUDNZD,2025-12-18 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2922.5
AUDNZD,2025-12-19 06:40:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2975.0
AUDNZD,2025-12-22 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3027.5
AUDNZD,2025-12-23 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2992.5
AUDNZD,2025-12-24 06:40:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3045.0
AUDNZD,2025-12-26 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
AUDNZD,2025-12-29 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3062.5
AUDNZD,2025-12-30 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
AUDNZD,2025-12-31 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3080.0
AUDNZD,2026-01-02 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3045.0
AUDNZD,2026-01-05 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
AUDNZD,2026-01-06 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3062.5
AUDNZD,2026-01-07 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
AUDNZD,2026-01-08 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3080.0
AUDNZD,2026-01-09 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3132.5
AUDNZD,2026-01-12 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3097.5
AUDNZD,2026-01-13 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3062.5
AUDNZD,2026-01-14 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3027.5
AUDNZD,2026-01-15 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2992.5
AUDNZD,2026-01-16 06:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3045.0
AUDNZD,2026-01-19 07:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
AUDNZD,2026-01-20 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2975.0
AUDNZD,2026-01-21 07:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
AUDNZD,2026-01-22 07:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2992.5
AUDNZD,2026-01-23 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3045.0
AUDNZD,2026-01-26 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,3010.0
AUDNZD,2026-01-27 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2975.0
AUDNZD,2026-01-28 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
AUDNZD,2026-01-29 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2905.0
AUDNZD,2026-01-30 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2870.0
AUDNZD,2026-02-02 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2835.0
AUDNZD,2026-02-03 06:45:00,ANTITESIS,-0.7,TRENDING,-35.0,2800.0
AUDNZD,2026-02-04 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2852.5
AUDNZD,2026-02-05 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2817.5
AUDNZD,2026-02-06 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2870.0
AUDNZD,2026-02-09 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2922.5
AUDNZD,2026-02-10 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2975.0
AUDNZD,2026-02-11 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2940.0
AUDNZD,2026-02-12 07:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2905.0
AUDNZD,2026-02-13 10:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2870.0
AUDNZD,2026-02-16 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2835.0
AUDNZD,2026-02-17 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2800.0
AUDNZD,2026-02-18 07:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2852.5
AUDNZD,2026-02-19 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2905.0
AUDNZD,2026-02-20 07:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2957.5
AUDNZD,2026-02-23 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2922.5
AUDNZD,2026-02-24 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2887.5
AUDNZD,2026-02-25 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2852.5
AUDNZD,2026-02-26 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2817.5
AUDNZD,2026-02-27 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2870.0
AUDNZD,2026-03-02 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2922.5
AUDNZD,2026-03-03 07:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2887.5
AUDNZD,2026-03-04 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2852.5
AUDNZD,2026-03-05 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2817.5
AUDNZD,2026-03-06 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2782.5
AUDNZD,2026-03-09 07:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2747.5
AUDNZD,2026-03-10 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2712.5
AUDNZD,2026-03-11 06:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2765.0
AUDNZD,2026-03-12 08:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2817.5
AUDNZD,2026-03-13 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2870.0
AUDNZD,2026-03-16 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2835.0
AUDNZD,2026-03-17 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2800.0
AUDNZD,2026-03-18 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2765.0
AUDNZD,2026-03-19 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2730.0
AUDNZD,2026-03-20 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2695.0
AUDNZD,2026-03-23 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2660.0
AUDNZD,2026-03-24 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2625.0
AUDNZD,2026-03-25 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2590.0
AUDNZD,2026-03-26 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2555.0
AUDNZD,2026-03-27 08:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2520.0
AUDNZD,2026-03-30 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2485.0
AUDNZD,2026-03-31 07:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2450.0
AUDNZD,2026-04-01 06:30:00,ANTITESIS,-0.7,TRENDING,-35.0,2415.0
AUDNZD,2026-04-02 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2467.5
AUDNZD,2026-04-03 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2432.5
AUDNZD,2026-04-06 06:40:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2485.0
AUDNZD,2026-04-07 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2450.0
AUDNZD,2026-04-08 07:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2502.5
AUDNZD,2026-04-09 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2467.5
AUDNZD,2026-04-10 07:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2432.5
GBPJPY,2025-11-18 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2397.5
GBPJPY,2025-11-19 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2362.5
GBPJPY,2025-11-20 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2415.0
GBPJPY,2025-11-21 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2380.0
GBPJPY,2025-11-24 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2345.0
GBPJPY,2025-11-25 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2310.0
GBPJPY,2025-11-26 07:00:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2362.5
GBPJPY,2025-11-27 06:40:00,ANTITESIS,-0.7,TRENDING,-35.0,2327.5
GBPJPY,2025-11-28 07:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2380.0
GBPJPY,2025-12-01 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2432.5
GBPJPY,2025-12-02 07:00:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2485.0
GBPJPY,2025-12-03 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2450.0
GBPJPY,2025-12-04 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2415.0
GBPJPY,2025-12-05 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2380.0
GBPJPY,2025-12-08 08:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2345.0
GBPJPY,2025-12-09 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2310.0
GBPJPY,2025-12-10 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2275.0
GBPJPY,2025-12-11 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2240.0
GBPJPY,2025-12-12 07:00:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2292.5
GBPJPY,2025-12-15 08:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2257.5
GBPJPY,2025-12-16 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2222.5
GBPJPY,2025-12-17 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2187.5
GBPJPY,2025-12-18 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2152.5
GBPJPY,2025-12-19 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2117.5
GBPJPY,2025-12-22 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2082.5
GBPJPY,2025-12-23 07:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2047.5
GBPJPY,2025-12-24 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2012.5
GBPJPY,2025-12-26 07:40:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2065.0
GBPJPY,2025-12-29 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2117.5
GBPJPY,2025-12-30 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2170.0
GBPJPY,2025-12-31 07:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2135.0
GBPJPY,2026-01-02 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2100.0
GBPJPY,2026-01-05 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2065.0
GBPJPY,2026-01-06 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2030.0
GBPJPY,2026-01-07 08:55:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2082.5
GBPJPY,2026-01-08 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2047.5
GBPJPY,2026-01-09 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2012.5
GBPJPY,2026-01-12 06:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2065.0
GBPJPY,2026-01-13 06:30:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,2170.0
GBPJPY,2026-01-14 07:00:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2222.5
GBPJPY,2026-01-15 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2187.5
GBPJPY,2026-01-16 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2152.5
GBPJPY,2026-01-19 07:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2205.0
GBPJPY,2026-01-20 10:20:00,ANTITESIS,-0.7,TRENDING,-35.0,2170.0
GBPJPY,2026-01-21 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2222.5
GBPJPY,2026-01-22 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2187.5
GBPJPY,2026-01-23 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2152.5
GBPJPY,2026-01-26 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2117.5
GBPJPY,2026-01-27 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2170.0
GBPJPY,2026-01-28 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2222.5
GBPJPY,2026-01-29 08:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2187.5
GBPJPY,2026-01-30 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2152.5
GBPJPY,2026-02-02 06:55:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2205.0
GBPJPY,2026-02-03 06:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2257.5
GBPJPY,2026-02-04 07:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2310.0
GBPJPY,2026-02-05 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2275.0
GBPJPY,2026-02-06 06:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2327.5
GBPJPY,2026-02-09 07:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2380.0
GBPJPY,2026-02-10 07:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2345.0
GBPJPY,2026-02-11 08:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2310.0
GBPJPY,2026-02-12 06:10:00,TESIS_DOWN,-0.7,TRENDING,-35.0,2275.0
GBPJPY,2026-02-13 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2240.0
GBPJPY,2026-02-16 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2292.5
GBPJPY,2026-02-17 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2257.5
GBPJPY,2026-02-18 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2222.5
GBPJPY,2026-02-19 06:30:00,ANTITESIS,-0.7,TRENDING,-35.0,2187.5
GBPJPY,2026-02-20 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2152.5
GBPJPY,2026-02-23 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2117.5
GBPJPY,2026-02-24 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2082.5
GBPJPY,2026-02-25 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2047.5
GBPJPY,2026-02-26 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2012.5
GBPJPY,2026-02-27 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1977.5
GBPJPY,2026-03-02 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2030.0
GBPJPY,2026-03-03 10:05:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,2135.0
GBPJPY,2026-03-04 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2100.0
GBPJPY,2026-03-05 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2152.5
GBPJPY,2026-03-06 08:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2205.0
GBPJPY,2026-03-09 07:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2170.0
GBPJPY,2026-03-10 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2135.0
GBPJPY,2026-03-11 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2100.0
GBPJPY,2026-03-12 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2065.0
GBPJPY,2026-03-13 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2030.0
GBPJPY,2026-03-16 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1995.0
GBPJPY,2026-03-17 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2047.5
GBPJPY,2026-03-18 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2012.5
GBPJPY,2026-03-19 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1977.5
GBPJPY,2026-03-20 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2030.0
GBPJPY,2026-03-23 07:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2082.5
GBPJPY,2026-03-24 06:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2135.0
GBPJPY,2026-03-25 07:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2100.0
