symbol,direction,entry_time,entry_price,exit_time,exit_price,sl_pips,tp_pips,pnl_pips,result,rsi_h1,rsi_m15,rsi_m5,adx_h1,ema_confirm
EURUSD,BUY,2026-03-20 01:00:00,1.15937,2026-03-20 01:40:00,1.15787,15,30,-15.000000000000568,LOSS,89.41176470588181,66.1891117478514,67.355371900828,51.10136133838604,True
EURUSD,BUY,2026-03-20 10:00:00,1.15612,2026-03-20 13:00:00,1.15462,15,30,-15.000000000000568,LOSS,58.12182741116752,67.29857819905278,63.736263736263645,68.55016071854001,True
EURUSD,SELL,2026-03-20 12:00:00,1.15652,2026-03-20 13:10:00,1.15352,15,30,29.999999999998916,WIN,27.157360406090106,61.91446028513245,46.17563739376785,63.1455992775231,True
EURUSD,BUY,2026-03-23 17:00:00,1.16023,2026-03-23 17:30:00,1.16323,15,30,29.999999999998916,WIN,64.40746753246717,74.16958041958007,47.109471094711274,23.978243996253678,True
EURUSD,BUY,2026-03-23 18:00:00,1.1627,2026-03-23 18:20:00,1.1612,15,30,-15.000000000000568,LOSS,55.990957045968216,62.84319707138521,70.22106631989595,25.195036591792213,True
EURUSD,BUY,2026-03-23 21:00:00,1.16053,2026-03-23 21:50:00,1.16353,15,30,29.999999999998916,WIN,63.97228637413414,39.6049896049898,56.31578947368489,30.330562520032693,True
EURUSD,BUY,2026-03-23 22:00:00,1.16271,2026-03-23 23:00:00,1.1612099999999999,15,30,-15.000000000000568,LOSS,62.81179138321947,62.53869969040158,74.15929203539572,32.927777680101926,True
EURUSD,SELL,2026-03-24 13:25:00,1.15888,2026-03-24 17:50:00,1.16038,15,30,-15.000000000000568,LOSS,41.27617148554415,55.36842105263141,53.95095367847246,25.250142351976432,True
EURUSD,SELL,2026-03-24 14:50:00,1.15846,2026-03-24 14:10:00,1.15996,15,30,-15.000000000000568,LOSS,37.51263902932347,39.93115318416708,48.746518105850726,22.58711960477175,True
EURUSD,BUY,2026-03-25 11:00:00,1.15946,2026-03-25 16:35:00,1.1579599999999999,15,30,-15.000000000000568,LOSS,62.30492196878657,58.809523809524336,49.06666666666651,30.17806508171588,True
EURUSD,BUY,2026-03-25 12:00:00,1.16058,2026-03-25 15:20:00,1.1590799999999999,15,30,-15.000000000000568,LOSS,58.06451612903183,57.71929824561391,58.429561200920986,33.10953501571692,True
EURUSD,SELL,2026-03-25 15:20:00,1.15938,2026-03-25 15:05:00,1.1608800000000001,15,30,-15.000000000000568,LOSS,35.04611330698333,48.31460674157208,53.050397877983414,31.77943787085788,True
EURUSD,SELL,2026-03-25 18:05:00,1.1578,2026-03-26 11:00:00,1.1548,15,30,29.999999999998916,WIN,29.285014691478622,28.571428571429877,62.451361867703966,29.924026305108566,True
EURUSD,SELL,2026-03-25 21:45:00,1.15699,2026-03-26 14:35:00,1.15399,15,30,29.999999999998916,WIN,36.11357586512846,50.07776049766769,62.35294117647397,28.1157729916871,True
EURUSD,SELL,2026-03-26 03:35:00,1.15567,2026-03-26 07:30:00,1.15717,15,30,-15.000000000000568,LOSS,27.68635043562476,64.32160804019405,52.17391304347322,27.593298533793295,True
EURUSD,SELL,2026-03-26 08:25:00,1.15652,2026-03-26 14:40:00,1.15352,15,30,29.999999999998916,WIN,41.97031039136402,57.08154506437592,57.522123893802004,32.53260429106439,True
EURUSD,SELL,2026-03-26 22:00:00,1.15303,2026-03-26 23:10:00,1.15453,15,30,-15.000000000000568,LOSS,35.93749999999973,42.279411764707426,60.10362694300125,38.42394514689589,True
EURUSD,SELL,2026-03-27 02:55:00,1.15345,2026-03-27 15:00:00,1.1504500000000002,15,30,29.999999999998916,WIN,39.56953642384154,61.07594936708643,60.406091370556425,28.65946477120348,True
EURUSD,BUY,2026-03-27 04:20:00,1.15363,2026-03-27 10:40:00,1.1521299999999999,15,30,-15.000000000000568,LOSS,58.02845528455349,50.18050541515962,38.35616438355859,25.603083671368918,True
EURUSD,BUY,2026-03-31 11:00:00,1.14735,2026-03-31 13:50:00,1.14585,15,30,-15.000000000000568,LOSS,55.769230769229786,46.271929824561425,55.7603686635958,33.82536169529836,True
EURUSD,BUY,2026-03-31 12:00:00,1.14672,2026-03-31 15:00:00,1.1497199999999999,15,30,29.999999999998916,WIN,58.22050290135358,52.32815964523295,49.390243902438485,29.29585165731416,True
EURUSD,BUY,2026-03-31 18:00:00,1.15207,2026-03-31 19:40:00,1.1550699999999998,15,30,29.999999999998916,WIN,66.77497969130738,72.52298263534189,40.275049115911905,23.517333703440766,True
EURUSD,BUY,2026-03-31 19:30:00,1.15271,2026-03-31 19:40:00,1.1557099999999998,15,30,29.999999999998916,WIN,72.04374572795551,56.56250000000016,54.35168738898665,27.690621365990175,True
EURUSD,BUY,2026-03-31 20:00:00,1.15485,2026-04-01 03:15:00,1.1578499999999998,15,30,29.999999999998916,WIN,75.07122507122594,64.46078431372507,71.95994277539327,32.87710982670546,True
EURUSD,BUY,2026-03-31 21:00:00,1.1542,2026-04-01 02:55:00,1.1571999999999998,15,30,29.999999999998916,WIN,76.12146307798452,63.96568160152588,52.98126064735861,37.63911073043836,True
EURUSD,BUY,2026-03-31 22:00:00,1.1544,2026-04-01 02:55:00,1.1574,15,30,29.999999999998916,WIN,80.62216461438848,65.92505854801053,41.822429906542645,42.67634239879693,True
EURUSD,BUY,2026-03-31 23:00:00,1.15614,2026-04-01 09:30:00,1.1591399999999998,15,30,29.999999999998916,WIN,76.74113009198472,58.15602836879473,73.56948228882379,47.787536008607034,True
EURUSD,BUY,2026-04-01 00:05:00,1.15548,2026-04-01 09:25:00,1.15848,15,30,29.999999999998916,WIN,76.7258382643002,52.259332023575446,47.282608695652236,53.0854016102268,True
EURUSD,BUY,2026-04-01 01:00:00,1.15564,2026-04-01 09:25:00,1.15864,15,30,29.999999999998916,WIN,80.09228740936148,68.51211072664583,57.14285714285432,58.378561073653415,True
EURUSD,BUY,2026-04-01 02:00:00,1.15574,2026-04-01 09:25:00,1.1587399999999999,15,30,29.999999999998916,WIN,81.81818181818255,69.32773109243905,60.79545454545462,63.89782483403536,True
EURUSD,BUY,2026-04-01 03:00:00,1.15733,2026-04-01 04:05:00,1.15583,15,30,-15.000000000000568,LOSS,86.7684478371508,85.3932584269748,88.05970149254523,70.29636557692241,True
EURUSD,BUY,2026-04-01 04:00:00,1.15623,2026-04-01 09:30:00,1.15923,15,30,29.999999999998916,WIN,75.59912854030573,67.2222222222239,36.64383561643541,73.79075893442557,True
EURUSD,BUY,2026-04-01 05:40:00,1.15665,2026-04-01 10:45:00,1.1596499999999998,15,30,29.999999999998916,WIN,74.7368421052635,58.28220858895822,39.86013986013892,76.06871350698738,True
EURUSD,BUY,2026-04-01 08:00:00,1.1565,2026-04-01 10:45:00,1.1595,15,30,29.999999999998916,WIN,74.28023032629616,68.50393700787457,70.78651685392502,76.16466265915611,True
EURUSD,BUY,2026-04-01 09:00:00,1.15652,2026-04-01 10:45:00,1.1595199999999999,15,30,29.999999999998916,WIN,74.354066985647,50.143266475645646,49.3877551020413,75.09622179448813,True
EURUSD,BUY,2026-04-01 10:00:00,1.1587,2026-04-01 15:40:00,1.1617,15,30,29.999999999998916,WIN,68.70026525198968,72.41379310344841,62.2413793103441,73.57728771119965,True
EURUSD,BUY,2026-04-01 11:00:00,1.1589,2026-04-01 15:45:00,1.1619,15,30,29.999999999998916,WIN,71.05478331970603,66.19273301737793,53.041362530414595,72.56751239004646,True
EURUSD,BUY,2026-04-01 12:00:00,1.16015,2026-04-01 12:20:00,1.15865,15,30,-15.000000000000568,LOSS,66.72777268560993,58.464773922188236,67.67857142857139,70.45658636660322,True
EURUSD,BUY,2026-04-01 13:00:00,1.15961,2026-04-01 17:50:00,1.16261,15,30,29.999999999998916,WIN,71.42857142857261,55.373831775700296,43.28018223234758,68.0909883997389,True
EURUSD,BUY,2026-04-01 14:00:00,1.16016,2026-04-01 21:15:00,1.15866,15,30,-15.000000000000568,LOSS,73.31022530329429,59.16167664670742,72.13114754097764,66.26460744320364,True
EURUSD,BUY,2026-04-01 15:00:00,1.16079,2026-04-01 21:00:00,1.15929,15,30,-15.000000000000568,LOSS,70.37037037037123,44.22788605697194,65.9090909090893,64.20345604273061,True
EURUSD,BUY,2026-04-01 16:00:00,1.16006,2026-04-01 21:15:00,1.15856,15,30,-15.000000000000568,LOSS,68.15165876777317,66.959798994974,42.56292906178734,61.32649731149131,True
EURUSD,BUY,2026-04-01 17:00:00,1.16072,2026-04-01 21:00:00,1.15922,15,30,-15.000000000000568,LOSS,70.8586296617526,56.739409499357954,50.68226120857716,57.99471786431684,True
EURUSD,BUY,2026-04-01 18:00:00,1.1623,2026-04-01 18:25:00,1.1608,15,30,-15.000000000000568,LOSS,73.47122302158364,57.88834951456335,65.25679758308561,58.204560378349484,True
EURUSD,BUY,2026-04-01 19:55:00,1.16191,2026-04-01 20:30:00,1.16041,15,30,-15.000000000000568,LOSS,73.01006404391696,45.30386740331476,30.87818696883923,58.6100239787153,True
EURUSD,SELL,2026-04-02 04:05:00,1.15876,2026-04-02 04:10:00,1.16026,15,30,-15.000000000000568,LOSS,30.173661360346372,54.83870967741917,48.698884758363974,36.338617301932075,True
EURUSD,SELL,2026-04-02 10:10:00,1.15272,2026-04-02 17:35:00,1.15422,15,30,-15.000000000000568,LOSS,23.67066895368764,33.68902439024508,58.11518324607382,34.211875821548134,True
EURUSD,SELL,2026-04-02 11:25:00,1.15275,2026-04-02 17:35:00,1.15425,15,30,-15.000000000000568,LOSS,25.461254612545574,49.6382054992773,50.0,35.719150411574184,True
EURUSD,BUY,2026-04-03 01:00:00,1.15383,2026-04-03 15:30:00,1.1523299999999999,15,30,-15.000000000000568,LOSS,59.530026109660966,53.359683794467166,54.098360655734716,33.465133116581285,True
EURUSD,BUY,2026-04-03 02:00:00,1.15409,2026-04-03 15:30:00,1.15259,15,30,-15.000000000000568,LOSS,59.8965071151363,57.766990291264705,54.16666666667052,32.39747705200233,True
EURUSD,BUY,2026-04-03 03:00:00,1.15435,2026-04-03 15:30:00,1.15285,15,30,-15.000000000000568,LOSS,69.41529235382455,67.54966887416809,81.03448275861211,32.0319429037025,True
EURUSD,BUY,2026-04-03 10:00:00,1.15407,2026-04-03 15:30:00,1.1525699999999999,15,30,-15.000000000000568,LOSS,58.66666666666825,62.389380530977625,64.615384615377,31.316753733668968,True
EURUSD,BUY,2026-04-03 11:00:00,1.15436,2026-04-03 15:30:00,1.15286,15,30,-15.000000000000568,LOSS,62.54295532645885,62.781954887219925,66.90140845070047,32.41758995187642,True
EURUSD,BUY,2026-04-03 12:00:00,1.15424,2026-04-03 15:30:00,1.1527399999999999,15,30,-15.000000000000568,LOSS,65.46762589927805,67.6724137931036,41.40624999999837,32.00090766352955,True
EURUSD,BUY,2026-04-03 13:05:00,1.15442,2026-04-03 15:30:00,1.15292,15,30,-15.000000000000568,LOSS,62.055335968378756,62.88659793814681,51.351351351352164,31.571919741830346,True
EURUSD,SELL,2026-04-03 23:35:00,1.15154,2026-04-06 09:50:00,1.15304,15,30,-15.000000000000568,LOSS,23.73225152130003,35.555555555558115,31.481481481467767,34.93188551643208,True
EURUSD,SELL,2026-04-06 01:00:00,1.15107,2026-04-06 05:20:00,1.15257,15,30,-15.000000000000568,LOSS,24.04371584699433,42.27941176470444,46.2809917355359,39.388909352617866,True
EURUSD,SELL,2026-04-06 04:00:00,1.151,2026-04-06 05:15:00,1.1525,15,30,-15.000000000000568,LOSS,20.897832817337175,34.46327683615742,49.78540772532042,47.69335479244439,True
EURUSD,BUY,2026-04-06 09:00:00,1.15252,2026-04-06 10:45:00,1.1555199999999999,15,30,29.999999999998916,WIN,61.79966044142671,67.46987951807776,52.41379310344923,36.86592050130836,True
EURUSD,BUY,2026-04-06 10:00:00,1.15298,2026-04-06 10:45:00,1.1559799999999998,15,30,29.999999999998916,WIN,74.71910112359615,67.11864406779709,56.807511737087,36.9730974071312,True
EURUSD,BUY,2026-04-06 11:00:00,1.15654,2026-04-06 12:55:00,1.1550399999999998,15,30,-15.000000000000568,LOSS,72.04767063922093,78.33594976452214,82.60869565217354,37.311866008096736,True
EURUSD,BUY,2026-04-06 12:00:00,1.15557,2026-04-06 13:45:00,1.15407,15,30,-15.000000000000568,LOSS,68.48609680741558,74.91856677524287,37.05035971222823,36.840168835687074,True
EURUSD,BUY,2026-04-06 16:00:00,1.15521,2026-04-06 18:15:00,1.15371,15,30,-15.000000000000568,LOSS,74.95049504950518,50.30120481927904,67.81609195402636,35.81939298301403,True
EURUSD,BUY,2026-04-06 17:00:00,1.15567,2026-04-06 18:00:00,1.15417,15,30,-15.000000000000568,LOSS,63.50301984469456,62.49999999999813,55.22388059701641,35.17696834624215,True
EURUSD,BUY,2026-04-06 21:10:00,1.15481,2026-04-07 04:35:00,1.1533099999999998,15,30,-15.000000000000568,LOSS,60.700000000000145,38.372093023254656,45.714285714285936,39.29095675608333,True
EURUSD,BUY,2026-04-06 22:00:00,1.15452,2026-04-07 04:40:00,1.15302,15,30,-15.000000000000568,LOSS,58.64440078585447,55.04587155963307,55.612244897955776,40.32204680740843,True
EURUSD,SELL,2026-04-07 02:00:00,1.1543,2026-04-07 11:00:00,1.1558000000000002,15,30,-15.000000000000568,LOSS,40.84778420038495,48.06629834254726,56.849315068497845,31.518101335171554,True
EURUSD,BUY,2026-04-07 18:00:00,1.15715,2026-04-07 22:45:00,1.1601499999999998,15,30,29.999999999998916,WIN,72.30098146128557,57.81818181818046,61.56249999999909,23.50591140492715,True
EURUSD,BUY,2026-04-07 19:00:00,1.15767,2026-04-08 01:00:00,1.1606699999999999,15,30,29.999999999998916,WIN,72.6579520697172,59.19439579684707,51.94508009153303,26.40958856000946,True
EURUSD,BUY,2026-04-07 20:00:00,1.15746,2026-04-07 23:15:00,1.1604599999999998,15,30,29.999999999998916,WIN,73.09753483386928,59.469696969697715,51.47058823529135,28.330058922619667,True
EURUSD,BUY,2026-04-07 21:00:00,1.15775,2026-04-08 01:00:00,1.16075,15,30,29.999999999998916,WIN,69.66413867822268,50.91743119266134,65.25423728813583,29.910987560309064,True
EURUSD,BUY,2026-04-07 22:00:00,1.1575,2026-04-07 23:15:00,1.1604999999999999,15,30,29.999999999998916,WIN,77.14025500910624,61.68478260869567,40.5594405594411,33.00534851386006,True
EURUSD,BUY,2026-04-07 23:00:00,1.15968,2026-04-08 01:30:00,1.16268,15,30,29.999999999998916,WIN,75.3438113948909,74.76808905380285,79.84084880636854,36.38421336778678,True
EURUSD,BUY,2026-04-08 00:05:00,1.15977,2026-04-08 01:30:00,1.1627699999999999,15,30,29.999999999998916,WIN,76.76969092721768,73.69519832985564,55.64202334630216,40.64099654082577,True
EURUSD,BUY,2026-04-08 01:00:00,1.16157,2026-04-08 01:30:00,1.16007,15,30,-15.000000000000568,LOSS,83.4163701067608,79.62328767123495,73.17708333333154,42.663459773717356,True
EURUSD,BUY,2026-04-08 02:00:00,1.16731,2026-04-08 08:50:00,1.17031,15,30,29.999999999998916,WIN,91.63857046527241,91.16186693148092,87.1090047393363,44.99374343788264,True
EURUSD,BUY,2026-04-08 03:00:00,1.16853,2026-04-08 03:15:00,1.16703,15,30,-15.000000000000568,LOSS,88.01813471502534,88.1964117091597,72.79411764705986,50.58318752457035,True
EURUSD,BUY,2026-04-08 04:00:00,1.16755,2026-04-08 08:50:00,1.17055,15,30,29.999999999998916,WIN,87.86885245901571,83.9445802770984,40.178571428570635,55.993386468862305,True
EURUSD,BUY,2026-04-08 05:00:00,1.16803,2026-04-08 14:25:00,1.1710299999999998,15,30,29.999999999998916,WIN,86.80104031209268,67.54478398314043,63.18407960198906,60.93232372852781,True
EURUSD,BUY,2026-04-08 07:05:00,1.1678,2026-04-08 08:50:00,1.1707999999999998,15,30,29.999999999998916,WIN,84.5033112582772,60.99815157116536,59.65665236051273,68.58706569025586,True
EURUSD,BUY,2026-04-08 08:00:00,1.16758,2026-04-08 08:50:00,1.17058,15,30,29.999999999998916,WIN,86.44888082274537,45.22292993630546,62.83185840708312,70.99264901485061,True
EURUSD,BUY,2026-04-08 09:00:00,1.16869,2026-04-08 11:40:00,1.16719,15,30,-15.000000000000568,LOSS,86.79245283018767,74.25474254743249,62.836185819071076,72.97435446024305,True
EURUSD,BUY,2026-04-08 10:00:00,1.16886,2026-04-08 11:40:00,1.16736,15,30,-15.000000000000568,LOSS,85.98415600243563,58.841463414633864,41.57303370786429,75.26313343382262,True
EURUSD,BUY,2026-04-08 11:00:00,1.16954,2026-04-08 11:40:00,1.16804,15,30,-15.000000000000568,LOSS,80.30734206032933,55.94493116395569,53.106212424849716,76.7957113622543,True
EURUSD,BUY,2026-04-08 13:30:00,1.16876,2026-04-08 15:55:00,1.17176,15,30,29.999999999998916,WIN,78.29224293445532,38.08900523560164,49.88179669030653,77.59488230462213,True
EURUSD,BUY,2026-04-08 14:00:00,1.16909,2026-04-08 16:00:00,1.1720899999999999,15,30,29.999999999998916,WIN,79.45361411496816,51.18110236220382,62.162162162160996,78.2602509540044,True
EURUSD,BUY,2026-04-08 15:00:00,1.17029,2026-04-08 15:20:00,1.16879,15,30,-15.000000000000568,LOSS,69.58719460825586,75.2166377816286,68.15144766146973,77.95177573882577,True
EURUSD,SELL,2026-04-09 00:10:00,1.16617,2026-04-09 12:15:00,1.16767,15,30,-15.000000000000568,LOSS,39.298245614035174,39.527027027026186,51.69082125603399,45.7497107774549,True
EURUSD,SELL,2026-04-09 08:10:00,1.16622,2026-04-09 12:20:00,1.16772,15,30,-15.000000000000568,LOSS,36.31465517241412,55.72916666666718,57.831325301199506,40.068434879912196,True
EURUSD,SELL,2026-04-09 10:30:00,1.16586,2026-04-09 11:50:00,1.16736,15,30,-15.000000000000568,LOSS,43.139534883721296,48.476454293630994,66.83417085427618,43.5144368640067,True
EURUSD,BUY,2026-04-09 11:00:00,1.16661,2026-04-09 18:20:00,1.1696099999999998,15,30,29.999999999998916,WIN,65.48797736916617,36.184210526315255,58.99705014749379,43.85256858843087,True
EURUSD,BUY,2026-04-09 12:00:00,1.16717,2026-04-09 18:30:00,1.17017,15,30,29.999999999998916,WIN,56.115107913669185,68.52367688022483,64.66431095406611,42.629344471918806,True
EURUSD,BUY,2026-04-09 13:00:00,1.16785,2026-04-09 19:05:00,1.17085,15,30,29.999999999998916,WIN,59.770114942528934,75.00000000000159,61.79775280899339,41.444946980797745,True
EURUSD,BUY,2026-04-09 14:00:00,1.16741,2026-04-09 18:30:00,1.17041,15,30,29.999999999998916,WIN,67.79141104294533,70.73863636363548,47.342995169086485,41.61371436400317,True
EURUSD,BUY,2026-04-09 15:00:00,1.16871,2026-04-09 20:05:00,1.1717099999999998,15,30,29.999999999998916,WIN,68.6335403726722,70.46004842614991,71.32867132867068,42.46183622144216,True
EURUSD,BUY,2026-04-09 16:00:00,1.1684,2026-04-09 20:05:00,1.1714,15,30,29.999999999998916,WIN,67.2754946727544,62.56410256410084,46.40000000000426,44.00066395196398,True
EURUSD,BUY,2026-04-09 17:00:00,1.16844,2026-04-09 20:05:00,1.1714399999999998,15,30,29.999999999998916,WIN,70.65868263472885,59.31863727454651,51.49700598802344,44.573671019295936,True
EURUSD,BUY,2026-04-09 18:15:00,1.1693,2026-04-09 18:10:00,1.1678,15,30,-15.000000000000568,LOSS,76.35705669481182,45.808966861599544,46.522781774581155,44.39090620985274,True
EURUSD,BUY,2026-04-09 19:00:00,1.17075,2026-04-10 01:45:00,1.16925,15,30,-15.000000000000568,LOSS,76.80473372780926,68.84057971014512,75.28830313014926,43.693780591642444,True
EURUSD,BUY,2026-04-09 20:00:00,1.17131,2026-04-09 21:30:00,1.16981,15,30,-15.000000000000568,LOSS,80.3760282021129,66.66666666666566,70.53140096618384,42.709160286846945,True
EURUSD,BUY,2026-04-09 21:00:00,1.17082,2026-04-10 01:40:00,1.16932,15,30,-15.000000000000568,LOSS,67.08333333333218,70.91988130563979,45.149253731345084,40.80529806719527,True
EURUSD,BUY,2026-04-09 22:45:00,1.17076,2026-04-10 01:45:00,1.16926,15,30,-15.000000000000568,LOSS,71.59956474428631,55.59701492537295,22.943722943721326,39.27130592864517,True
EURUSD,BUY,2026-04-10 06:00:00,1.16911,2026-04-10 15:30:00,1.17211,15,30,29.999999999998916,WIN,59.10878112712973,47.29729729729946,41.11675126904245,37.112623113661805,True
EURUSD,BUY,2026-04-10 12:00:00,1.16884,2026-04-10 14:10:00,1.17184,15,30,29.999999999998916,WIN,56.52759084791364,42.12328767123339,58.7412587412614,29.515708261288804,True
EURUSD,BUY,2026-04-10 13:00:00,1.17093,2026-04-10 23:50:00,1.17297,15,30,20.400000000000418,WIN,59.89232839838601,71.83673469388026,71.77700348432064,27.535191227980437,True
EURUSD,BUY,2026-04-10 14:00:00,1.17158,2026-04-10 23:50:00,1.17297,15,30,13.900000000000023,WIN,59.23392612859137,80.74766355140603,72.37569060773033,26.220518983307,True
EURUSD,BUY,2026-04-10 15:00:00,1.17151,2026-04-10 23:50:00,1.17297,15,30,14.600000000000168,WIN,68.1632653061233,76.01547388781785,53.023255813952815,25.95011853894067,True
EURUSD,BUY,2026-04-10 16:00:00,1.17216,2026-04-10 23:50:00,1.17297,15,30,8.099999999999774,WIN,73.17073170731923,74.07407407407693,59.05292479108638,27.090224463779286,True
EURUSD,BUY,2026-04-10 17:00:00,1.17319,2026-04-10 19:30:00,1.17169,15,30,-15.000000000000568,LOSS,76.74731182795881,70.90163934426465,74.59807073954902,29.62285869772319,True
EURUSD,BUY,2026-04-10 18:00:00,1.17287,2026-04-10 19:40:00,1.17137,15,30,-15.000000000000568,LOSS,69.93377483443899,67.57281553398225,51.91082802547967,32.36975166526802,True
EURUSD,BUY,2026-04-10 22:00:00,1.173,2026-04-10 23:50:00,1.17297,15,30,-0.2999999999997449,LOSS,73.02955665024705,51.258581235698955,63.66782006920506,39.93301070652688,True
EURUSD,BUY,2026-04-10 23:00:00,1.17281,2026-04-10 23:50:00,1.17297,15,30,1.6000000000016001,WIN,78.90025575447645,75.42087542088396,36.974789915960436,41.887099114797834,True
GBPUSD,SELL,2025-11-19 14:50:00,1.31182,2025-11-19 17:35:00,1.30882,15,30,29.999999999998916,WIN,38.93065998329163,47.362755651238615,67.13426853707276,28.331531457235037,True
GBPUSD,SELL,2025-11-19 15:25:00,1.31165,2025-11-19 17:35:00,1.30865,15,30,29.999999999998916,WIN,38.26013513513541,51.53452685421999,27.99999999998883,31.0451536692496,True
GBPUSD,SELL,2025-11-19 20:55:00,1.30651,2025-11-20 12:00:00,1.3080100000000001,15,30,-15.000000000000568,LOSS,25.183211192538764,23.60335195530574,33.89021479713617,48.45047271780542,True
GBPUSD,SELL,2025-11-20 05:15:00,1.30457,2025-11-20 06:40:00,1.30607,15,30,-15.000000000000568,LOSS,19.132653061223692,36.32183908046042,61.04868913857868,75.70437058909295,True
GBPUSD,BUY,2025-11-20 11:00:00,1.30649,2025-11-20 15:30:00,1.3049899999999999,15,30,-15.000000000000568,LOSS,66.86930091185468,57.884231536927246,45.85152838427899,59.252282206893604,True
GBPUSD,BUY,2025-11-20 12:00:00,1.30777,2025-11-20 14:00:00,1.30627,15,30,-15.000000000000568,LOSS,61.59203980099487,69.37269372693885,65.51724137931299,55.251694505942844,True
GBPUSD,BUY,2025-11-20 15:30:00,1.30747,2025-11-20 15:20:00,1.3059699999999999,15,30,-15.000000000000568,LOSS,62.72273699215914,41.203703703702374,48.47161572052364,40.80969304583797,True
GBPUSD,BUY,2025-11-20 16:00:00,1.30944,2025-11-20 18:40:00,1.3079399999999999,15,30,-15.000000000000568,LOSS,68.99070385126163,53.866317169070264,79.11392405063272,38.558431910279126,True
GBPUSD,BUY,2025-11-20 17:00:00,1.31102,2025-11-20 17:30:00,1.30952,15,30,-15.000000000000568,LOSS,65.26381909547794,67.6043557168799,65.42750929368168,36.47644053020103,True
GBPUSD,BUY,2025-11-21 03:00:00,1.30836,2025-11-21 09:00:00,1.30686,15,30,-15.000000000000568,LOSS,55.05020673360871,68.3168316831682,49.66442953019909,31.621580059817656,True
GBPUSD,BUY,2025-11-21 04:00:00,1.30844,2025-11-21 09:00:00,1.30694,15,30,-15.000000000000568,LOSS,56.933414783140066,66.24365482233414,52.822580645161075,34.01896290568232,True
GBPUSD,BUY,2025-11-21 08:00:00,1.30926,2025-11-21 09:00:00,1.30776,15,30,-15.000000000000568,LOSS,57.83540022547902,72.72727272727096,64.8401826484033,28.14666643767857,True
GBPUSD,BUY,2025-11-21 10:20:00,1.30922,2025-11-21 10:05:00,1.30772,15,30,-15.000000000000568,LOSS,61.66166166166092,52.0833333333314,32.552693208430995,24.38401093986215,True
GBPUSD,SELL,2025-11-21 11:25:00,1.30863,2025-11-21 12:00:00,1.30563,15,30,29.999999999998916,WIN,39.76095617529901,46.52908067542235,61.12185686653826,22.658283714950567,True
GBPUSD,BUY,2025-11-24 14:20:00,1.30979,2025-11-24 17:25:00,1.30829,15,30,-15.000000000000568,LOSS,60.7629427792923,40.051020408163595,47.92626728110222,23.369416396572124,True
GBPUSD,BUY,2025-11-24 15:00:00,1.31128,2025-11-24 16:10:00,1.30978,15,30,-15.000000000000568,LOSS,55.97484276729554,71.48676171079273,72.81553398058557,25.149213558805098,True
GBPUSD,BUY,2025-11-25 14:40:00,1.31285,2025-11-25 14:05:00,1.31135,15,30,-15.000000000000568,LOSS,60.626911314984746,47.86620530565172,31.385281385283164,22.616930329211034,True
GBPUSD,BUY,2025-11-25 15:00:00,1.31345,2025-11-25 16:00:00,1.31645,15,30,29.999999999998916,WIN,66.35135135135178,54.46118192352251,79.67479674796297,25.73312209439954,True
GBPUSD,BUY,2025-11-25 16:00:00,1.31666,2025-11-25 19:20:00,1.3196599999999998,15,30,29.999999999998916,WIN,70.74030552291399,68.8000000000005,80.06814310051229,29.811199130609896,True
GBPUSD,BUY,2025-11-25 17:00:00,1.31825,2025-11-25 20:40:00,1.3212499999999998,15,30,29.999999999998916,WIN,70.10489510489566,85.01199040767607,71.23493975903487,33.33536025786393,True
GBPUSD,BUY,2025-11-25 18:00:00,1.31765,2025-11-25 20:05:00,1.3206499999999999,15,30,29.999999999998916,WIN,67.24941724941719,82.49400479616463,48.14814814814862,36.564812266547484,True
GBPUSD,BUY,2025-11-25 19:00:00,1.31848,2025-11-25 22:30:00,1.31698,15,30,-15.000000000000568,LOSS,76.78381256656034,75.05854800936807,60.0,40.1911694102291,True
GBPUSD,BUY,2025-11-25 20:00:00,1.32038,2025-11-25 22:20:00,1.31888,15,30,-15.000000000000568,LOSS,78.17418677859405,71.67553191489398,72.21324717285839,45.36419464077198,True
GBPUSD,BUY,2025-11-25 21:00:00,1.32063,2025-11-25 22:20:00,1.31913,15,30,-15.000000000000568,LOSS,78.53457172342621,65.09040333796938,64.70588235293685,49.918981693879964,True
GBPUSD,BUY,2025-11-25 22:00:00,1.32095,2025-11-25 22:15:00,1.31945,15,30,-15.000000000000568,LOSS,62.09610604805279,71.65467625899247,52.187500000000085,51.952430452444545,True
GBPUSD,BUY,2025-11-26 02:25:00,1.31704,2025-11-26 13:05:00,1.31554,15,30,-15.000000000000568,LOSS,59.647404505387165,53.4934497816601,53.54107648725349,44.92766260830077,True
GBPUSD,BUY,2025-11-26 03:00:00,1.31683,2025-11-26 13:05:00,1.3153299999999999,15,30,-15.000000000000568,LOSS,66.97201017811717,50.0,60.84507042253587,45.542915813537476,True
GBPUSD,BUY,2025-11-26 04:00:00,1.31786,2025-11-26 12:30:00,1.31636,15,30,-15.000000000000568,LOSS,64.34065934065953,68.29590488771568,69.515011547344,45.341920287105424,True
GBPUSD,BUY,2025-11-26 05:00:00,1.31894,2025-11-26 09:25:00,1.31744,15,30,-15.000000000000568,LOSS,62.35498839907194,68.43501326259926,62.53869969040101,43.72552260925481,True
