symbol,direction,entry_time,entry_price,exit_time,exit_price,sl_pips,tp_pips,pnl_pips,result,rsi_h1,rsi_m15,rsi_m5,adx_h1,bb_h1
EURUSD,SELL,2026-03-26 22:10:00,1.15245,2026-03-26 23:10:00,1.15395,15,30,-15.000000000000568,LOSS,35.93749999999973,42.279411764707426,60.10362694300125,38.42394514689589,-1.7603753228368844
EURUSD,SELL,2026-03-27 02:40:00,1.15363,2026-03-27 14:50:00,1.15063,15,30,29.999999999998916,WIN,39.56953642384154,61.07594936708643,60.406091370556425,28.65946477120348,-0.5953715199853986
EURUSD,SELL,2026-03-27 03:00:00,1.1537,2026-03-27 14:45:00,1.1507,15,30,29.999999999998916,WIN,39.116202945989855,50.181818181819324,41.88034188033847,27.468244021223427,-0.7882978330183984
EURUSD,BUY,2026-03-27 04:20:00,1.15363,2026-03-27 10:40:00,1.1521299999999999,15,30,-15.000000000000568,LOSS,58.02845528455349,50.18050541515962,38.35616438355859,25.603083671368918,-0.03955294800059556
EURUSD,SELL,2026-03-30 18:05:00,1.14539,2026-03-31 03:45:00,1.14689,15,30,-15.000000000000568,LOSS,17.86163522012751,22.84263959390927,48.36601307189552,22.921987411433868,-2.2768136774373824
EURUSD,SELL,2026-03-30 19:00:00,1.14517,2026-03-31 03:45:00,1.14667,15,30,-15.000000000000568,LOSS,17.550505050507056,30.918499353168897,31.685393258427908,27.12157615451734,-1.6852306492089535
EURUSD,SELL,2026-03-31 00:10:00,1.14569,2026-03-31 03:45:00,1.1471900000000002,15,30,-15.000000000000568,LOSS,20.29220779220755,40.7051282051314,45.294117647061356,51.15134039505887,-0.9384800480674211
EURUSD,SELL,2026-03-31 02:00:00,1.14547,2026-03-31 03:45:00,1.14697,15,30,-15.000000000000568,LOSS,19.968051118210653,39.628482972136524,27.513227513234355,57.20613267437692,-0.9516420037813513
EURUSD,SELL,2026-03-31 03:00:00,1.14556,2026-03-31 03:45:00,1.14706,15,30,-15.000000000000568,LOSS,40.31830238726764,40.21164021164042,36.91588785046613,57.75964997683503,-0.03263036528630756
EURUSD,BUY,2026-03-31 11:00:00,1.14735,2026-03-31 13:50:00,1.14585,15,30,-15.000000000000568,LOSS,55.769230769229786,46.271929824561425,55.7603686635958,33.82536169529836,0.3236325711168504
EURUSD,BUY,2026-03-31 12:20:00,1.14725,2026-03-31 14:00:00,1.14575,15,30,-15.000000000000568,LOSS,58.22050290135358,52.32815964523295,49.390243902438485,29.29585165731416,0.4528719447935624
EURUSD,BUY,2026-03-31 18:15:00,1.15326,2026-03-31 18:30:00,1.15176,15,30,-15.000000000000568,LOSS,66.77497969130738,72.52298263534189,40.275049115911905,23.517333703440766,1.7370681222936677
EURUSD,BUY,2026-03-31 19:35:00,1.1536,2026-03-31 19:05:00,1.1521,15,30,-15.000000000000568,LOSS,72.04374572795551,56.56250000000016,54.35168738898665,27.690621365990175,2.247406553162146
EURUSD,BUY,2026-03-31 20:00:00,1.15485,2026-04-01 03:15:00,1.1578499999999998,15,30,29.999999999998916,WIN,75.07122507122594,64.46078431372507,71.95994277539327,32.87710982670546,1.8939167829066703
EURUSD,BUY,2026-03-31 21:05:00,1.15467,2026-04-01 03:15:00,1.15767,15,30,29.999999999998916,WIN,76.12146307798452,63.96568160152588,52.98126064735861,37.63911073043836,1.7847842783858197
EURUSD,BUY,2026-03-31 22:35:00,1.15545,2026-03-31 22:05:00,1.15395,15,30,-15.000000000000568,LOSS,80.62216461438848,65.92505854801053,41.822429906542645,42.67634239879693,1.9235980755277453
EURUSD,BUY,2026-03-31 23:00:00,1.15614,2026-04-01 09:30:00,1.1591399999999998,15,30,29.999999999998916,WIN,76.74113009198472,58.15602836879473,73.56948228882379,47.787536008607034,1.5422431964421792
EURUSD,BUY,2026-04-01 01:00:00,1.15564,2026-04-01 09:25:00,1.15864,15,30,29.999999999998916,WIN,76.7258382643002,52.259332023575446,47.282608695652236,53.0854016102268,1.3768307410223033
EURUSD,BUY,2026-04-01 01:00:00,1.15564,2026-04-01 09:25:00,1.15864,15,30,29.999999999998916,WIN,80.09228740936148,68.51211072664583,57.14285714285432,58.378561073653415,1.3454444460317159
EURUSD,BUY,2026-04-01 02:00:00,1.15574,2026-04-01 09:25:00,1.1587399999999999,15,30,29.999999999998916,WIN,81.81818181818255,69.32773109243905,60.79545454545462,63.89782483403536,1.5514829663765695
EURUSD,BUY,2026-04-01 03:00:00,1.15733,2026-04-01 04:05:00,1.15583,15,30,-15.000000000000568,LOSS,86.7684478371508,85.3932584269748,88.05970149254523,70.29636557692241,1.3995102994501412
EURUSD,BUY,2026-04-01 05:25:00,1.15652,2026-04-01 10:45:00,1.1595199999999999,15,30,29.999999999998916,WIN,74.7368421052635,58.28220858895822,39.86013986013892,76.06871350698738,1.0621689555098788
EURUSD,BUY,2026-04-01 08:00:00,1.1565,2026-04-01 10:45:00,1.1595,15,30,29.999999999998916,WIN,74.28023032629616,68.50393700787457,70.78651685392502,76.16466265915611,0.836093129797068
EURUSD,BUY,2026-04-01 09:20:00,1.15784,2026-04-01 09:05:00,1.15634,15,30,-15.000000000000568,LOSS,74.354066985647,50.143266475645646,49.3877551020413,75.09622179448813,1.664764558309075
EURUSD,BUY,2026-04-01 10:00:00,1.1587,2026-04-01 15:40:00,1.1617,15,30,29.999999999998916,WIN,68.70026525198968,72.41379310344841,62.2413793103441,73.57728771119965,1.2733224312644873
EURUSD,BUY,2026-04-01 11:20:00,1.15943,2026-04-01 17:45:00,1.1624299999999999,15,30,29.999999999998916,WIN,71.05478331970603,66.19273301737793,53.041362530414595,72.56751239004646,1.7987472191966563
EURUSD,BUY,2026-04-01 12:00:00,1.16015,2026-04-01 12:20:00,1.15865,15,30,-15.000000000000568,LOSS,66.72777268560993,58.464773922188236,67.67857142857139,70.45658636660322,1.561257819559354
EURUSD,BUY,2026-04-01 13:15:00,1.15973,2026-04-01 21:30:00,1.1582299999999999,15,30,-15.000000000000568,LOSS,71.42857142857261,55.373831775700296,43.28018223234758,68.0909883997389,1.6187732954864336
EURUSD,BUY,2026-04-01 14:00:00,1.16016,2026-04-01 21:15:00,1.15866,15,30,-15.000000000000568,LOSS,73.31022530329429,59.16167664670742,72.13114754097764,66.26460744320364,1.8782997343689916
EURUSD,BUY,2026-04-01 15:00:00,1.16079,2026-04-01 21:00:00,1.15929,15,30,-15.000000000000568,LOSS,70.37037037037123,44.22788605697194,65.9090909090893,64.20345604273061,1.5633187395922483
EURUSD,BUY,2026-04-01 16:15:00,1.16115,2026-04-01 20:50:00,1.1596499999999998,15,30,-15.000000000000568,LOSS,68.15165876777317,66.959798994974,42.56292906178734,61.32649731149131,1.7387878092099307
EURUSD,BUY,2026-04-01 17:10:00,1.16103,2026-04-01 20:55:00,1.15953,15,30,-15.000000000000568,LOSS,70.8586296617526,56.739409499357954,50.68226120857716,57.99471786431684,1.9555732080089
EURUSD,BUY,2026-04-01 18:00:00,1.1623,2026-04-01 18:25:00,1.1608,15,30,-15.000000000000568,LOSS,73.47122302158364,57.88834951456335,65.25679758308561,58.204560378349484,1.3848510205232925
EURUSD,BUY,2026-04-01 19:50:00,1.16155,2026-04-01 20:30:00,1.16005,15,30,-15.000000000000568,LOSS,73.01006404391696,45.30386740331476,30.87818696883923,58.6100239787153,1.4611208951662784
EURUSD,SELL,2026-04-02 04:15:00,1.15657,2026-04-02 04:05:00,1.1580700000000002,15,30,-15.000000000000568,LOSS,30.173661360346372,54.83870967741917,48.698884758363974,36.338617301932075,-2.7166243201154576
EURUSD,SELL,2026-04-02 05:00:00,1.15557,2026-04-02 08:45:00,1.15257,15,30,29.999999999998916,WIN,29.511677282377377,23.554301833567465,21.715076071921573,35.619948945764904,-2.425907270393716
EURUSD,SELL,2026-04-02 06:00:00,1.15441,2026-04-02 13:15:00,1.15141,15,30,29.999999999998916,WIN,24.218749999999986,19.2622950819666,32.374100719423424,35.63673595219972,-2.284769224478994
EURUSD,SELL,2026-04-02 07:00:00,1.15416,2026-04-02 13:50:00,1.1511600000000002,15,30,29.999999999998916,WIN,17.867867867867176,9.885386819482534,38.27160493827104,36.17670036563873,-2.0063663330272794
EURUSD,SELL,2026-04-02 08:00:00,1.15366,2026-04-02 17:35:00,1.15516,15,30,-15.000000000000568,LOSS,17.48714180749363,22.792022792024355,33.939393939393284,34.92805820148774,-2.042124627402534
EURUSD,SELL,2026-04-02 09:00:00,1.15273,2026-04-02 17:35:00,1.15423,15,30,-15.000000000000568,LOSS,19.72837741243694,18.438177874186024,35.26970954356885,33.989804639193856,-1.5206905963858188
EURUSD,SELL,2026-04-02 11:30:00,1.15284,2026-04-02 17:35:00,1.1543400000000001,15,30,-15.000000000000568,LOSS,25.461254612545574,49.6382054992773,50.0,35.719150411574184,-1.44362336333432
EURUSD,SELL,2026-04-02 12:00:00,1.15263,2026-04-02 17:35:00,1.15413,15,30,-15.000000000000568,LOSS,22.30769230769168,41.67852062589044,43.82022471910365,37.82056001781193,-1.2791818568352098
EURUSD,SELL,2026-04-02 13:00:00,1.15229,2026-04-02 17:35:00,1.15379,15,30,-15.000000000000568,LOSS,15.37086684539743,35.619047619049724,41.78403755868619,41.15378811145224,-1.5343513644585784
EURUSD,SELL,2026-04-02 14:00:00,1.15113,2026-04-02 15:05:00,1.15263,15,30,-15.000000000000568,LOSS,19.19451585261359,36.48068669528061,22.82608695651946,45.02503928296091,-1.260320051856372
EURUSD,SELL,2026-04-02 16:10:00,1.15215,2026-04-02 17:15:00,1.15365,15,30,-15.000000000000568,LOSS,27.130570758405497,44.545454545453545,66.26139817629355,52.43049012236832,-0.673503549108177
EURUSD,BUY,2026-04-03 01:15:00,1.154,2026-04-03 15:30:00,1.1524999999999999,15,30,-15.000000000000568,LOSS,59.530026109660966,53.359683794467166,54.098360655734716,33.465133116581285,0.7040242687406981
EURUSD,BUY,2026-04-03 02:10:00,1.15406,2026-04-03 15:30:00,1.15256,15,30,-15.000000000000568,LOSS,59.8965071151363,57.766990291264705,54.16666666667052,32.39747705200233,0.8479402882575335
EURUSD,BUY,2026-04-03 03:00:00,1.15435,2026-04-03 15:30:00,1.15285,15,30,-15.000000000000568,LOSS,69.41529235382455,67.54966887416809,81.03448275861211,32.0319429037025,0.4882027949350956
EURUSD,SELL,2026-04-03 07:05:00,1.1535,2026-04-06 10:40:00,1.155,15,30,-15.000000000000568,LOSS,25.07204610950896,32.627118644069554,52.3809523809549,29.117798026305234,-0.09951852895286417
EURUSD,SELL,2026-04-03 08:05:00,1.1534,2026-04-03 13:50:00,1.1549,15,30,-15.000000000000568,LOSS,39.449541284402805,43.02325581395454,46.666666666660745,30.39981434693282,0.3084456875071476
EURUSD,BUY,2026-04-03 10:00:00,1.15407,2026-04-03 15:30:00,1.1525699999999999,15,30,-15.000000000000568,LOSS,58.66666666666825,62.389380530977625,64.615384615377,31.316753733668968,0.8890399276738509
EURUSD,BUY,2026-04-03 11:00:00,1.15436,2026-04-03 15:30:00,1.15286,15,30,-15.000000000000568,LOSS,62.54295532645885,62.781954887219925,66.90140845070047,32.41758995187642,0.9955658178367687
EURUSD,BUY,2026-04-03 12:05:00,1.15452,2026-04-03 15:30:00,1.15302,15,30,-15.000000000000568,LOSS,65.46762589927805,67.6724137931036,41.40624999999837,32.00090766352955,0.8526987554893668
EURUSD,BUY,2026-04-03 13:10:00,1.1544,2026-04-03 15:30:00,1.1529,15,30,-15.000000000000568,LOSS,62.055335968378756,62.88659793814681,51.351351351352164,31.571919741830346,1.6675322756358817
EURUSD,SELL,2026-04-03 15:00:00,1.15445,2026-04-03 21:35:00,1.15145,15,30,29.999999999998916,WIN,37.90322580645349,46.24277456646961,36.17021276595476,29.8728235624091,-2.049413742903118
EURUSD,SELL,2026-04-03 16:00:00,1.15323,2026-04-06 10:40:00,1.15473,15,30,-15.000000000000568,LOSS,41.666666666665265,40.92409240924102,29.370629370625892,29.59960650616264,-0.9653426504031956
EURUSD,SELL,2026-04-03 17:10:00,1.15275,2026-04-06 10:35:00,1.15425,15,30,-15.000000000000568,LOSS,32.86852589641276,33.33333333333333,46.04105571847482,28.706975814817955,-3.053987472947616
EURUSD,SELL,2026-04-03 18:00:00,1.1524,2026-04-06 10:30:00,1.1539000000000001,15,30,-15.000000000000568,LOSS,36.51452282157607,32.459677419356595,35.65217391304583,27.951201358295783,-2.3218295881379456
EURUSD,SELL,2026-04-03 19:10:00,1.15202,2026-04-06 09:50:00,1.15352,15,30,-15.000000000000568,LOSS,33.06772908366507,35.62653562653621,46.59090909091282,28.079325735133036,-2.2385704124880115
EURUSD,SELL,2026-04-03 20:00:00,1.15198,2026-04-06 09:50:00,1.15348,15,30,-15.000000000000568,LOSS,34.24657534246737,29.757785467128002,29.80769230768246,28.298340947123855,-1.785099408019803
EURUSD,SELL,2026-04-03 21:35:00,1.15142,2026-04-06 08:20:00,1.1529200000000002,15,30,-15.000000000000568,LOSS,32.22836095764373,32.972972972982774,48.62385321101067,30.822255881110852,-2.0448516244351707
EURUSD,SELL,2026-04-03 22:00:00,1.15149,2026-04-06 09:50:00,1.15299,15,30,-15.000000000000568,LOSS,26.38888888888914,22.4806201550537,32.28346456692816,33.15533807950708,-1.78520058562754
EURUSD,SELL,2026-04-03 23:00:00,1.15144,2026-04-06 08:20:00,1.15294,15,30,-15.000000000000568,LOSS,23.73225152130003,35.555555555558115,31.481481481467767,34.93188551643208,-1.6015677629155525
EURUSD,SELL,2026-04-06 01:05:00,1.15075,2026-04-06 05:10:00,1.15225,15,30,-15.000000000000568,LOSS,24.04371584699433,42.27941176470444,46.2809917355359,39.388909352617866,-1.2476780225731445
EURUSD,SELL,2026-04-06 02:00:00,1.15125,2026-04-06 05:20:00,1.1527500000000002,15,30,-15.000000000000568,LOSS,22.036727879799685,46.27329192546556,36.36363636363876,42.21439474205694,-1.496680511891363
EURUSD,SELL,2026-04-06 04:10:00,1.15083,2026-04-06 05:15:00,1.15233,15,30,-15.000000000000568,LOSS,20.897832817337175,34.46327683615742,49.78540772532042,47.69335479244439,-1.407452785645156
EURUSD,BUY,2026-04-06 09:05:00,1.15269,2026-04-06 10:45:00,1.1556899999999999,15,30,29.999999999998916,WIN,61.79966044142671,67.46987951807776,52.41379310344923,36.86592050130836,1.3053529883843848
EURUSD,BUY,2026-04-06 10:00:00,1.15298,2026-04-06 10:45:00,1.1559799999999998,15,30,29.999999999998916,WIN,74.71910112359615,67.11864406779709,56.807511737087,36.9730974071312,3.40902606525983
EURUSD,BUY,2026-04-06 11:00:00,1.15654,2026-04-06 12:55:00,1.1550399999999998,15,30,-15.000000000000568,LOSS,72.04767063922093,78.33594976452214,82.60869565217354,37.311866008096736,2.2334443642176067
EURUSD,BUY,2026-04-06 16:00:00,1.15521,2026-04-06 18:15:00,1.15371,15,30,-15.000000000000568,LOSS,74.95049504950518,50.30120481927904,67.81609195402636,35.81939298301403,1.5666107954953135
EURUSD,BUY,2026-04-06 17:00:00,1.15567,2026-04-06 18:00:00,1.15417,15,30,-15.000000000000568,LOSS,63.50301984469456,62.49999999999813,55.22388059701641,35.17696834624215,0.6050315417167768
EURUSD,BUY,2026-04-06 21:10:00,1.15481,2026-04-07 04:35:00,1.1533099999999998,15,30,-15.000000000000568,LOSS,60.700000000000145,38.372093023254656,45.714285714285936,39.29095675608333,0.47983831905605606
EURUSD,BUY,2026-04-06 22:00:00,1.15452,2026-04-07 04:40:00,1.15302,15,30,-15.000000000000568,LOSS,58.64440078585447,55.04587155963307,55.612244897955776,40.32204680740843,0.23983732538010155
EURUSD,SELL,2026-04-07 00:05:00,1.1539,2026-04-07 11:00:00,1.1554,15,30,-15.000000000000568,LOSS,33.124999999998636,46.689895470384464,24.409448818898184,37.84146057727077,0.035349405388223155
EURUSD,SELL,2026-04-07 02:10:00,1.1543,2026-04-07 11:00:00,1.1558000000000002,15,30,-15.000000000000568,LOSS,40.84778420038495,48.06629834254726,56.849315068497845,31.518101335171554,-0.38144015128883046
EURUSD,SELL,2026-04-07 03:00:00,1.15389,2026-04-07 11:00:00,1.1553900000000001,15,30,-15.000000000000568,LOSS,40.07561436672934,46.06741573033652,23.456790123482165,30.026238767360248,-0.86782803146073
EURUSD,SELL,2026-04-07 04:05:00,1.15361,2026-04-07 11:00:00,1.15511,15,30,-15.000000000000568,LOSS,36.61485319516399,26.219512195126327,46.20253164557105,28.26599682684768,-1.8523007284450876
EURUSD,SELL,2026-04-07 05:00:00,1.15291,2026-04-07 09:40:00,1.1544100000000002,15,30,-15.000000000000568,LOSS,26.877470355731433,11.111111111117083,29.01785714286281,25.596264005828186,-1.8080448215614093
EURUSD,BUY,2026-04-07 18:00:00,1.15715,2026-04-07 22:45:00,1.1601499999999998,15,30,29.999999999998916,WIN,72.30098146128557,57.81818181818046,61.56249999999909,23.50591140492715,1.5382550677423137
EURUSD,BUY,2026-04-07 19:15:00,1.15729,2026-04-07 23:15:00,1.1602899999999998,15,30,29.999999999998916,WIN,72.6579520697172,59.19439579684707,51.94508009153303,26.40958856000946,1.391977698572275
EURUSD,BUY,2026-04-07 21:00:00,1.15775,2026-04-08 01:00:00,1.16075,15,30,29.999999999998916,WIN,69.66413867822268,50.91743119266134,65.25423728813583,29.910987560309064,1.2486272518593797
EURUSD,BUY,2026-04-07 22:15:00,1.15884,2026-04-07 22:05:00,1.15734,15,30,-15.000000000000568,LOSS,77.14025500910624,61.68478260869567,40.5594405594411,33.00534851386006,2.0536483220867243
EURUSD,BUY,2026-04-07 23:00:00,1.15968,2026-04-08 01:30:00,1.16268,15,30,29.999999999998916,WIN,75.3438113948909,74.76808905380285,79.84084880636854,36.38421336778678,1.823516429786421
EURUSD,BUY,2026-04-08 00:05:00,1.15977,2026-04-08 01:30:00,1.1627699999999999,15,30,29.999999999998916,WIN,76.76969092721768,73.69519832985564,55.64202334630216,40.64099654082577,1.6423565440151804
EURUSD,BUY,2026-04-08 01:00:00,1.16157,2026-04-08 01:30:00,1.16007,15,30,-15.000000000000568,LOSS,83.4163701067608,79.62328767123495,73.17708333333154,42.663459773717356,3.273039105790061
EURUSD,BUY,2026-04-08 02:00:00,1.16731,2026-04-08 08:50:00,1.17031,15,30,29.999999999998916,WIN,91.63857046527241,91.16186693148092,87.1090047393363,44.99374343788264,2.8292355476068014
EURUSD,BUY,2026-04-08 03:00:00,1.16853,2026-04-08 03:15:00,1.16703,15,30,-15.000000000000568,LOSS,88.01813471502534,88.1964117091597,72.79411764705986,50.58318752457035,2.052664543007181
EURUSD,BUY,2026-04-08 04:20:00,1.16832,2026-04-08 06:20:00,1.16682,15,30,-15.000000000000568,LOSS,87.86885245901571,83.9445802770984,40.178571428570635,55.993386468862305,1.8478320533684875
EURUSD,BUY,2026-04-08 05:00:00,1.16803,2026-04-08 14:25:00,1.1710299999999998,15,30,29.999999999998916,WIN,86.80104031209268,67.54478398314043,63.18407960198906,60.93232372852781,1.5917533633937273
EURUSD,BUY,2026-04-08 07:00:00,1.16749,2026-04-08 08:50:00,1.1704899999999998,15,30,29.999999999998916,WIN,84.5033112582772,60.99815157116536,59.65665236051273,68.58706569025586,1.3261093727581788
EURUSD,BUY,2026-04-08 08:00:00,1.16758,2026-04-08 08:50:00,1.17058,15,30,29.999999999998916,WIN,86.44888082274537,45.22292993630546,62.83185840708312,70.99264901485061,1.4443397283220163
EURUSD,BUY,2026-04-08 09:00:00,1.16869,2026-04-08 11:40:00,1.16719,15,30,-15.000000000000568,LOSS,86.79245283018767,74.25474254743249,62.836185819071076,72.97435446024305,1.3754358475597175
EURUSD,BUY,2026-04-08 11:20:00,1.16861,2026-04-08 11:40:00,1.1671099999999999,15,30,-15.000000000000568,LOSS,80.30734206032933,55.94493116395569,53.106212424849716,76.7957113622543,0.8732489674008632
EURUSD,BUY,2026-04-08 13:30:00,1.16876,2026-04-08 15:55:00,1.17176,15,30,29.999999999998916,WIN,78.29224293445532,38.08900523560164,49.88179669030653,77.59488230462213,0.8850290896612932
EURUSD,BUY,2026-04-08 14:00:00,1.16909,2026-04-08 16:00:00,1.1720899999999999,15,30,29.999999999998916,WIN,79.45361411496816,51.18110236220382,62.162162162160996,78.2602509540044,0.9930316659156856
EURUSD,BUY,2026-04-08 15:00:00,1.17029,2026-04-08 15:20:00,1.16879,15,30,-15.000000000000568,LOSS,69.58719460825586,75.2166377816286,68.15144766146973,77.95177573882577,1.198430134246898
EURUSD,BUY,2026-04-08 17:45:00,1.16994,2026-04-08 18:10:00,1.16844,15,30,-15.000000000000568,LOSS,60.68376068376094,55.14612452350682,33.506044905007215,73.85105779059005,0.6250378251697941
EURUSD,SELL,2026-04-08 21:00:00,1.16745,2026-04-08 22:00:00,1.1644500000000002,15,30,29.999999999998916,WIN,40.356083086052784,30.08474576271243,41.242937853110355,56.972240067612674,-2.4677233599614534
EURUSD,SELL,2026-04-08 22:00:00,1.16479,2026-04-08 22:35:00,1.16629,15,30,-15.000000000000568,LOSS,41.31386861313948,20.094191522764973,21.103117505994973,53.217252849626185,-1.0912754907621571
EURUSD,SELL,2026-04-09 00:10:00,1.16617,2026-04-09 12:15:00,1.16767,15,30,-15.000000000000568,LOSS,39.298245614035174,39.527027027026186,51.69082125603399,45.7497107774549,-1.1160887110272106
EURUSD,SELL,2026-04-09 02:00:00,1.1662,2026-04-09 12:15:00,1.1677,15,30,-15.000000000000568,LOSS,42.23227752639469,52.43902439024644,36.79999999999318,38.748775666054954,-1.3368156475635733
EURUSD,SELL,2026-04-09 03:00:00,1.16564,2026-04-09 11:50:00,1.16714,15,30,-15.000000000000568,LOSS,36.59127625201973,28.65497076023817,21.359223300975074,36.07689032349478,-1.3275225041704
EURUSD,SELL,2026-04-09 04:05:00,1.16567,2026-04-09 11:50:00,1.16717,15,30,-15.000000000000568,LOSS,33.86689132266254,29.834254143644102,49.24242424242794,35.2160055458714,-0.9619232651917791
EURUSD,SELL,2026-04-09 08:10:00,1.16622,2026-04-09 12:20:00,1.16772,15,30,-15.000000000000568,LOSS,36.31465517241412,55.72916666666718,57.831325301199506,40.068434879912196,-0.7455482998299944
EURUSD,SELL,2026-04-09 09:00:00,1.16624,2026-04-09 12:20:00,1.16774,15,30,-15.000000000000568,LOSS,40.502183406113424,39.69696969696905,33.540372670799655,42.16315385564367,-0.48276550367124726
EURUSD,BUY,2026-04-09 11:00:00,1.16661,2026-04-09 18:20:00,1.1696099999999998,15,30,29.999999999998916,WIN,65.48797736916617,36.184210526315255,58.99705014749379,43.85256858843087,0.30573713514208084
EURUSD,BUY,2026-04-09 12:00:00,1.16717,2026-04-09 18:30:00,1.17017,15,30,29.999999999998916,WIN,56.115107913669185,68.52367688022483,64.66431095406611,42.629344471918806,0.6751858317699262
EURUSD,BUY,2026-04-09 13:00:00,1.16785,2026-04-09 19:05:00,1.17085,15,30,29.999999999998916,WIN,59.770114942528934,75.00000000000159,61.79775280899339,41.444946980797745,0.58093439139751
EURUSD,BUY,2026-04-09 14:15:00,1.16801,2026-04-09 19:05:00,1.1710099999999999,15,30,29.999999999998916,WIN,67.79141104294533,70.73863636363548,47.342995169086485,41.61371436400317,2.5117458339839946
EURUSD,BUY,2026-04-09 15:00:00,1.16871,2026-04-09 20:05:00,1.1717099999999998,15,30,29.999999999998916,WIN,68.6335403726722,70.46004842614991,71.32867132867068,42.46183622144216,2.114238856349962
EURUSD,BUY,2026-04-09 16:15:00,1.16901,2026-04-09 17:35:00,1.16751,15,30,-15.000000000000568,LOSS,67.2754946727544,62.56410256410084,46.40000000000426,44.00066395196398,1.532287928498612
EURUSD,BUY,2026-04-09 18:15:00,1.1693,2026-04-09 18:10:00,1.1678,15,30,-15.000000000000568,LOSS,76.35705669481182,45.808966861599544,46.522781774581155,44.39090620985274,2.768436796683848
EURUSD,BUY,2026-04-09 19:00:00,1.17075,2026-04-10 01:45:00,1.16925,15,30,-15.000000000000568,LOSS,76.80473372780926,68.84057971014512,75.28830313014926,43.693780591642444,2.4647733031023162
EURUSD,BUY,2026-04-09 20:00:00,1.17131,2026-04-09 21:30:00,1.16981,15,30,-15.000000000000568,LOSS,80.3760282021129,66.66666666666566,70.53140096618384,42.709160286846945,2.1887047920537506
EURUSD,BUY,2026-04-09 22:30:00,1.17063,2026-04-10 02:50:00,1.16913,15,30,-15.000000000000568,LOSS,71.59956474428631,55.59701492537295,22.943722943721326,39.27130592864517,1.1573899585808272
EURUSD,BUY,2026-04-10 06:20:00,1.16941,2026-04-10 10:55:00,1.16791,15,30,-15.000000000000568,LOSS,59.10878112712973,47.29729729729946,41.11675126904245,37.112623113661805,0.31330568044659424
EURUSD,SELL,2026-04-10 08:00:00,1.16918,2026-04-10 12:15:00,1.1706800000000002,15,30,-15.000000000000568,LOSS,36.706689536878734,46.41350210970421,32.55813953487832,32.94486881497855,-0.3825847039125839
EURUSD,SELL,2026-04-10 09:00:00,1.16914,2026-04-10 12:15:00,1.1706400000000001,15,30,-15.000000000000568,LOSS,27.815699658703537,41.84782608695868,44.44444444444616,31.01736547028715,-1.1355526631920316
EURUSD,SELL,2026-04-10 10:00:00,1.16882,2026-04-10 12:15:00,1.17032,15,30,-15.000000000000568,LOSS,21.33333333333323,33.33333333333658,44.70046082949474,31.20141905318521,-1.55665332550355
EURUSD,SELL,2026-04-10 11:00:00,1.16783,2026-04-10 12:15:00,1.16933,15,30,-15.000000000000568,LOSS,37.037037037035596,38.291139240506276,31.87772925763879,32.20559616262598,-0.8804830408290238
EURUSD,BUY,2026-04-10 12:00:00,1.16884,2026-04-10 14:10:00,1.17184,15,30,29.999999999998916,WIN,56.52759084791364,42.12328767123339,58.7412587412614,29.515708261288804,1.5785888467478164
EURUSD,BUY,2026-04-10 13:00:00,1.17093,2026-04-10 23:50:00,1.17297,15,30,20.400000000000418,WIN,59.89232839838601,71.83673469388026,71.77700348432064,27.535191227980437,1.6248429258654462
EURUSD,BUY,2026-04-10 14:00:00,1.17158,2026-04-10 23:50:00,1.17297,15,30,13.900000000000023,WIN,59.23392612859137,80.74766355140603,72.37569060773033,26.220518983307,1.611496698454695
EURUSD,BUY,2026-04-10 15:30:00,1.17211,2026-04-10 23:50:00,1.17297,15,30,8.60000000000083,WIN,68.1632653061233,76.01547388781785,53.023255813952815,25.95011853894067,2.0399947310893864
EURUSD,BUY,2026-04-10 16:00:00,1.17216,2026-04-10 23:50:00,1.17297,15,30,8.099999999999774,WIN,73.17073170731923,74.07407407407693,59.05292479108638,27.090224463779286,2.3118340140353264
EURUSD,BUY,2026-04-10 17:00:00,1.17319,2026-04-10 19:30:00,1.17169,15,30,-15.000000000000568,LOSS,76.74731182795881,70.90163934426465,74.59807073954902,29.62285869772319,1.9584743461239007
EURUSD,BUY,2026-04-10 18:05:00,1.17326,2026-04-10 19:30:00,1.17176,15,30,-15.000000000000568,LOSS,69.93377483443899,67.57281553398225,51.91082802547967,32.36975166526802,1.417294654263996
EURUSD,BUY,2026-04-10 22:00:00,1.173,2026-04-10 23:50:00,1.17297,15,30,-0.2999999999997449,LOSS,73.02955665024705,51.258581235698955,63.66782006920506,39.93301070652688,1.1523488402265816
EURUSD,BUY,2026-04-10 23:15:00,1.17293,2026-04-10 23:50:00,1.17297,15,30,0.40000000000040004,WIN,78.90025575447645,75.42087542088396,36.974789915960436,41.887099114797834,1.1620045927620308
GBPUSD,SELL,2025-11-19 12:00:00,1.31178,2025-11-19 17:35:00,1.30878,15,30,29.999999999998916,WIN,27.041942604857013,27.77777777777777,40.15296367112741,22.059080645306217,-3.0919220736307613
GBPUSD,SELL,2025-11-19 13:00:00,1.31072,2025-11-19 13:35:00,1.3122200000000002,15,30,-15.000000000000568,LOSS,41.5329768270946,35.208333333332504,35.88957055214911,25.527879693797075,-1.0743312485367003
