wick_ratio,volatility_surge,successive_move,rsi,adx,label,pair
0.9117221418228998,0.9907834101382595,0.8,62.561576354680206,44.27057084358328,0,AUDUSD
0.6829618979153865,1.188230008984744,0.4,57.823129251700806,66.75026846095719,0,AUDUSD
0.8110781404553821,1.197870452528853,0.4,59.47712418300675,65.85324771680887,0,AUDUSD
0.5852674066602269,1.1318681318681414,0.2,55.11551155115386,64.26759270791696,0,AUDUSD
0.3706688154715802,1.1052409129332401,0.4,65.91639871382739,64.35935858093175,0,AUDUSD
0.7150964812714372,1.0385818561001006,0.6,60.44776119403031,62.079038600545985,0,AUDUSD
0.49421661409051343,1.0130246020260432,0.6,55.47703180212093,58.051027396063226,0,AUDUSD
0.5650857719475063,1.018981018981022,0.6,60.064935064934765,54.40654001531167,0,AUDUSD
0.5733005733004586,1.0017074558907324,0.8,61.682242990654885,50.778740787512014,0,AUDUSD
1.046373365041397,1.0142661715849375,0.6,66.89189189189212,47.97195573582858,1,AUDUSD
0.6029285099051618,1.0400154649140096,0.4,59.516616314200235,45.07829379631719,1,AUDUSD
0.48334421946429573,0.9948639908693451,0.4,42.07317073170747,40.37043854477276,0,AUDUSD
0.3853100541842119,0.9779356768885951,0.4,46.47887323943684,36.33567597214227,0,AUDUSD
0.3096143400326372,0.9906410030019797,0.4,54.96183206106887,31.00807028045855,0,AUDUSD
0.28257456828885097,0.9679153970245676,0.6,61.55988857938756,28.4894655429062,0,AUDUSD
0.4392106938256505,0.9596233930834651,0.6,63.68876080691707,28.027187670269967,0,AUDUSD
0.6060606060609042,0.9559479222400497,0.8,63.47826086956564,27.56802491537712,0,AUDUSD
0.8820403825720208,1.0384394721744017,0.8,66.66666666666775,27.872327688717906,0,AUDUSD
1.1412268188307175,1.0415864458990836,0.8,65.55891238670745,27.427162594378476,0,AUDUSD
1.3950073421446034,1.0486322188449662,0.8,66.07142857142904,27.66763719861103,0,AUDUSD
2.281639928698837,1.0747574662354937,1.0,68.56187290970031,27.800327448808027,0,AUDUSD
1.536491677336715,1.0292463442069721,0.8,56.85618729097065,26.7528566316878,0,AUDUSD
1.4518002322880537,1.0409188801148628,0.8,61.79104477612133,25.68794946581442,0,AUDUSD
0.6519898391192989,0.9494010370105582,0.4,60.60606060606124,41.449797399806876,0,AUDUSD
0.643921191734809,1.0295461468169227,0.4,43.465909090908596,39.19588273482211,0,AUDUSD
0.5344757241942757,1.0965580261955203,0.4,41.50485436893119,38.49308069880328,0,AUDUSD
0.6789250353607619,1.131603626133137,0.6,42.067307692307445,38.45060161974964,0,AUDUSD
1.0297482837531493,1.128805620608869,0.8,43.29411764705761,37.729669568768095,0,AUDUSD
0.7431874483899711,1.0880668627147279,0.8,42.482100238662895,37.77039539346581,0,AUDUSD
0.7266121707541351,1.0799504183452058,1.0,50.4807692307684,37.65755825506891,0,AUDUSD
1.7900172117042943,1.0385389258628628,1.0,45.789473684210606,37.20643043552013,0,AUDUSD
1.6039279869073353,1.0710416344219158,0.8,41.952506596305994,35.95287172253576,0,AUDUSD
1.587561374795462,1.0690737833594977,0.6,40.664961636828465,32.45147116231234,0,AUDUSD
1.2517580872012262,1.0476190476190372,0.6,37.46630727762818,29.290222688564377,0,AUDUSD
2.328159645232488,1.0649935649935653,0.4,39.154929577464266,26.84092896572332,0,AUDUSD
2.0162932790227632,1.0194730813287554,0.4,45.22292993630648,26.666959242881497,0,AUDUSD
1.5478615071285309,0.8926437958696125,0.4,60.944206008583144,27.07316018479646,0,AUDUSD
1.2299465240644998,0.7836831415030503,0.6,62.24066390041557,28.068831180467317,0,AUDUSD
1.2476007677542125,0.7063784923563609,0.6,63.057324840762575,29.325211275730968,0,AUDUSD
1.1937377690797326,0.676785714285729,0.4,58.940397350991084,28.447238540316956,1,AUDUSD
1.5498938428863864,0.7067866516685567,0.6,58.10810810810669,27.462306933265328,1,AUDUSD
1.5401301518428867,0.7891360136869164,0.6,62.874251497004195,27.444441201113854,1,AUDUSD
1.7865429234335575,0.8520074696545497,0.6,51.40845070422635,27.586029944808963,1,AUDUSD
1.2939001848429823,0.8919382504288509,0.4,45.56962025316464,26.220669641395784,1,AUDUSD
0.9840810419683879,0.9090909090909224,0.6,55.82822085889516,26.782035905915368,1,AUDUSD
1.3043478260871957,1.0200364298725255,0.6,51.1235955056189,24.946650588996818,0,AUDUSD
0.3489294210943556,1.1601307189542873,0.6,46.25850340136065,8.881714381079865,0,AUDUSD
0.44877222692623886,1.1534905224225882,0.6,49.66666666666633,8.64894222712435,0,AUDUSD
0.9753231492364274,1.1609977324263203,0.8,53.95189003436348,8.763414115470576,0,AUDUSD
1.240544629349755,1.1365179986416143,0.8,51.62454873646075,6.148879774962481,0,AUDUSD
2.2810590631365204,1.0600476913071764,0.8,59.76562500000106,8.807794503645797,0,AUDUSD
3.064133016627285,1.0471881060116355,1.0,65.8227848101273,10.857327884838,0,AUDUSD
3.739612188365267,1.0416666666666465,1.0,66.52892561983533,13.519322677646072,0,AUDUSD
2.7146171693732986,0.9680873848789758,0.8,69.26829268292957,19.374501232290186,0,AUDUSD
0.6983511154221724,0.9969167523124254,0.6,61.53846153846189,25.049042583523253,0,AUDUSD
0.3357903357905661,0.9348739495798292,0.4,63.963963963964325,32.75706468664718,0,AUDUSD
0.31974420463635134,0.928359474353542,0.4,54.8076923076921,34.645263444411164,0,AUDUSD
0.4103479036574187,0.9969788519637534,0.4,64.0000000000006,36.85252639979323,0,AUDUSD
0.4939626783751332,0.9829619921363048,0.4,58.74439461883385,38.80305551538665,0,AUDUSD
0.6577344701578424,0.9553571428571488,0.4,57.99086757990983,41.359058568902064,0,AUDUSD
1.085814360769552,0.9758386113066088,0.6,57.00934579439388,44.019106933419195,0,AUDUSD
1.016659547201925,1.1515907673112955,0.8,67.72277227722809,19.731380581420588,0,AUDUSD
0.9720311783584212,1.1524713422901403,0.8,69.36090225563947,20.80480800740642,0,AUDUSD
0.9142586451917647,1.1627906976744045,0.8,69.75881261595595,22.231001227683375,0,AUDUSD
0.5056513979773677,1.2084063047285416,0.6,66.31016042780777,24.24953541285043,0,AUDUSD
0.449718925671438,1.2506178942165063,0.4,60.38961038961006,24.51073693987546,0,AUDUSD
0.35098155859605845,1.2512065637065637,0.6,61.14649681528705,24.883315428527823,0,AUDUSD
0.534834623504649,1.2568041611225351,0.4,59.3851132686087,24.542490450397057,0,AUDUSD
0.5325443786981832,1.2498510663648306,0.4,61.77419354838684,24.7222877697821,0,AUDUSD
0.7295796986519307,0.9812179852020468,0.4,59.83772819472601,23.867016149789663,0,AUDUSD
0.9229305423407547,0.922782960548489,0.4,57.32758620689639,23.519554088042533,0,AUDUSD
1.018251681075909,0.8976078694388476,0.6,56.48351648351708,23.97697032898457,0,AUDUSD
1.3468013468016964,0.7275336718922463,0.6,48.578811369508436,26.568261248482333,0,AUDUSD
1.9258202567763507,0.6651198762567759,0.6,36.448598130841674,29.281383968295156,0,AUDUSD
5.79335793357976,0.705679862306388,0.6,40.3448275862076,32.32070535955965,0,AUDUSD
14.851485148517034,0.7404918693724207,0.4,32.8185328185352,35.408137691335014,0,AUDUSD
2.5458248472507305,0.7916551533573085,0.4,41.016949152542225,36.33555577203698,0,AUDUSD
0.9390609390609902,0.8225939128050661,0.4,53.75000000000017,34.96558609741918,0,AUDUSD
0.7534807534807804,0.9188168659534559,0.4,61.64874551971368,35.38588905624742,1,AUDUSD
0.5216752387951087,0.9388239281477789,0.6,57.539682539681365,35.95083143849676,1,AUDUSD
0.3853690398433189,0.9695783668386373,0.6,55.133079847908775,36.658209167151156,1,AUDUSD
0.45633359559395514,0.950570342205307,0.4,48.496240601502194,37.26412613348067,1,AUDUSD
0.8657047724748963,0.9464728819567426,0.2,50.390625000000426,34.308531338357454,1,AUDUSD
0.7838179519592784,0.909906676238344,0.2,56.82819383259775,33.06507498661291,1,AUDUSD
0.8470290771170346,0.9397999622570333,0.0,49.55357142857096,31.746754554992236,0,AUDUSD
1.2948517940708433,0.9523809523809623,0.0,47.982062780268144,31.370348806530053,0,AUDUSD
1.8711018711008625,0.914769292766473,0.2,48.6607142857153,26.58193993649008,0,AUDUSD
1.6216216216206705,0.9298998569384745,0.4,52.99145299145389,22.4861717590907,0,AUDUSD
0.38707252912426493,1.0506347584999423,0.4,38.02816901408407,35.48733680641894,0,AUDUSD
0.42720862712559393,1.1009723261032422,0.4,42.975206611569725,36.46435468883936,0,AUDUSD
0.7278318810865093,1.0531039640987434,0.6,46.630727762802,36.50101093792649,0,AUDUSD
0.45060658578856083,1.0992481203007525,0.6,43.46733668341714,36.41892869877628,0,AUDUSD
