time,open,high,low,close,tick_volume,spread,real_volume
2026-02-17 20:20:00,1.18437,1.18456,1.18429,1.18447,226,0,0
2026-02-17 20:25:00,1.18447,1.18483,1.18446,1.18482,152,0,0
2026-02-17 20:30:00,1.18483,1.18495,1.18456,1.18481,211,0,0
2026-02-17 20:35:00,1.18478,1.1849,1.18476,1.18486,179,0,0
2026-02-17 20:40:00,1.18487,1.18517,1.18474,1.1851099999999999,192,0,0
2026-02-17 20:45:00,1.18513,1.18526,1.18489,1.18505,176,2,0
2026-02-17 20:50:00,1.18504,1.1853,1.1850100000000001,1.1850100000000001,106,0,0
2026-02-17 20:55:00,1.18509,1.18515,1.18482,1.18482,200,0,0
2026-02-17 21:00:00,1.18481,1.18502,1.18475,1.18497,200,0,0
2026-02-17 21:05:00,1.18497,1.185,1.18475,1.18476,133,0,0
2026-02-17 21:10:00,1.18476,1.18485,1.18454,1.18465,117,0,0
2026-02-17 21:15:00,1.18466,1.18466,1.18441,1.18445,156,0,0
2026-02-17 21:20:00,1.18443,1.18456,1.18441,1.18455,174,0,0
2026-02-17 21:25:00,1.18456,1.18456,1.18436,1.18438,229,0,0
2026-02-17 21:30:00,1.18439,1.18445,1.18432,1.18437,163,0,0
2026-02-17 21:35:00,1.18438,1.18461,1.18436,1.18461,129,0,0
2026-02-17 21:40:00,1.18455,1.18466,1.18441,1.18465,98,0,0
2026-02-17 21:45:00,1.18461,1.18484,1.18459,1.1848,96,1,0
2026-02-17 21:50:00,1.18481,1.18483,1.18472,1.18479,155,0,0
2026-02-17 21:55:00,1.1848,1.18486,1.18474,1.1848,161,0,0
2026-02-17 22:00:00,1.18478,1.18505,1.18471,1.18504,194,0,0
2026-02-17 22:05:00,1.18505,1.18505,1.18485,1.18486,84,0,0
2026-02-17 22:10:00,1.18485,1.18486,1.18475,1.18485,100,0,0
2026-02-17 22:15:00,1.18485,1.1849,1.1847699999999999,1.18486,108,0,0
2026-02-17 22:20:00,1.18486,1.18487,1.1847,1.18474,71,0,0
2026-02-17 22:25:00,1.18473,1.18484,1.18473,1.18481,63,0,0
2026-02-17 22:30:00,1.1848,1.18505,1.1848,1.18498,112,0,0
2026-02-17 22:35:00,1.18499,1.18502,1.18495,1.18497,58,0,0
2026-02-17 22:40:00,1.18496,1.18496,1.18481,1.18482,82,0,0
2026-02-17 22:45:00,1.18483,1.18492,1.18482,1.18486,105,0,0
2026-02-17 22:50:00,1.18487,1.18496,1.18485,1.18496,110,0,0
2026-02-17 22:55:00,1.18498,1.18525,1.18495,1.18508,245,0,0
2026-02-17 23:00:00,1.18509,1.1852,1.18507,1.18515,91,1,0
2026-02-17 23:05:00,1.18516,1.18523,1.1851099999999999,1.18522,50,1,0
2026-02-17 23:10:00,1.18521,1.18527,1.18517,1.18525,53,1,0
2026-02-17 23:15:00,1.18525,1.18526,1.1851,1.1851099999999999,31,1,0
2026-02-17 23:20:00,1.1851099999999999,1.18517,1.1850100000000001,1.18502,48,1,0
2026-02-17 23:25:00,1.18499,1.18529,1.18499,1.18516,69,1,0
2026-02-17 23:30:00,1.18517,1.18527,1.1851099999999999,1.18526,59,1,0
2026-02-17 23:35:00,1.18529,1.18546,1.18529,1.18539,49,1,0
2026-02-17 23:40:00,1.1853799999999999,1.1853799999999999,1.1853,1.18536,43,6,0
2026-02-17 23:45:00,1.18535,1.18536,1.18514,1.18517,68,6,0
2026-02-17 23:50:00,1.18518,1.18529,1.18517,1.18527,60,6,0
2026-02-18 00:05:00,1.18496,1.1851099999999999,1.18496,1.1851,18,31,0
2026-02-18 00:10:00,1.1851,1.1851099999999999,1.18506,1.1851,16,25,0
2026-02-18 00:15:00,1.1851099999999999,1.18513,1.1851,1.18513,16,25,0
2026-02-18 00:20:00,1.18513,1.18514,1.1851,1.1851,20,25,0
2026-02-18 00:25:00,1.1851,1.18514,1.18506,1.18508,48,25,0
2026-02-18 00:30:00,1.18509,1.18509,1.18504,1.18505,34,25,0
2026-02-18 00:35:00,1.18507,1.18508,1.18505,1.18508,17,26,0
2026-02-18 00:40:00,1.1851099999999999,1.18516,1.18507,1.1851099999999999,56,25,0
2026-02-18 00:45:00,1.1851,1.18516,1.18507,1.18515,42,25,0
2026-02-18 00:50:00,1.18514,1.18517,1.18508,1.18512,50,25,0
2026-02-18 00:55:00,1.1851099999999999,1.18516,1.18509,1.18512,147,25,0
2026-02-18 01:00:00,1.1851,1.18558,1.18498,1.18558,157,1,0
2026-02-18 01:05:00,1.18558,1.18574,1.18557,1.18565,102,1,0
2026-02-18 01:10:00,1.18566,1.18567,1.18545,1.18551,98,1,0
2026-02-18 01:15:00,1.1855,1.1855,1.18531,1.18547,104,1,0
2026-02-18 01:20:00,1.18546,1.18554,1.18537,1.1853799999999999,72,1,0
2026-02-18 01:25:00,1.18539,1.18543,1.18525,1.18529,91,1,0
2026-02-18 01:30:00,1.18529,1.18531,1.18515,1.18519,94,1,0
2026-02-18 01:35:00,1.18519,1.18524,1.18515,1.1852,70,1,0
2026-02-18 01:40:00,1.1852,1.18523,1.18513,1.18515,78,1,0
2026-02-18 01:45:00,1.18516,1.18534,1.18508,1.18526,131,1,0
2026-02-18 01:50:00,1.18525,1.18529,1.18505,1.18506,123,1,0
2026-02-18 01:55:00,1.18507,1.18519,1.18504,1.18507,121,1,0
2026-02-18 02:00:00,1.18508,1.18527,1.18506,1.18518,213,0,0
2026-02-18 02:05:00,1.18521,1.18529,1.18506,1.18525,156,0,0
2026-02-18 02:10:00,1.18524,1.18536,1.18522,1.1852800000000001,145,0,0
2026-02-18 02:15:00,1.1852800000000001,1.18534,1.18509,1.18521,155,0,0
2026-02-18 02:20:00,1.18522,1.18522,1.18504,1.18507,147,0,0
2026-02-18 02:25:00,1.18506,1.18521,1.18499,1.18516,126,0,0
2026-02-18 02:30:00,1.18517,1.18532,1.1851,1.18513,133,0,0
2026-02-18 02:35:00,1.18512,1.18515,1.18489,1.18498,180,0,0
2026-02-18 02:40:00,1.18497,1.1850100000000001,1.18493,1.18495,163,0,0
2026-02-18 02:45:00,1.18494,1.18517,1.18489,1.18513,174,0,0
2026-02-18 02:50:00,1.18515,1.18517,1.18482,1.18485,237,0,0
2026-02-18 02:55:00,1.18487,1.1849,1.18468,1.18472,188,0,0
2026-02-18 03:00:00,1.18473,1.1848,1.18449,1.1846700000000001,334,0,0
2026-02-18 03:05:00,1.18468,1.18471,1.18452,1.18462,180,0,0
2026-02-18 03:10:00,1.18463,1.1846700000000001,1.18439,1.18445,207,0,0
2026-02-18 03:15:00,1.18442,1.18445,1.18425,1.18443,152,0,0
