Ticket,Open,Type,Volume,Symbol,Price,SL,TP,Close,Price,Swap,Commissions,Profit,Pips,"Trade duration in seconds"
402250939,"2026-03-13 21:58:02",buy,9.76,CHFJPY,201.98800000,201.626,202.51600000,"2026-03-16 00:24:20",201.59400000,-54.69,-48.8,-2410.84000000,-39.4,181578
402250925,"2026-03-13 21:58:00",buy,4.88,CHFJPY,201.98100000,201.621,202.51100000,"2026-03-16 00:24:20",201.59400000,-27.34,-24.4,-1184.01000000,-38.7,181580
402142458,"2026-03-13 18:55:38",buy,9.04,CHFJPY,201.98800000,201.998,202.53400000,"2026-03-16 00:24:20",201.59400000,-50.65,-45.2,-2232.99000000,-39.4,192522
402097452,"2026-03-13 18:19:24",buy,0.01,USDCHF,0.78922000,0.78744,0.79243000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.55000000,-27.9,194137
402097420,"2026-03-13 18:19:29",buy,0.01,USDCHF,0.78924000,0.78746,0.79192000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.57000000,-28.1,194132
402093133,"2026-03-13 18:19:18",buy,0.01,USDCHF,0.78921000,0.78734,0.79366000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.53000000,-27.8,194143
402092880,"2026-03-13 18:19:24",buy,0.01,USDCHF,0.78923000,0.78742,0.79194000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.56000000,-28,194137
402093090,"2026-03-13 18:19:18",buy,0.01,USDCHF,0.78921000,0.7873,0.79272000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.53000000,-27.8,194143
402097693,"2026-03-13 18:18:40",buy,0.01,USDCHF,0.78908000,0.7873,0.79622000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.37000000,-26.5,194181
402093055,"2026-03-13 18:19:18",buy,0.01,USDCHF,0.78921000,0.78671,0.79345000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.53000000,-27.8,194143
402093012,"2026-03-13 18:19:18",buy,0.01,USDCHF,0.78921000,0.78732,0.79238000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.53000000,-27.8,194143
402097431,"2026-03-13 18:19:29",buy,0.01,USDCHF,0.78924000,0.78686,0.79281000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.57000000,-28.1,194132
402093120,"2026-03-13 18:19:18",buy,0.01,USDCHF,0.78921000,0.78673,0.79395000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.53000000,-27.8,194143
402092901,"2026-03-13 18:19:18",buy,0.01,USDCHF,0.78921000,0.78677,0.79279000,"2026-03-16 00:15:01",0.78643000,0.03,-0.06,-3.53000000,-27.8,194143
402286608,"2026-03-13 23:01:21",sell,0.01,NZDJPY,92.31600000,92.496,92.04700000,"2026-03-16 00:10:12",92.49600000,-0.04,-0.06,-1.13000000,-18,176931
402142620,"2026-03-13 18:55:49",sell,0.01,CHFJPY,201.96300000,202.329,201.30300000,"2026-03-16 00:10:10",202.48400000,0,-0.06,-3.26000000,-52.1,191661
402142564,"2026-03-13 18:55:49",sell,0.01,CHFJPY,201.96300000,202.329,201.41300000,"2026-03-16 00:10:10",202.48400000,0,-0.06,-3.26000000,-52.1,191661
402142633,"2026-03-13 18:55:49",sell,0.01,CHFJPY,201.96300000,202.452,201.08400000,"2026-03-16 00:10:10",202.48400000,0,-0.06,-3.26000000,-52.1,191661
402142603,"2026-03-13 18:55:49",sell,0.01,CHFJPY,201.96300000,202.452,201.23000000,"2026-03-16 00:10:10",202.48400000,0,-0.06,-3.26000000,-52.1,191661
402438866,"2026-03-15 16:18:31",sell,0.01,SOLUSD,87.59000000,88.36,86.43000000,"2026-03-15 20:52:47",88.36000000,0,-0.06,-0.77000000,-0.8,16456
402408728,"2026-03-15 08:17:44",buy,0.01,SOLUSD,88.43000000,87.71,89.51000000,"2026-03-15 16:10:13",87.71000000,0,-0.06,-0.72000000,-0.7,28349
402399308,"2026-03-15 05:46:23",buy,0.01,SOLUSD,88.35000000,87.73,89.28000000,"2026-03-15 06:30:09",87.72000000,0,-0.06,-0.63000000,-0.6,2626
402392427,"2026-03-15 03:25:38",buy,0.01,BTCUSD,71079.47000000,70738.5,71584.57000000,"2026-03-15 05:49:56",71572.34000000,0,-0.46,4.93000000,492.9,8658
402120510,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,92.03,86.48000000,"2026-03-14 13:34:01",86.48000000,-0.22,-0.06,3.34000000,3.3,67915
402120542,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,91.49,86.49000000,"2026-03-14 13:34:01",86.50000000,-0.22,-0.06,3.32000000,3.3,67915
402120709,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,92.05,86.50000000,"2026-03-14 13:34:01",86.49000000,-0.22,-0.06,3.33000000,3.3,67915
402120703,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,91.83,86.83000000,"2026-03-14 12:47:52",86.79000000,-0.22,-0.06,3.03000000,3,65146
402120523,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,91.49,86.82000000,"2026-03-14 12:47:52",86.79000000,-0.22,-0.06,3.03000000,3,65146
402120492,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.79000000,91.48,87.31000000,"2026-03-14 09:34:43",87.31000000,-0.22,-0.06,2.48000000,2.5,53557
402120697,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,91.5,87.33000000,"2026-03-14 09:34:09",87.32000000,-0.22,-0.06,2.50000000,2.5,53523
402120611,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,91.16,87.83000000,"2026-03-14 01:16:03",87.83000000,-0.22,-0.06,1.99000000,2,23637
402120599,"2026-03-13 18:42:06",sell,0.01,SOLUSD,89.82000000,90.94,88.16000000,"2026-03-14 01:03:08",88.15000000,-0.22,-0.06,1.67000000,1.7,22862
402104772,"2026-03-13 18:21:12",buy,5.85,GBPUSD,1.32522000,1.32187,1.33853000,"2026-03-13 23:44:21",1.32185000,0,-29.26,-1971.45000000,-33.7,19389
402104694,"2026-03-13 18:21:33",buy,5.85,GBPUSD,1.32529000,1.32194,1.33527000,"2026-03-13 23:44:21",1.32189000,0,-29.26,-1989.00000000,-34,19368
402095132,"2026-03-13 18:09:40",buy,0.01,GBPAUD,1.88720000,1.8831,1.89330000,"2026-03-13 23:27:57",1.89345000,0,-0.06,4.36000000,62.5,19097
402095971,"2026-03-13 18:10:09",sell,0.03,GBPAUD,1.88668000,1.89348,1.87988000,"2026-03-13 23:27:42",1.89348000,0,-0.16,-14.24000000,-68,19053
402095857,"2026-03-13 18:10:30",buy,0.01,GBPAUD,1.88712000,1.88304,1.89324000,"2026-03-13 23:27:42",1.89324000,0,-0.06,4.27000000,61.2,19032
401921931,"2026-03-13 15:50:10",sell,8.26,AUDUSD,0.70565000,0.70324,0.69843000,"2026-03-13 23:24:12",0.69845000,0,-41.3,5947.20000000,72,27242
402095122,"2026-03-13 18:09:46",buy,0.01,GBPAUD,1.88724000,1.88381,1.89231000,"2026-03-13 23:01:40",1.89233000,0,-0.06,3.56000000,50.9,17514
402095823,"2026-03-13 18:10:30",buy,0.01,GBPAUD,1.88712000,1.88372,1.89222000,"2026-03-13 23:01:04",1.89223000,0,-0.06,3.57000000,51.1,17434
401922722,"2026-03-13 15:52:37",sell,11.55,NZDUSD,0.58339000,0.58167,0.57823000,"2026-03-13 23:00:56",0.57825000,0,-57.76,5936.70000000,51.4,25699
402123711,"2026-03-13 18:41:21",buy,0.01,XAUUSD,5054.08000000,5011.7,5116.99000000,"2026-03-13 22:50:35",5011.65000000,0,-0.08,-42.43000000,-42.4,14954
401921799,"2026-03-13 16:39:06",buy,0.01,EURUSD,1.14871000,1.14216,1.15846000,"2026-03-13 22:50:27",1.14216000,0,-0.06,-6.55000000,-65.5,22281
402123485,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5018.72,5116.99000000,"2026-03-13 22:47:20",5015.02000000,0,-0.08,-39.06000000,-39.1,14760
402123690,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5018.72,5106.47000000,"2026-03-13 22:47:20",5015.02000000,0,-0.08,-39.06000000,-39.1,14760
402123564,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5018.72,5124.01000000,"2026-03-13 22:47:20",5017.24000000,0,-0.08,-36.84000000,-36.8,14760
402123404,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5018.72,5106.47000000,"2026-03-13 22:47:20",5017.24000000,0,-0.08,-36.84000000,-36.8,14760
402123799,"2026-03-13 18:41:21",buy,0.01,XAUUSD,5054.08000000,5018.72,5159.11000000,"2026-03-13 22:47:20",5017.24000000,0,-0.08,-36.84000000,-36.8,14759
402123819,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5018.72,5194.21000000,"2026-03-13 22:47:20",5017.24000000,0,-0.08,-36.84000000,-36.8,14760
402123612,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5018.72,5141.56000000,"2026-03-13 22:47:20",5017.24000000,0,-0.08,-36.84000000,-36.8,14760
400718488,"2026-03-11 23:44:41",buy,0.01,USDJPY,158.97100000,158.376,159.68300000,"2026-03-13 22:22:42",159.68300000,0.07,-0.06,4.46000000,71.2,167881
400718487,"2026-03-11 23:44:41",buy,0.01,USDJPY,158.97100000,158.376,159.68300000,"2026-03-13 22:22:42",159.68300000,0.07,-0.06,4.46000000,71.2,167881
400718485,"2026-03-11 23:44:41",buy,0.01,USDJPY,158.97100000,158.376,159.68300000,"2026-03-13 22:22:42",159.68300000,0.07,-0.06,4.46000000,71.2,167881
401922087,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70606000,0.6996,0.71575000,"2026-03-13 22:21:17",0.69959000,0,-0.06,-6.47000000,-64.7,23417
402030303,"2026-03-13 17:31:11",buy,0.01,NZDUSD,0.58359000,0.57898,0.59051000,"2026-03-13 21:23:26",0.57898000,0,-0.06,-4.61000000,-46.1,13935
401921588,"2026-03-13 15:49:05",sell,8.18,EURUSD,1.14810000,1.14648,1.14324000,"2026-03-13 21:22:58",1.14325000,0,-40.9,3967.30000000,48.5,20033
402095952,"2026-03-13 18:11:47",sell,0.03,GBPAUD,1.88661000,1.89171,1.88151000,"2026-03-13 21:01:39",1.89171000,0,-0.16,-10.71000000,-51,10192
402120320,"2026-03-13 18:38:11",buy,5,SOLUSD,90.27000000,88.6,91.94000000,"2026-03-13 20:47:52",88.59000000,0,-29.07,-840.00000000,-1.7,7781
402120307,"2026-03-13 18:38:11",buy,5,SOLUSD,90.27000000,88.6,92.77000000,"2026-03-13 20:47:52",88.59000000,0,-29.07,-840.00000000,-1.7,7781
401922715,"2026-03-13 15:53:07",sell,11.55,NZDUSD,0.58337000,0.58222,0.57993000,"2026-03-13 20:04:16",0.57995000,0,-57.76,3950.10000000,34.2,15069
402123122,"2026-03-13 18:40:54",sell,0.58,XAUUSD,5053.26000000,5053.16,5000.68000000,"2026-03-13 19:36:36",5053.34000000,0,-4.1,-4.64000000,-0.1,3342
402093407,"2026-03-13 18:08:22",sell,2.18,BTCUSD,72561.37000000,72124.52,71250.81000000,"2026-03-13 19:21:45",71254.40000000,0,-101.89,2849.19000000,1307,4403
402093343,"2026-03-13 18:08:20",sell,1.09,BTCUSD,72564.43000000,73455.11,71254.13000000,"2026-03-13 19:21:44",71260.97000000,0,-50.95,1420.77000000,1303.5,4404
402093796,"2026-03-13 18:15:32",buy,0.01,BTCUSD,72672.79000000,71496.09,74782.90000000,"2026-03-13 19:16:51",71486.04000000,0,-0.47,-11.87000000,-1186.8,3679
402093739,"2026-03-13 18:15:32",buy,0.01,BTCUSD,72672.79000000,71496.09,74430.74000000,"2026-03-13 19:16:51",71486.04000000,0,-0.47,-11.87000000,-1186.8,3679
401922459,"2026-03-13 15:51:10",buy,0.01,USDCAD,1.36972000,1.36703,1.37375000,"2026-03-13 19:10:55",1.37375000,0,-0.06,2.93000000,40.3,11985
401922281,"2026-03-13 15:51:10",buy,0.01,USDCAD,1.36970000,1.36701,1.37373000,"2026-03-13 19:10:55",1.37375000,0,-0.06,2.95000000,40.5,11985
402123670,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5025.74,5095.94000000,"2026-03-13 19:02:46",5025.65000000,0,-0.08,-28.43000000,-28.4,1286
402123654,"2026-03-13 18:41:20",buy,0.01,XAUUSD,5054.08000000,5030.42,5088.92000000,"2026-03-13 19:00:10",5030.16000000,0,-0.08,-23.92000000,-23.9,1130
401922341,"2026-03-13 15:50:10",buy,0.01,USDCAD,1.36966000,1.36765,1.37369000,"2026-03-13 18:59:44",1.37369000,0,-0.06,2.93000000,40.3,11374
402093721,"2026-03-13 18:15:32",buy,0.01,BTCUSD,72672.79000000,71789.56,73990.54000000,"2026-03-13 18:55:44",71787.40000000,0,-0.47,-8.85000000,-885.4,2412
402093781,"2026-03-13 18:15:32",buy,0.01,BTCUSD,72672.79000000,71789.56,74254.66000000,"2026-03-13 18:55:44",71787.40000000,0,-0.47,-8.85000000,-885.4,2412
401923073,"2026-03-13 15:50:50",buy,0.01,NZDUSD,0.58374000,0.58028,0.58893000,"2026-03-13 18:43:08",0.58028000,0,-0.06,-3.46000000,-34.6,10338
401921917,"2026-03-13 15:49:05",sell,8.26,AUDUSD,0.70569000,0.70409,0.70088000,"2026-03-13 18:43:08",0.70090000,0,-41.3,3956.54000000,47.9,10443
401921791,"2026-03-13 16:38:53",buy,0.01,EURUSD,1.14865000,1.14375,1.15597000,"2026-03-13 18:43:08",1.14371000,0,-0.06,-4.94000000,-49.4,7455
401922078,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70606000,0.70122,0.71332000,"2026-03-13 18:36:19",0.70121000,0,-0.06,-4.85000000,-48.5,9919
401922697,"2026-03-13 15:53:07",sell,11.55,NZDUSD,0.58337000,0.58251,0.58079000,"2026-03-13 18:33:59",0.58081000,0,-57.76,2956.80000000,25.6,9652
401921845,"2026-03-13 16:38:48",buy,0.01,EURUSD,1.14856000,1.14448,1.16486000,"2026-03-13 18:33:32",1.14447000,0,-0.06,-4.09000000,-40.9,6884
401921554,"2026-03-13 15:49:05",sell,8.18,EURUSD,1.14812000,1.14691,1.14450000,"2026-03-13 18:33:30",1.14452000,0,-40.9,2944.80000000,36,9865
401921491,"2026-03-13 15:49:03",sell,4.09,EURUSD,1.14818000,1.15065,1.14454000,"2026-03-13 18:33:04",1.14456000,0,-20.46,1480.58000000,36.2,9841
401921809,"2026-03-13 16:38:53",buy,0.01,EURUSD,1.14865000,1.14455,1.16085000,"2026-03-13 18:33:03",1.14454000,0,-0.06,-4.11000000,-41.1,6850
401921787,"2026-03-13 16:38:53",buy,0.01,EURUSD,1.14865000,1.14456,1.15475000,"2026-03-13 18:33:03",1.14456000,0,-0.06,-4.09000000,-40.9,6850
401922659,"2026-03-13 15:53:03",sell,5.77,NZDUSD,0.58338000,0.58513,0.58080000,"2026-03-13 18:26:49",0.58082000,0,-28.86,1477.12000000,25.6,9226
401922444,"2026-03-13 15:51:10",buy,0.01,USDCAD,1.36972000,1.3673,1.37335000,"2026-03-13 18:26:41",1.37341000,0,-0.06,2.69000000,36.9,9331
401922287,"2026-03-13 15:51:10",buy,0.01,USDCAD,1.36970000,1.36769,1.37333000,"2026-03-13 18:26:35",1.37333000,0,-0.06,2.64000000,36.3,9325
401923041,"2026-03-13 15:50:55",buy,0.01,NZDUSD,0.58377000,0.58089,0.58810000,"2026-03-13 18:24:10",0.58088000,0,-0.06,-2.89000000,-28.9,9195
401921644,"2026-03-13 15:48:51",buy,0.01,EURUSD,1.14849000,1.14523,1.15338000,"2026-03-13 18:19:59",1.14523000,0,-0.06,-3.26000000,-32.6,9068
401922164,"2026-03-13 15:51:10",buy,6.79,USDCAD,1.36974000,1.36771,1.37274000,"2026-03-13 18:19:25",1.37277000,0,-33.96,1498.70000000,30.3,8895
401922435,"2026-03-13 15:51:10",buy,0.01,USDCAD,1.36972000,1.3677,1.37273000,"2026-03-13 18:19:18",1.37273000,0,-0.06,2.19000000,30.1,8888
401922261,"2026-03-13 15:51:10",buy,0.01,USDCAD,1.36970000,1.36769,1.37272000,"2026-03-13 18:19:18",1.37273000,0,-0.06,2.21000000,30.3,8888
401922151,"2026-03-13 15:51:10",buy,6.79,USDCAD,1.36974000,1.3677,1.37273000,"2026-03-13 18:19:18",1.37271000,0,-33.96,1469.09000000,29.7,8888
401921687,"2026-03-13 16:38:48",buy,0.01,EURUSD,1.14857000,1.14531,1.15444000,"2026-03-13 18:07:08",1.14528000,0,-0.06,-3.29000000,-32.9,5300
401922124,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70605000,0.702,0.72218000,"2026-03-13 18:07:01",0.70200000,0,-0.06,-4.05000000,-40.5,8161
401922111,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70605000,0.702,0.71815000,"2026-03-13 18:07:01",0.70200000,0,-0.06,-4.05000000,-40.5,8161
401921719,"2026-03-13 16:38:48",buy,0.01,EURUSD,1.14858000,1.14532,1.15673000,"2026-03-13 18:07:01",1.14532000,0,-0.06,-3.26000000,-32.6,5293
401921703,"2026-03-13 16:38:49",buy,0.01,EURUSD,1.14861000,1.14535,1.15513000,"2026-03-13 18:06:59",1.14535000,0,-0.06,-3.26000000,-32.6,5290
401921776,"2026-03-13 16:38:53",buy,0.01,EURUSD,1.14865000,1.14538,1.15353000,"2026-03-13 18:06:53",1.14538000,0,-0.06,-3.27000000,-32.7,5280
401923025,"2026-03-13 15:51:00",buy,0.01,NZDUSD,0.58378000,0.58147,0.58724000,"2026-03-13 18:02:03",0.58147000,0,-0.06,-2.31000000,-23.1,7863
401922932,"2026-03-13 16:45:54",buy,0.01,NZDUSD,0.58380000,0.58149,0.58795000,"2026-03-13 18:02:02",0.58148000,0,-0.06,-2.32000000,-23.2,4568
401922963,"2026-03-13 16:46:13",buy,0.01,NZDUSD,0.58383000,0.58151,0.58843000,"2026-03-13 17:57:51",0.58151000,0,-0.06,-2.32000000,-23.2,4298
401922978,"2026-03-13 16:46:13",buy,0.01,NZDUSD,0.58383000,0.58152,0.58960000,"2026-03-13 17:57:50",0.58152000,0,-0.06,-2.31000000,-23.1,4297
401921899,"2026-03-13 15:49:05",sell,8.26,AUDUSD,0.70572000,0.70818,0.70213000,"2026-03-13 17:57:48",0.70215000,0,-41.3,2948.82000000,35.7,7723
401921885,"2026-03-13 15:49:05",sell,4.13,AUDUSD,0.70572000,0.70821,0.70216000,"2026-03-13 17:57:45",0.70217000,0,-20.66,1466.15000000,35.5,7720
401922807,"2026-03-13 16:46:16",buy,0.01,NZDUSD,0.58387000,0.58156,0.58733000,"2026-03-13 17:57:44",0.58156000,0,-0.06,-2.31000000,-23.1,4288
401921763,"2026-03-13 16:38:49",buy,0.01,EURUSD,1.14860000,1.14567,1.15300000,"2026-03-13 17:57:03",1.14565000,0,-0.06,-2.95000000,-29.5,4694
401923010,"2026-03-13 15:51:00",buy,0.01,NZDUSD,0.58379000,0.58171,0.58690000,"2026-03-13 17:56:36",0.58171000,0,-0.06,-2.08000000,-20.8,7536
401922223,"2026-03-13 16:38:58",sell,13.58,USDCAD,1.36929000,1.37135,1.36531000,"2026-03-13 17:56:24",1.37143000,0,-67.9,-2119.04000000,-21.4,4646
401922194,"2026-03-13 16:38:58",sell,13.58,USDCAD,1.36929000,1.37134,1.36631000,"2026-03-13 17:56:24",1.37143000,0,-67.9,-2119.04000000,-21.4,4646
401922244,"2026-03-13 16:39:06",sell,13.58,USDCAD,1.36925000,1.37129,1.36122000,"2026-03-13 17:56:16",1.37133000,0,-67.9,-2059.78000000,-20.8,4630
401922177,"2026-03-13 16:39:06",sell,6.79,USDCAD,1.36925000,1.37129,1.36626000,"2026-03-13 17:56:16",1.37133000,0,-33.96,-1029.89000000,-20.8,4630
401922233,"2026-03-13 16:39:06",sell,13.58,USDCAD,1.36925000,1.37129,1.36324000,"2026-03-13 17:56:16",1.37133000,0,-67.9,-2059.78000000,-20.8,4630
401922016,"2026-03-13 15:50:55",buy,0.01,AUDUSD,0.70601000,0.70277,0.71246000,"2026-03-13 17:55:45",0.70277000,0,-0.06,-3.24000000,-32.4,7490
401921964,"2026-03-13 15:50:55",buy,0.01,AUDUSD,0.70601000,0.70277,0.71084000,"2026-03-13 17:55:45",0.70277000,0,-0.06,-3.24000000,-32.4,7490
401922033,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70605000,0.70279,0.71409000,"2026-03-13 17:55:45",0.70277000,0,-0.06,-3.28000000,-32.8,7485
401921983,"2026-03-13 15:50:55",buy,0.01,AUDUSD,0.70601000,0.70277,0.71181000,"2026-03-13 17:55:45",0.70277000,0,-0.06,-3.24000000,-32.4,7490
401921632,"2026-03-13 16:38:13",buy,0.01,EURUSD,1.14852000,1.14605,1.15217000,"2026-03-13 17:55:22",1.14605000,0,-0.06,-2.47000000,-24.7,4629
401921709,"2026-03-13 16:38:48",buy,0.01,EURUSD,1.14856000,1.14611,1.15467000,"2026-03-13 17:55:21",1.14608000,0,-0.06,-2.48000000,-24.8,4593
401921676,"2026-03-13 16:38:14",buy,0.01,EURUSD,1.14853000,1.14609,1.15293000,"2026-03-13 17:55:21",1.14608000,0,-0.06,-2.45000000,-24.5,4627
401921696,"2026-03-13 16:38:48",buy,0.01,EURUSD,1.14856000,1.14611,1.15345000,"2026-03-13 17:55:21",1.14608000,0,-0.06,-2.48000000,-24.8,4593
401921836,"2026-03-13 16:38:14",buy,0.01,EURUSD,1.14855000,1.1461,1.15833000,"2026-03-13 17:55:21",1.14608000,0,-0.06,-2.47000000,-24.7,4627
401921470,"2026-03-13 16:38:48",buy,4.09,EURUSD,1.14860000,1.14613,1.15225000,"2026-03-13 17:54:32",1.14611000,0,-20.46,-1018.41000000,-24.9,4544
401921755,"2026-03-13 16:38:49",buy,0.01,EURUSD,1.14858000,1.14614,1.15226000,"2026-03-13 17:54:32",1.14613000,0,-0.06,-2.45000000,-24.5,4543
401921806,"2026-03-13 16:38:53",buy,0.01,EURUSD,1.14865000,1.1462,1.15598000,"2026-03-13 17:52:06",1.14620000,0,-0.06,-2.45000000,-24.5,4393
401923003,"2026-03-13 15:51:00",buy,0.01,NZDUSD,0.58379000,0.58206,0.58639000,"2026-03-13 17:52:06",0.58206000,0,-0.06,-1.73000000,-17.3,7266
401922971,"2026-03-13 16:45:54",buy,0.01,NZDUSD,0.58380000,0.58207,0.58813000,"2026-03-13 17:52:06",0.58207000,0,-0.06,-1.73000000,-17.3,3972
401922947,"2026-03-13 16:46:13",buy,0.01,NZDUSD,0.58383000,0.58209,0.58728000,"2026-03-13 17:52:04",0.58209000,0,-0.06,-1.74000000,-17.4,3951
401922837,"2026-03-13 16:46:13",buy,0.01,NZDUSD,0.58383000,0.58209,0.58693000,"2026-03-13 17:52:04",0.58209000,0,-0.06,-1.74000000,-17.4,3951
401922578,"2026-03-13 16:46:16",buy,5.77,NZDUSD,0.58388000,0.58213,0.58646000,"2026-03-13 17:52:03",0.58211000,0,-28.86,-1021.29000000,-17.7,3947
401922800,"2026-03-13 16:46:17",buy,0.01,NZDUSD,0.58389000,0.58215,0.58648000,"2026-03-13 17:52:03",0.58215000,0,-0.06,-1.74000000,-17.4,3946
401922994,"2026-03-13 16:46:13",buy,0.01,NZDUSD,0.58383000,0.58244,0.58590000,"2026-03-13 17:45:23",0.58244000,0,-0.06,-1.39000000,-13.9,3550
401921973,"2026-03-13 15:50:55",buy,0.01,AUDUSD,0.70601000,0.70358,0.71036000,"2026-03-13 17:45:01",0.70358000,0,-0.06,-2.43000000,-24.3,6846
401921959,"2026-03-13 15:50:55",buy,0.01,AUDUSD,0.70601000,0.70358,0.70963000,"2026-03-13 17:45:01",0.70358000,0,-0.06,-2.43000000,-24.3,6846
401922008,"2026-03-13 15:50:55",buy,0.01,AUDUSD,0.70601000,0.70358,0.71084000,"2026-03-13 17:45:01",0.70358000,0,-0.06,-2.43000000,-24.3,6846
401922024,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70605000,0.7036,0.71207000,"2026-03-13 17:45:01",0.70359000,0,-0.06,-2.46000000,-24.6,6841
401922116,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70605000,0.70362,0.71573000,"2026-03-13 17:45:00",0.70361000,0,-0.06,-2.44000000,-24.4,6840
401921726,"2026-03-13 16:38:49",buy,0.01,EURUSD,1.14858000,1.14663,1.15152000,"2026-03-13 17:44:53",1.14663000,0,-0.06,-1.95000000,-19.5,3964
401922099,"2026-03-13 15:51:00",buy,0.01,AUDUSD,0.70606000,0.70364,0.71332000,"2026-03-13 17:44:20",0.70364000,0,-0.06,-2.42000000,-24.2,6800
401922988,"2026-03-13 16:46:13",buy,0.01,NZDUSD,0.58383000,0.58267,0.58555000,"2026-03-13 17:42:32",0.58266000,0,-0.06,-1.17000000,-11.7,3379
401921722,"2026-03-13 16:38:49",buy,0.01,EURUSD,1.14858000,1.14696,1.15104000,"2026-03-13 17:40:34",1.14696000,0,-0.06,-1.62000000,-16.2,3705
401922422,"2026-03-13 15:50:12",buy,0.01,USDCAD,1.36967000,1.36806,1.37209000,"2026-03-13 16:56:25",1.36806000,0,-0.06,-1.18000000,-16.1,3973
401922404,"2026-03-13 15:50:12",buy,0.01,USDCAD,1.36967000,1.36833,1.37168000,"2026-03-13 16:54:44",1.36832000,0,-0.06,-0.99000000,-13.5,3872
400718522,"2026-03-11 23:44:26",buy,0.01,USDJPY,158.96400000,158.567,159.55700000,"2026-03-12 14:37:55",158.56700000,0.05,-0.06,-2.50000000,-39.7,53609
400718521,"2026-03-11 23:44:26",buy,0.01,USDJPY,158.96400000,158.567,159.55700000,"2026-03-12 14:37:55",158.56700000,0.05,-0.06,-2.50000000,-39.7,53609
400718523,"2026-03-11 23:44:26",buy,0.01,USDJPY,158.96400000,158.567,159.55700000,"2026-03-12 14:37:55",158.56700000,0.05,-0.06,-2.50000000,-39.7,53609
400718603,"2026-03-11 23:44:59",buy,0.01,USDJPY,158.97100000,158.573,159.68200000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.52000000,-40,53561
400718729,"2026-03-11 23:45:33",buy,0.01,USDJPY,158.97100000,158.575,159.96200000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.52000000,-40,53527
400718724,"2026-03-11 23:45:33",buy,0.01,USDJPY,158.97100000,158.575,159.96200000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.52000000,-40,53527
400718475,"2026-03-11 23:44:41",buy,0.01,USDJPY,158.97300000,158.576,159.44800000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.54000000,-40.2,53579
400718609,"2026-03-11 23:44:59",buy,0.01,USDJPY,158.97100000,158.573,159.68200000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.52000000,-40,53561
400718725,"2026-03-11 23:45:33",buy,0.01,USDJPY,158.97100000,158.575,159.96200000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.52000000,-40,53527
400718607,"2026-03-11 23:44:59",buy,0.01,USDJPY,158.97100000,158.574,159.68300000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.52000000,-40,53561
400718473,"2026-03-11 23:44:41",buy,0.01,USDJPY,158.97100000,158.575,159.44700000,"2026-03-12 14:37:40",158.57100000,0.05,-0.06,-2.52000000,-40,53579
400718507,"2026-03-11 23:44:25",buy,0.01,USDJPY,158.96200000,158.665,159.40800000,"2026-03-12 14:23:52",158.66300000,0.05,-0.06,-1.88000000,-29.9,52767
